uid,analysisDate,namedLocation,domainID,siteID,plotID,plotType,startDate,collectDate,sampleID,sampleCode,cnSampleID,cnSampleCode,sampleType,acidTreatment,co2Trapped,d15N,organicd13C,nitrogenPercent,organicCPercent,CNratio,cnIsotopeQF,cnPercentQF,isotopeAccuracyQF,percentAccuracyQF,analyticalRepNumber,remarks,laboratoryName,testMethod,instrument,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
370bede9-c1f0-4881-8ac5-9632138686a5,2019-07-23,KONA_006.basePlot.bgc,D06,KONA,KONA_006,distributed,2019-06-17T14:14:00Z,2019-06-17T14:14:00Z,KONA_006-M-35.5-17-20190617,A00000079583,KONA_006-M-35.5-17-20190617-CN,A00000079642,soil,N,N,5.2,-20.4,0.11,0.95,8.8,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T194051Z,RELEASE-2026,DP1.10086.001,KONA,2019,sls_soilChemistry
f3e25e31-f248-461d-b500-898b4a791845,2019-07-23,KONA_006.basePlot.bgc,D06,KONA,KONA_006,distributed,2019-06-17T14:41:00Z,2019-06-17T14:41:00Z,KONA_006-M-0-19.5-20190617,A00000079581,KONA_006-M-0-19.5-20190617-CN,A00000079619,soil,N,N,5.2,-22.1,0.13,1.06,8.5,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T194051Z,RELEASE-2026,DP1.10086.001,KONA,2019,sls_soilChemistry
5450694b-f7cb-4bbb-a797-c74cd797b94b,2019-07-23,KONA_006.basePlot.bgc,D06,KONA,KONA_006,distributed,2019-06-17T15:08:00Z,2019-06-17T15:08:00Z,KONA_006-M-13-35.5-20190617,A00000079582,KONA_006-M-13-35.5-20190617-CN,A00000079621,soil,N,N,4.7,-21.9,0.11,1,8.9,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T194051Z,RELEASE-2026,DP1.10086.001,KONA,2019,sls_soilChemistry
