dpID,site,table,years_averaged,siteID,plotID,namedLocation,plotType,horizon,sampleTopDepth,sampleBottomDepth,sampleExtent,n_raw_records,coreCoordinateX_mean_2018_2024,coreCoordinateY_mean_2018_2024,decimalLatitude_mean_2018_2024,decimalLongitude_mean_2018_2024,coordinateUncertainty_mean_2018_2024,elevation_mean_2018_2024,elevationUncertainty_mean_2018_2024,standingWaterDepth_mean_2018_2024,soilTemp_mean_2018_2024,litterDepth_mean_2018_2024,soilCoreCount_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,coreCoordinateX_mean_2018_2024_unit,coreCoordinateY_mean_2018_2024_unit,decimalLatitude_mean_2018_2024_unit,decimalLongitude_mean_2018_2024_unit,coordinateUncertainty_mean_2018_2024_unit,elevation_mean_2018_2024_unit,elevationUncertainty_mean_2018_2024_unit,standingWaterDepth_mean_2018_2024_unit,soilTemp_mean_2018_2024_unit,litterDepth_mean_2018_2024_unit,soilCoreCount_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,HARV,sls_soilCoreCollection,2018-2024,HARV,HARV_001,HARV_001.basePlot.bgc,distributed,M,0,26,other,1,22,34.5,42.424246,-72.258285,20.1,190,0.17,0,11,8.5,1,2024,2024,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,HARV,sls_soilCoreCollection,2018-2024,HARV,HARV_001,HARV_001.basePlot.bgc,distributed,M,0,26.5,obstruction,1,16.5,39,42.424246,-72.258285,20.1,190,0.17,0,10.3,3,1,2024,2024,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,HARV,sls_soilCoreCollection,2018-2024,HARV,HARV_001,HARV_001.basePlot.bgc,distributed,M,0,27.3,other,1,16.5,39,42.424246,-72.258285,20.1,190,0.17,0,10,5.3,1,2024,2024,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,HARV,sls_soilCoreCollection,2018-2024,HARV,HARV_001,HARV_001.basePlot.bgc,distributed,M,0,29,maximum,1,22,34.5,42.424246,-72.258285,20.1,190,0.17,0,10.1,5.5,1,2024,2024,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,HARV,sls_soilCoreCollection,2018-2024,HARV,HARV_001,HARV_001.basePlot.bgc,distributed,M,0,29.4,maximum,1,23.5,32,42.424246,-72.258285,20.1,190,0.17,0,8.8,4.2,1,2024,2024,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,HARV,sls_soilCoreCollection,2018-2024,HARV,HARV_001,HARV_001.basePlot.bgc,distributed,M,0,29.5,maximum,1,23.5,32,42.424246,-72.258285,20.1,190,0.17,0,11.2,3.2,1,2024,2024,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,HARV,sls_soilCoreCollection,2018-2024,HARV,HARV_001,HARV_001.basePlot.bgc,distributed,M,1.3,29.5,maximum,1,35.5,25,42.424246,-72.258285,20.1,190,0.17,0,19,2.2,1,2024,2024,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,HARV,sls_soilCoreCollection,2018-2024,HARV,HARV_001,HARV_001.basePlot.bgc,distributed,M,1.8,29.6,maximum,1,16,3.5,42.424246,-72.258285,20.1,190,0.17,0,18.8,2.2,1,2024,2024,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,HARV,sls_soilCoreCollection,2018-2024,HARV,HARV_001,HARV_001.basePlot.bgc,distributed,M,2.3,30,maximum,1,13.5,4.5,42.424246,-72.258285,20.1,190,0.17,0,10,2.8,1,2024,2024,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,HARV,sls_soilCoreCollection,2018-2024,HARV,HARV_001,HARV_001.basePlot.bgc,distributed,M,2.8,29.5,maximum,1,35.5,25,42.424246,-72.258285,20.1,190,0.17,0,20.3,0.5,2,2024,2024,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,HARV,sls_soilCoreCollection,2018-2024,HARV,HARV_001,HARV_001.basePlot.bgc,distributed,M,2.8,30,maximum,1,8,19,42.424246,-72.258285,20.1,190,0.17,0,15.7,5,1,2018,2018,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,HARV,sls_soilCoreCollection,2018-2024,HARV,HARV_001,HARV_001.basePlot.bgc,distributed,M,3,29,maximum,1,20,3,42.424246,-72.258285,20.1,190,0.17,0,18.4,1,NA,2018,2018,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,HARV,sls_soilCoreCollection,2018-2024,HARV,HARV_001,HARV_001.basePlot.bgc,distributed,M,3,30,entire,1,8,19,42.424246,-72.258285,20.1,190,0.17,0,9.1,0,NA,2018,2018,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,HARV,sls_soilCoreCollection,2018-2024,HARV,HARV_001,HARV_001.basePlot.bgc,distributed,M,3,30,maximum,1,7.5,15,42.424246,-72.258285,20.1,190,0.17,0,18.9,2.5,1,2018,2018,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,HARV,sls_soilCoreCollection,2018-2024,HARV,HARV_001,HARV_001.basePlot.bgc,distributed,M,3.1,22.1,obstruction,1,39.5,5,42.424246,-72.258285,20.1,190,0.17,0,18.7,2.7,1,2024,2024,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,HARV,sls_soilCoreCollection,2018-2024,HARV,HARV_001,HARV_001.basePlot.bgc,distributed,M,3.2,29.8,maximum,1,13.5,4.5,42.424246,-72.258285,20.1,190,0.17,0,9.6,4.7,1,2024,2024,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,HARV,sls_soilCoreCollection,2018-2024,HARV,HARV_001,HARV_001.basePlot.bgc,distributed,M,3.3,21.3,obstruction,1,39.5,5,42.424246,-72.258285,20.1,190,0.17,0,19.5,3.1,4,2024,2024,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,HARV,sls_soilCoreCollection,2018-2024,HARV,HARV_001,HARV_001.basePlot.bgc,distributed,M,3.5,28,maximum,1,27,32.5,42.424246,-72.258285,20.1,190,0.17,0,18.6,1.5,NA,2018,2018,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,HARV,sls_soilCoreCollection,2018-2024,HARV,HARV_001,HARV_001.basePlot.bgc,distributed,M,3.5,29,entire,1,7.5,15,42.424246,-72.258285,20.1,190,0.17,0,19,1.5,NA,2018,2018,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,HARV,sls_soilCoreCollection,2018-2024,HARV,HARV_001,HARV_001.basePlot.bgc,distributed,M,3.5,30,maximum,1,20,3,42.424246,-72.258285,20.1,190,0.17,0,17.3,3,1,2018,2018,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,HARV,sls_soilCoreCollection,2018-2024,HARV,HARV_001,HARV_001.basePlot.bgc,distributed,M,4,26,entire,1,9,34.5,42.424246,-72.258285,20.1,190,0.17,0,11.1,3,NA,2018,2018,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,HARV,sls_soilCoreCollection,2018-2024,HARV,HARV_001,HARV_001.basePlot.bgc,distributed,M,4,30,maximum,1,9,34.5,42.424246,-72.258285,20.1,190,0.17,0,3.7,3,1,2018,2018,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,HARV,sls_soilCoreCollection,2018-2024,HARV,HARV_001,HARV_001.basePlot.bgc,distributed,M,5,21,obstruction,1,32,12,42.424246,-72.258285,20.1,190,0.17,0,10,3,1,2024,2024,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,HARV,sls_soilCoreCollection,2018-2024,HARV,HARV_001,HARV_001.basePlot.bgc,distributed,M,5,27,entire,1,37.5,12.5,42.424246,-72.258285,20.1,190,0.17,0,10.2,3,NA,2018,2018,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,HARV,sls_soilCoreCollection,2018-2024,HARV,HARV_001,HARV_001.basePlot.bgc,distributed,M,5,30,maximum,1,37.5,12.5,42.424246,-72.258285,20.1,190,0.17,0,3.2,3,1,2018,2018,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,HARV,sls_soilCoreCollection,2018-2024,HARV,HARV_001,HARV_001.basePlot.bgc,distributed,M,6,28,entire,1,37.5,5.5,42.424246,-72.258285,20.1,190,0.17,0,9.6,0,NA,2018,2018,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
