dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,bgcArchiveMass_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,bgcArchiveMass_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,HARV,sls_bgcSubsampling,2018-2024,HARV,HARV_001,HARV_001.basePlot.bgc,M,6,199.43333333333334,2021,2021,gram,NA,NA
DP1.10086.001,HARV,sls_bgcSubsampling,2018-2024,HARV,HARV_001,HARV_001.basePlot.bgc,O,6,64,2021,2021,gram,NA,NA
DP1.10086.001,HARV,sls_bgcSubsampling,2018-2024,HARV,HARV_002,HARV_002.basePlot.bgc,M,6,158,2021,2021,gram,NA,NA
DP1.10086.001,HARV,sls_bgcSubsampling,2018-2024,HARV,HARV_002,HARV_002.basePlot.bgc,O,6,35.46666666666667,2021,2021,gram,NA,NA
DP1.10086.001,HARV,sls_bgcSubsampling,2018-2024,HARV,HARV_004,HARV_004.basePlot.bgc,M,6,223.66666666666666,2021,2021,gram,NA,NA
DP1.10086.001,HARV,sls_bgcSubsampling,2018-2024,HARV,HARV_004,HARV_004.basePlot.bgc,O,5,33.5,2020.4,2020.4,gram,NA,NA
DP1.10086.001,HARV,sls_bgcSubsampling,2018-2024,HARV,HARV_005,HARV_005.basePlot.bgc,M,6,218.56666666666666,2021,2021,gram,NA,NA
DP1.10086.001,HARV,sls_bgcSubsampling,2018-2024,HARV,HARV_005,HARV_005.basePlot.bgc,O,6,37.733333333333334,2021,2021,gram,NA,NA
DP1.10086.001,HARV,sls_bgcSubsampling,2018-2024,HARV,HARV_013,HARV_013.basePlot.bgc,M,6,204.33333333333334,2021,2021,gram,NA,NA
DP1.10086.001,HARV,sls_bgcSubsampling,2018-2024,HARV,HARV_013,HARV_013.basePlot.bgc,O,4,25.8,2019.5,2019.5,gram,NA,NA
DP1.10086.001,HARV,sls_bgcSubsampling,2018-2024,HARV,HARV_021,HARV_021.basePlot.bgc,M,6,200.73333333333332,2021,2021,gram,NA,NA
DP1.10086.001,HARV,sls_bgcSubsampling,2018-2024,HARV,HARV_021,HARV_021.basePlot.bgc,O,6,35.1,2021,2021,gram,NA,NA
DP1.10086.001,HARV,sls_bgcSubsampling,2018-2024,HARV,HARV_033,HARV_033.basePlot.bgc,M,6,115.06666666666666,2021,2021,gram,NA,NA
DP1.10086.001,HARV,sls_bgcSubsampling,2018-2024,HARV,HARV_033,HARV_033.basePlot.bgc,O,6,29.26666666666667,2021,2021,gram,NA,NA
DP1.10086.001,HARV,sls_bgcSubsampling,2018-2024,HARV,HARV_034,HARV_034.basePlot.bgc,M,6,143.96666666666667,2021,2021,gram,NA,NA
DP1.10086.001,HARV,sls_bgcSubsampling,2018-2024,HARV,HARV_034,HARV_034.basePlot.bgc,O,6,33.86666666666667,2021,2021,gram,NA,NA
DP1.10086.001,HARV,sls_bgcSubsampling,2018-2024,HARV,HARV_035,HARV_035.basePlot.bgc,M,5,165.75,2020.4,2020.4,gram,NA,NA
DP1.10086.001,HARV,sls_bgcSubsampling,2018-2024,HARV,HARV_035,HARV_035.basePlot.bgc,O,6,29.466666666666665,2021,2021,gram,NA,NA
DP1.10086.001,HARV,sls_bgcSubsampling,2018-2024,HARV,HARV_037,HARV_037.basePlot.bgc,M,6,210.20000000000002,2021,2021,gram,NA,NA
DP1.10086.001,HARV,sls_bgcSubsampling,2018-2024,HARV,HARV_037,HARV_037.basePlot.bgc,O,6,32.86666666666667,2021,2021,gram,NA,NA
