uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,ligninSampleID,ligninSampleBarcode,collectDate,analysisDate,analyticalRepNumber,dryMass,digestVolume,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,foliarPhosphorusQF,foliarPotassiumQF,foliarCalciumQF,foliarMagnesiumQF,foliarSulfurQF,foliarManganeseQF,foliarIronQF,foliarCopperQF,foliarBoronQF,foliarZincQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
036b569d-fbf8-47f1-af7d-5cb0f4108d76,HARV_033.basePlot.cfc,D01,HARV,HARV_033,tower,AVQkM2txccdJInaV60DTclWghgJyQkIgm+zcaCgWO+c=,A00000000772,AVQkM2txccdJInaV60DTclWghgJyQkIgfopZUwoHFfo=,A00000032128,2018-08-29T13:38:00Z,2020-02-10,1,0.196,25,0.147,1.121,0.273,0.068,0.088,585.6,27.8,2.6,28.9,36.3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20260106T154850Z,RELEASE-2026,DP1.10026.001,HARV,2018,cfc_elements
d0658d9e-c53f-4611-a206-751bbe7c01ce,HARV_033.basePlot.cfc,D01,HARV,HARV_033,tower,AVQkM2txcccfnFvOIWuQJKbDLFELfXIRFAGF9qDSxxY=,A00000000744,AVQkM2txcccfnFvOIWuQJKbDLFELfXIRtnfumfA7EMztdu9DrHXwNQ==,A00000032125,2018-08-30T13:54:00Z,2020-02-10,1,0.204,25,0.229,1.329,0.831,0.296,0.331,37.9,42.3,14.6,37.3,12.1,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20260106T154850Z,RELEASE-2026,DP1.10026.001,HARV,2018,cfc_elements
f5847f80-d00d-472d-aedf-5d3494e8fbfb,HARV_033.basePlot.cfc,D01,HARV,HARV_033,tower,AVQkM2txccf8cJ5aHkcu56cKijO7cC4XXAftJL7SYdc=,A00000000773,AVQkM2txccf8cJ5aHkcu56cKijO7cC4XohwQYWZA7Js=,A00000032122,2018-08-30T14:54:00Z,2020-02-10,1,0.201,25,0.196,0.915,0.478,0.15,0.109,518.3,37.6,5.8,25.6,19.9,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20260106T154850Z,RELEASE-2026,DP1.10026.001,HARV,2018,cfc_elements
b97b81c2-e8a2-4635-957f-164df5aa92ad,HARV_035.basePlot.cfc,D01,HARV,HARV_035,tower,AVQkM2txcceJLtxcC/BMJLp/Hy37G7o+JE+VfqIxv8Q=,A00000000788,AVQkM2txcceJLtxcC/BMJLp/Hy37G7o+ZwljW9CcX4s=,A00000032109,2018-08-30T18:38:00Z,2020-02-10,1,0.2,25,0.224,1.288,0.157,0.057,0.104,192.5,36,4.7,22.1,37.8,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20260106T154850Z,RELEASE-2026,DP1.10026.001,HARV,2018,cfc_elements
d11c8dcf-f111-474b-b062-d8a91da58080,HARV_035.basePlot.cfc,D01,HARV,HARV_035,tower,AVQkM2txccdkxXlfsPQ38KN4nflsRnjpGaXy/aBhKBU=,A00000000745,AVQkM2txccdkxXlfsPQ38KN4nflsRnjpEOCjhkSeg7M=,A00000032113,2018-08-30T19:35:00Z,2020-02-10,1,0.2,25,0.298,0.753,0.385,0.155,0.116,322.3,28.1,7.4,26.7,22.9,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20260106T154850Z,RELEASE-2026,DP1.10026.001,HARV,2018,cfc_elements
fc4f0e03-8aae-43a7-a674-24875d87be48,HARV_035.basePlot.cfc,D01,HARV,HARV_035,tower,AVQkM2txccfUnMu2VlEQoJVkzmhQOXrBmFg+NHbVjFU=,A00000000786,AVQkM2txccfUnMu2VlEQoJVkzmhQOXrBJcCx9RZ4/xI=,A00000032116,2018-09-04T15:09:00Z,2020-02-10,1,0.206,25,0.228,0.721,0.417,0.147,0.112,508.6,30.6,3.3,43.1,11.8,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20260106T160104Z,RELEASE-2026,DP1.10026.001,HARV,2018,cfc_elements
055694b7-9ece-4a30-b04a-0a834375a49d,HARV_037.basePlot.cfc,D01,HARV,HARV_037,tower,AVQkM2txcceLRS2ArSfV2TKAS6PImhMJFZq1L+N1Jl4=,A00000000771,AVQkM2txcceLRS2ArSfV2TKAS6PImhMJDFlPlj0Ij8c=,A00000032130,2018-09-04T18:41:00Z,2020-02-10,1,0.203,25,0.163,0.808,0.303,0.107,0.122,538.4,26.8,3.8,39.4,9.1,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20260106T160104Z,RELEASE-2026,DP1.10026.001,HARV,2018,cfc_elements
57839fc5-cb5f-4ed0-9f71-efe12a382edf,HARV_037.basePlot.cfc,D01,HARV,HARV_037,tower,AVQkM2txccdQ2OivmFjwrRr5qjwUgN/M4s9xU49NmtY=,A00000000770,AVQkM2txccdQ2OivmFjwrRr5qjwUgN/MuuxpL36YFgI=,A00000032119,2018-09-04T20:14:00Z,2020-02-10,1,0.2,25,0.108,0.552,0.52,0.178,0.108,637.6,30.7,9,43.5,22.2,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20260106T160104Z,RELEASE-2026,DP1.10026.001,HARV,2018,cfc_elements
6e79a4fc-ccba-46f7-8505-5846c02565ef,HARV_013.basePlot.cfc,D01,HARV,HARV_013,distributed,AVQkM2txccfa6Tc84ohrE3TBoxsq44q6ZkzDRJygJGk=,A00000000768,AVQkM2txccfa6Tc84ohrE3TBoxsq44q6UhOg6WaFYWBZ4WLDStwGZQ==,A00000032106,2018-09-05T14:07:00Z,2020-02-10,1,0.202,25,0.2,0.841,0.791,0.064,0.205,1133,45.4,5.3,54,21.4,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20260106T160104Z,RELEASE-2026,DP1.10026.001,HARV,2018,cfc_elements
e851e3a8-0ae9-400a-a039-1bd7d66e0d9f,HARV_013.basePlot.cfc,D01,HARV,HARV_013,distributed,AVQkM2txcccnUG9qT4JtDncUn6t7HQMgG9spd2zIi5E=,A00000000769,AVQkM2txcccnUG9qT4JtDncUn6t7HQMgDcfbGh9QKys=,A00000032103,2018-09-05T14:50:00Z,2020-02-10,1,0.204,25,0.15,0.382,0.369,0.148,0.107,699.4,30.9,4.4,20.9,63,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20260106T160104Z,RELEASE-2026,DP1.10026.001,HARV,2018,cfc_elements
