uid,namedLocation,domainID,siteID,plotType,sampleID,sampleCode,collectDate,lmaSampleID,lmaSampleCode,lmaSampleCondition,tissueDescriptor,scanDate,scannedBy,freshMass,ovenStartDate,ovenEndDate,dryMass,weighedBy,scannedLeafNumber,leafArea,percentGreen,leafMassPerArea,dryMassFraction,measuredBy,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
9dd13e90-dbd4-4a60-ba69-aa63907ddff6,ORNL_001.basePlot.cfc,D07,ORNL,distributed,vOIarzMvGlhj7CHFnOl9L8YLdCEG4KD0z1z8547xKtw=,A00000220095,2022-05-16T15:09:00Z,vOIarzMvGlhj7CHFnOl9L8YLdCEG4KD0wEpqq/UqoVo=,NA,OK,leaf,2022-05-18T14:57:00Z,0000-0001-8835-6113,5.706,2022-05-18T14:58:00Z,2022-05-26T19:04:00Z,2.522,0000-0003-4227-0482,5,25147.5,100,100.3,0.442,0000-0001-6846-5179,NA,NA,20260106T160033Z,RELEASE-2026,DP1.10026.001,ORNL,2022,cfc_LMA
dec7d112-d17a-4e09-a000-f7c288cba05f,ORNL_001.basePlot.cfc,D07,ORNL,distributed,vOIarzMvGlj4/fQ0h/EiQs/hkm+Sh8J7RK/LofkgDyI=,A00000220096,2022-05-16T16:38:00Z,vOIarzMvGlj4/fQ0h/EiQs/hkm+Sh8J7O49KqmwZgAk=,NA,OK,leaf,2022-05-18T15:35:00Z,0000-0001-8835-6113,1.291,2022-05-18T15:36:00Z,2022-05-26T19:09:00Z,0.698,0000-0003-4227-0482,57,1994.9,100,349.9,0.541,0000-0001-6846-5179,NA,NA,20260106T160033Z,RELEASE-2026,DP1.10026.001,ORNL,2022,cfc_LMA
95eec822-8652-4f1f-b768-1980088ecd86,ORNL_001.basePlot.cfc,D07,ORNL,distributed,vOIarzMvGliomfRb1ZhTvJWTMYGaOxt9mX1Zl6YFEqw=,A00000220094,2022-05-16T17:22:00Z,vOIarzMvGliomfRb1ZhTvJWTMYGaOxt9sY96WVvvi+g=,NA,OK,leaf,2022-05-18T15:05:00Z,0000-0001-8835-6113,2.19,2022-05-18T15:06:00Z,2022-05-26T19:05:00Z,1.037,0000-0003-4227-0482,1,9229.6,100,112.4,0.474,0000-0001-6846-5179,NA,NA,20260106T160033Z,RELEASE-2026,DP1.10026.001,ORNL,2022,cfc_LMA
68f8a7f6-9265-4b24-bd55-193fc67487fb,ORNL_003.basePlot.cfc,D07,ORNL,distributed,vOIarzMvGljHMNklPbryM9ZdJiZc+AvaQAPkT0JVUm8=,A00000220098,2022-05-17T12:04:00Z,vOIarzMvGljHMNklPbryM9ZdJiZc+AvauBYAqGObUnY=,NA,OK,leaf,2022-05-18T14:24:00Z,0000-0001-8835-6113,2.224,2022-05-18T14:25:00Z,2022-05-26T19:06:00Z,0.891,0000-0003-4227-0482,6,21614.3,100,41.2,0.401,0000-0001-6846-5179,NA,NA,20260106T160033Z,RELEASE-2026,DP1.10026.001,ORNL,2022,cfc_LMA
69561365-aab2-4127-875b-e3c3589f11e5,ORNL_003.basePlot.cfc,D07,ORNL,distributed,vOIarzMvGlihlAl4Y1Jx7lF6Z95t9bqcKFym5xdIoys=,A00000220100,2022-05-17T15:20:00Z,vOIarzMvGlihlAl4Y1Jx7lF6Z95t9bqcPLcR1c7BYzc=,NA,OK,leaf,2022-05-18T13:23:00Z,0000-0001-8835-6113,3.489,2022-05-18T14:14:00Z,2022-05-26T19:02:00Z,1.656,0000-0003-4227-0482,7,18304.6,100,90.5,0.475,0000-0001-6846-5179,NA,NA,20260106T160033Z,RELEASE-2026,DP1.10026.001,ORNL,2022,cfc_LMA
06e1d3b9-107f-4174-a31b-60d597971358,ORNL_003.basePlot.cfc,D07,ORNL,distributed,vOIarzMvGlhTaPpgXHoCHTNNmkAEvo/guBpC2KEkUSA=,A00000220097,2022-05-17T17:09:00Z,vOIarzMvGlhTaPpgXHoCHTNNmkAEvo/gpG5YLAwxy2s=,NA,OK,leaf,2022-05-18T14:36:00Z,0000-0001-8835-6113,3.117,2022-05-18T14:37:00Z,2022-05-26T19:08:00Z,0.861,0000-0003-4227-0482,17,22624.5,100,38.1,0.276,0000-0001-6846-5179,NA,NA,20260106T160033Z,RELEASE-2026,DP1.10026.001,ORNL,2022,cfc_LMA
5c06272a-c5b2-45d4-85ba-197dd5ce746b,ORNL_046.basePlot.cfc,D07,ORNL,tower,vOIarzMvGljGlUkLQhDyYTRi76NNYIHpToprmoV2e00=,A00000220101,2022-05-18T12:03:00Z,vOIarzMvGljGlUkLQhDyYTRi76NNYIHp5JmvBAQnrqQ=,NA,OK,leaf,2022-05-19T13:46:00Z,0000-0003-1944-3584,3.665,2022-05-19T13:47:00Z,2022-05-26T18:56:00Z,1.028,0000-0003-4227-0482,5,19749.6,100,52.1,0.28,0000-0001-6846-5179,NA,NA,20260106T160033Z,RELEASE-2026,DP1.10026.001,ORNL,2022,cfc_LMA
2fe9ce00-f4cc-4a53-a9c1-8f4860f81212,ORNL_046.basePlot.cfc,D07,ORNL,tower,vOIarzMvGli21R3dIDosNyGvJK9/AfV+E+Z1CZUMgHo=,A00000220103,2022-05-18T17:30:00Z,vOIarzMvGli21R3dIDosNyGvJK9/AfV++rGPYavFSC8=,NA,OK,leaf,2022-05-19T13:15:00Z,0000-0003-1944-3584,3.019,2022-05-19T13:16:00Z,2022-05-26T19:13:00Z,1.443,0000-0003-4227-0482,5,13704.3,100,105.3,0.478,0000-0001-6846-5179,NA,NA,20260106T160033Z,RELEASE-2026,DP1.10026.001,ORNL,2022,cfc_LMA
8adedf85-fca8-47e0-9f54-551e4f0e0a40,ORNL_046.basePlot.cfc,D07,ORNL,tower,vOIarzMvGliwbC+EobvpkX34XEX60rBoFnAZWnOtjhg=,A00000220102,2022-05-19T13:04:00Z,vOIarzMvGliwbC+EobvpkX34XEX60rBoFGCXWCAm6G8=,NA,OK,leaf,2022-05-20T12:58:00Z,0000-0002-3657-8125,2.863,2022-05-20T13:00:00Z,2022-05-26T19:11:00Z,1.333,0000-0003-4227-0482,4,14402.3,100,92.6,0.466,0000-0001-6846-5179,NA,NA,20260106T160033Z,RELEASE-2026,DP1.10026.001,ORNL,2022,cfc_LMA
82876e37-74a6-4706-bb53-9a5adc22e729,ORNL_046.basePlot.cfc,D07,ORNL,tower,vOIarzMvGlj0TGgxYMUeel/EayicmUhcf2IjtbnAII4=,A00000220099,2022-05-19T13:34:00Z,vOIarzMvGlj0TGgxYMUeel/EayicmUhcG8E7Kwi/P8PLeuy1SKOefA==,NA,OK,leaf,2022-05-20T12:49:00Z,0000-0003-1944-3584,3.105,2022-05-20T12:51:00Z,2022-05-26T19:00:00Z,1.251,0000-0003-4227-0482,5,13069.6,100,95.7,0.403,0000-0001-6846-5179,NA,NA,20260106T160033Z,RELEASE-2026,DP1.10026.001,ORNL,2022,cfc_LMA
