uid,domainID,siteID,extractionStartDate,extractionEndDate,kclReferenceID,kclBlank1ID,kclBlank1Code,kclBlank2ID,kclBlank2Code,kclBlank3ID,kclBlank3Code,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
37cf435a-0e39-49c4-a0fa-8876f039ec53,D10,STER,2022-04-12,2022-04-12,STER-20220412-BREF2,STER-20220412-BREF2-A,A00000251616,NA,NA,NA,NA,NA,NA,20251217T193642Z,RELEASE-2026,DP1.10086.001,STER,2022,ntr_internalLabBlanks
e9402ebe-cded-4785-9f77-79cd98b57449,D10,STER,2022-04-13,2022-04-13,STER-20220413-BREF1,STER-20220413-BREF1-A,A00000251608,STER-20220413-BREF1-B,A00000251607,NA,NA,NA,NA,20251217T193642Z,RELEASE-2026,DP1.10086.001,STER,2022,ntr_internalLabBlanks
85f47916-e6dd-49b6-bb4b-0f8f759a3b11,D10,STER,2022-05-03,2022-05-03,STER-20220503-BREF1,STER-20220503-BREF1-A,A00000252280,STER-20220503-BREF1-B,A00000252300,NA,NA,NA,NA,20251217T193457Z,RELEASE-2026,DP1.10086.001,STER,2022,ntr_internalLabBlanks
250ccbde-a9dd-4f96-ab0d-328930881b50,D10,STER,2022-05-05,2022-05-05,STER-20220505-BREF1,STER-20220505-BREF1-A,A00000252274,STER-20220505-BREF1-B,A00000252293,NA,NA,NA,NA,20251217T193457Z,RELEASE-2026,DP1.10086.001,STER,2022,ntr_internalLabBlanks
9031f79a-7ca3-49af-a9df-7411cb0adef6,D10,STER,2022-06-07,2022-06-07,STER-20220607-BREF1,STER-20220607-BREF1-A,A00000252831,STER-20220607-BREF1-B,A00000252847,STER-20220607-BREF1-C,A00000252879,NA,NA,20251217T193636Z,RELEASE-2026,DP1.10086.001,STER,2022,ntr_internalLabBlanks
f2f5a6c4-af81-4560-9cf4-101ebf649fa5,D10,STER,2022-06-08,2022-06-08,STER-20220608-BREF1,STER-20220608-BREF1-A,A00000252949,STER-20220608-BREF1-B,A00000252948,STER-20220608-BREF1-C,A00000252947,NA,NA,20251217T193636Z,RELEASE-2026,DP1.10086.001,STER,2022,ntr_internalLabBlanks
f6f30375-0d80-4c5a-9cea-ad4a1d357fc1,D10,STER,2022-06-21,2022-06-21,STER-20220621-BREF1,STER-20220621-BREF1-A,A00000252903,STER-20220621-BREF1-B,A00000252900,NA,NA,NA,NA,20251217T193636Z,RELEASE-2026,DP1.10086.001,STER,2022,ntr_internalLabBlanks
e22964cd-7916-4675-af5e-e84e12c2262c,D10,STER,2022-06-23,2022-06-23,STER-20220623-BREF1,STER-20220623-BREF1-A,A00000253082,STER-20220623-BREF1-B,A00000253074,NA,NA,NA,NA,20251217T193636Z,RELEASE-2026,DP1.10086.001,STER,2022,ntr_internalLabBlanks
87d67e2b-b420-4a89-90dc-b86b62ff46e5,D10,STER,2022-10-18,2022-10-18,STER-20221018-BREF1,STER-20221018-BREF1-A,A00000252344,STER-20221018-BREF1-B,A00000252345,NA,NA,NA,NA,20251217T194048Z,RELEASE-2026,DP1.10086.001,STER,2022,ntr_internalLabBlanks
e17b15d5-932e-4a94-8d91-05d1f986f094,D10,STER,2022-10-19,2022-10-19,STER-20221019-BREF1,STER-20221019-BREF1-A,A00000252342,STER-20221019-BREF1-B,A00000252343,NA,NA,NA,NA,20251217T194048Z,RELEASE-2026,DP1.10086.001,STER,2022,ntr_internalLabBlanks
5c0da56f-2187-4b3a-b33b-c329757aeb6e,D10,STER,2022-11-15,2022-11-15,STER-20221115-BREF1,STER-20221115-BREF1-A,A00000252329,STER-20221115-BREF1-B,A00000252330,STER-20221115-BREF1-C,A00000252331,NA,NA,20251217T193714Z,RELEASE-2026,DP1.10086.001,STER,2022,ntr_internalLabBlanks
