dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,analyticalRepNumber_mean_2018_2024,dryMass_mean_2018_2024,ligninPercent_mean_2018_2024,cellulosePercent_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,analyticalRepNumber_mean_2018_2024_unit,dryMass_mean_2018_2024_unit,ligninPercent_mean_2018_2024_unit,cellulosePercent_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,JERC,cfc_lignin,"2019,2024",JERC,JERC_001,JERC_001.basePlot.cfc,distributed,drmNO6RIfvQ++4DrXk67Ej9L7KEcLsKFuWe+E5ZKxoo=,A00000180948,1,1,0.47,16.78,16.68,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,JERC,cfc_lignin,"2019,2024",JERC,JERC_001,JERC_001.basePlot.cfc,distributed,drmNO6RIfvQ++4DrXk67EuXgv+ogPLJrTq+/w+bnb7c=,A00000134964,1,1,0.454,12.7,11.89,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,JERC,cfc_lignin,"2019,2024",JERC,JERC_001,JERC_001.basePlot.cfc,distributed,drmNO6RIfvRVAIeRVvlA4JsZs/aFHqMVN23pe2kthpo=,A00000134947,1,1,0.479,13.41,9.65,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,JERC,cfc_lignin,"2019,2024",JERC,JERC_001,JERC_001.basePlot.cfc,distributed,drmNO6RIfvSwBBWV7A6fxEBabLiwvfSfzPJPKGSjuOI=,A00000128909,1,1,0.473,12.1,34.73,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,JERC,cfc_lignin,"2019,2024",JERC,JERC_002,JERC_002.basePlot.cfc,distributed,drmNO6RIfvT+tFk9RFTgiQE8LZZxJt6tB99v4E6BKHY=,A00000134962,1,1,0.459,15.27,25.54,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,JERC,cfc_lignin,"2019,2024",JERC,JERC_003,JERC_003.basePlot.cfc,distributed,drmNO6RIfvQlUIoiBScRcSoIUtzG/89XnJbjOnu611k=,A00000180944,1,1,0.471,25.64,21.06,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,JERC,cfc_lignin,"2019,2024",JERC,JERC_003,JERC_003.basePlot.cfc,distributed,drmNO6RIfvR+gPAib1lRp6IKRCPn4UZIuY/u1zcb9m0=,A00000180946,1,1,0.493,26.16,16.29,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,JERC,cfc_lignin,"2019,2024",JERC,JERC_003,JERC_003.basePlot.cfc,distributed,drmNO6RIfvRjlUtHs2lWmqOLs5yzlFM4xgNxKmjifSg=,A00000134913,1,1,0.475,4.17,9.22,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,JERC,cfc_lignin,"2019,2024",JERC,JERC_003,JERC_003.basePlot.cfc,distributed,drmNO6RIfvS5le/VHbTPy5kDYio+BTCiztEa+J0CHCE=,A00000134928,1,1,0.456,9.26,13.41,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,JERC,cfc_lignin,"2019,2024",JERC,JERC_003,JERC_003.basePlot.cfc,distributed,drmNO6RIfvSHFUWi75Aair5ekjLcxRnZoiqd50JvMh8=,A00000180942,1,1,0.476,10.56,14.96,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,JERC,cfc_lignin,"2019,2024",JERC,JERC_003,JERC_003.basePlot.cfc,distributed,drmNO6RIfvSSrTXOapa0XNI4bjdBNu9YedyyiAcw/4k=,A00000134929,1,1,0.476,15.41,16.81,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,JERC,cfc_lignin,"2019,2024",JERC,JERC_003,JERC_003.basePlot.cfc,distributed,drmNO6RIfvSSrTXOapa0XOPPfskkOg1UnZrkzcDgOBw=,A00000180943,1,1,0.475,22.82,19.42,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,JERC,cfc_lignin,"2019,2024",JERC,JERC_003,JERC_003.basePlot.cfc,distributed,drmNO6RIfvTv6d27/PUv381cmsCnHY7ukeq7qqQB8bU=,A00000134945,1,1,0.497,17.31,16.34,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,JERC,cfc_lignin,"2019,2024",JERC,JERC_004,JERC_004.basePlot.cfc,distributed,drmNO6RIfvQqN4J9V9NfpCaHtxc+bjg8jG26n2UgO1Y=,A00000180951,1,1,0.489,13.64,18.7,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,JERC,cfc_lignin,"2019,2024",JERC,JERC_004,JERC_004.basePlot.cfc,distributed,drmNO6RIfvSbG26HfvMcgRjUua9m9s8NaefEv5VxP0Q=,A00000180941,1,1,0.498,18.72,12.98,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,JERC,cfc_lignin,"2019,2024",JERC,JERC_004,JERC_004.basePlot.cfc,distributed,drmNO6RIfvTmDreIKJ0PjVQOOUlNTLiif63IgPXzMCo=,A00000134961,1,1,0.474,12.53,38.69,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,JERC,cfc_lignin,"2019,2024",JERC,JERC_004,JERC_004.basePlot.cfc,distributed,drmNO6RIfvTmDreIKJ0Pjb/nCiQUAUJ6I5Lng4CPOjc=,A00000180958,1,1,0.462,5.29,18.94,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,JERC,cfc_lignin,"2019,2024",JERC,JERC_005,JERC_005.basePlot.cfc,distributed,drmNO6RIfvT81pEslFne8mGb2bwh4xR9cKBdr0PxGyo=,A00000180959,1,1,0.487,18.35,23.78,2024,2024,number,gram,percent,percent,NA,NA
