uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,ligninSampleID,ligninSampleBarcode,collectDate,analysisDate,analyticalRepNumber,dryMass,digestVolume,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,foliarPhosphorusQF,foliarPotassiumQF,foliarCalciumQF,foliarMagnesiumQF,foliarSulfurQF,foliarManganeseQF,foliarIronQF,foliarCopperQF,foliarBoronQF,foliarZincQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
cef75b7b-8c85-44c9-bcce-e0ecc2c4bb04,SRER_018.basePlot.cfc,D14,SRER,SRER_018,distributed,jf4sOIyMYqzLy5KDZkk1h13bSE67/77ATp5TFM6tbVM=,A00000279755,jf4sOIyMYqzLy5KDZkk1h13bSE67/77AbTPLabGqOajH0FZF0N/avA==,A00000280278,2021-08-30T16:14:00Z,2021-12-14,1,0.2,25,0.284,2.353,1.384,0.118,0.396,27.7,58.3,19.4,74.4,42,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T154215Z,RELEASE-2026,DP1.10026.001,SRER,2021,cfc_elements
1673c571-d773-46ba-8f1a-820dc4f20d16,SRER_018.basePlot.cfc,D14,SRER,SRER_018,distributed,jf4sOIyMYqzLy5KDZkk1h+5YsfkhrTE1hz5j3EDhguE=,A00000279749,jf4sOIyMYqzLy5KDZkk1h+5YsfkhrTE1O+dt9C8+5gvzoHdzmSFAgw==,A00000280097,2021-08-30T17:29:00Z,2021-12-14,1,0.196,25,0.336,3.016,0.653,0.085,0.463,24.3,69.9,19.3,64.7,52.5,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T154215Z,RELEASE-2026,DP1.10026.001,SRER,2021,cfc_elements
23eea8f3-3778-4a1c-b920-1ce8fb189c72,SRER_018.basePlot.cfc,D14,SRER,SRER_018,distributed,jf4sOIyMYqxKk7Ecfou2s9KASA1NBRoDlvkFoDLh2R4=,A00000279765,jf4sOIyMYqxKk7Ecfou2s9KASA1NBRoDtkoP0c2srks=,A00000280280,2021-08-30T17:30:00Z,2021-12-14,1,0.205,25,0.222,1.113,1.328,0.204,0.36,51,52.9,15.8,78,35,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T154215Z,RELEASE-2026,DP1.10026.001,SRER,2021,cfc_elements
