dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,analyticalRepNumber_mean_2018_2024,dryMass_mean_2018_2024,ligninPercent_mean_2018_2024,cellulosePercent_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,analyticalRepNumber_mean_2018_2024_unit,dryMass_mean_2018_2024_unit,ligninPercent_mean_2018_2024_unit,cellulosePercent_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,BONA,cfc_lignin,"2019,2024",BONA,BONA_002,BONA_002.basePlot.cfc,distributed,7uHsYbyZiKY+Eo+k1qksOIA1xJ1EmHN348MJHpkneCs=,A00000431397,1,1,0.465,9.27,13.13,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,BONA,cfc_lignin,"2019,2024",BONA,BONA_002,BONA_002.basePlot.cfc,distributed,7uHsYbyZiKZ4OUls7JENbxFm7ouhSBI4QrK+r3VWv3U=,A00000100413,1,1,0.493,14.98,10.48,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,BONA,cfc_lignin,"2019,2024",BONA,BONA_002,BONA_002.basePlot.cfc,distributed,7uHsYbyZiKarS7f4SCX5HZ2lqLR+br0fl/rQkv1BByE=,A00000433180,1,1,0.479,12.67,10.78,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,BONA,cfc_lignin,"2019,2024",BONA,BONA_002,BONA_002.basePlot.cfc,distributed,7uHsYbyZiKarS7f4SCX5HZPalJChUODfK+bv2RaTHvE=,A00000100427,1,1,0.492,10.34,9.71,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,BONA,cfc_lignin,"2019,2024",BONA,BONA_002,BONA_002.basePlot.cfc,distributed,7uHsYbyZiKarS7f4SCX5HaDez9hoK2LZyeAyR1L4nR4=,A00000100428,1,1,0.464,14.65,10.12,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,BONA,cfc_lignin,"2019,2024",BONA,BONA_002,BONA_002.basePlot.cfc,distributed,7uHsYbyZiKbYHKIT5J66sEtl1dxRSPgdKZ3RH4VpQC8=,A00000100421,1,1,0.468,9.72,14.81,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,BONA,cfc_lignin,"2019,2024",BONA,BONA_002,BONA_002.basePlot.cfc,distributed,7uHsYbyZiKbYHKIT5J66sGFjTZ64bwNaU6TsR37rPIo=,A00000431394,1,1,0.486,12.88,17.32,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,BONA,cfc_lignin,"2019,2024",BONA,BONA_002,BONA_002.basePlot.cfc,distributed,7uHsYbyZiKbYHKIT5J66sJo290vFPfedeMYJE1irvss=,A00000100422,1,1,0.468,9.73,13.14,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,BONA,cfc_lignin,"2019,2024",BONA,BONA_005,BONA_005.basePlot.cfc,distributed,7uHsYbyZiKa9NERgjfg9xZVzJ7PKFusAD6XysUzP/Yg=,A00000431402,1,1,0.455,14.16,15.33,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,BONA,cfc_lignin,"2019,2024",BONA,BONA_005,BONA_005.basePlot.cfc,distributed,7uHsYbyZiKaKjW+xxyJ2TLVzY3Vx/v/Nv+mZS1PM5BQ=,A00000433204,1,1,0.49,11.95,9.93,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,BONA,cfc_lignin,"2019,2024",BONA,BONA_005,BONA_005.basePlot.cfc,distributed,7uHsYbyZiKaOGk8Lt1Vv9MLTrTgbNUzTB9K5tKFt94k=,A00000431398,1,1,0.465,11.25,15.23,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,BONA,cfc_lignin,"2019,2024",BONA,BONA_008,BONA_008.basePlot.cfc,distributed,7uHsYbyZiKYnncbjdGwQegWUlOkXFblf9lH1XUam9dU=,A00000100414,1,1,0.484,12.22,13.19,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,BONA,cfc_lignin,"2019,2024",BONA,BONA_008,BONA_008.basePlot.cfc,distributed,7uHsYbyZiKYnncbjdGwQehbvmdZ5gnSDi2SvCncT2t8=,A00000100415,1,1,0.483,12.97,11.91,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,BONA,cfc_lignin,"2019,2024",BONA,BONA_008,BONA_008.basePlot.cfc,distributed,7uHsYbyZiKYnncbjdGwQeugp+j/roHtfsNCYDVt7+Jg=,A00000100403,1,1,0.478,14.19,14.87,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,BONA,cfc_lignin,"2019,2024",BONA,BONA_008,BONA_008.basePlot.cfc,distributed,7uHsYbyZiKZUjwzilf1/VBW828QXOSz7RshVpAIXr6Y=,A00000100401,1,1,0.447,15.75,11.28,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,BONA,cfc_lignin,"2019,2024",BONA,BONA_008,BONA_008.basePlot.cfc,distributed,7uHsYbyZiKZUjwzilf1/VJgDS6+DOMZ9Xyusi2jCBqE=,A00000100402,1,1,0.475,15.75,11.28,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,BONA,cfc_lignin,"2019,2024",BONA,BONA_008,BONA_008.basePlot.cfc,distributed,7uHsYbyZiKbWqMkVU4YOKBModYSDPO48liE0zGJS60g=,A00000100417,1,1,0.474,14.18,15.06,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,BONA,cfc_lignin,"2019,2024",BONA,BONA_008,BONA_008.basePlot.cfc,distributed,7uHsYbyZiKbWqMkVU4YOKLZHp5VkXXKFXott6tmBMdc=,A00000431395,1,1,0.458,9,14.63,2024,2024,number,gram,percent,percent,NA,NA
