uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedDate,processedBy,remarks,genomicsDataQF,publicationDate,release,dpID,site_download,year_download,source_table
488fa8da-0a70-45f7-9075-e91586462f8a,D09,NOGP,NOGP_001,NOGP_001.basePlot.bgc,2020-07-01T14:12:00Z,2020-07-01T14:54:00Z,NOGP.peakGreenness.2020,NEON.DOC.014048vN,NOGP_001-M-6-30.5-20200701|NOGP_001-M-13-2.5-20200701|NOGP_001-M-28-4-20200701,NOGP_001-M-20200701-COMP,B00000095838,OK,NA,0000-0001-5730-2163,NA,NA,20251217T193757Z,RELEASE-2026,DP1.10086.001,NOGP,2020,sls_metagenomicsPooling
ad1b2ca0-96a7-495c-b639-e002bb472f82,D09,NOGP,NOGP_002,NOGP_002.basePlot.bgc,2020-07-01T15:56:00Z,2020-07-01T16:39:00Z,NOGP.peakGreenness.2020,NEON.DOC.014048vN,NOGP_002-M-39-6-20200701|NOGP_002-M-11.5-9.5-20200701|NOGP_002-M-0-22-20200701,NOGP_002-M-20200701-COMP,B00000095842,OK,NA,0000-0001-5730-2163,NA,NA,20251217T193757Z,RELEASE-2026,DP1.10086.001,NOGP,2020,sls_metagenomicsPooling
780c291d-1ae1-4236-8b9b-355910db72c4,D09,NOGP,NOGP_006,NOGP_006.basePlot.bgc,2020-07-01T17:56:00Z,2020-07-01T18:27:00Z,NOGP.peakGreenness.2020,NEON.DOC.014048vN,NOGP_006-M-20-36-20200701|NOGP_006-M-7.5-9-20200701|NOGP_006-M-17-39.5-20200701,NOGP_006-M-20200701-COMP,B00000095853,OK,NA,0000-0001-5730-2163,NA,NA,20251217T193757Z,RELEASE-2026,DP1.10086.001,NOGP,2020,sls_metagenomicsPooling
7553037a-60bd-4535-9ee8-fc332150ea9c,D09,NOGP,NOGP_005,NOGP_005.basePlot.bgc,2020-07-06T15:45:00Z,2020-07-06T16:26:00Z,NOGP.peakGreenness.2020,NEON.DOC.014048vN,NOGP_005-M-34.5-25-20200706|NOGP_005-M-2.5-18-20200706|NOGP_005-M-37-0-20200706,NOGP_005-M-20200706-COMP,B00000096213,OK,NA,0000-0001-5730-2163,NA,NA,20251217T193757Z,RELEASE-2026,DP1.10086.001,NOGP,2020,sls_metagenomicsPooling
2d11fc45-f7af-406b-809d-e0e1767f8596,D09,NOGP,NOGP_012,NOGP_012.basePlot.bgc,2020-07-06T17:04:00Z,2020-07-06T17:45:00Z,NOGP.peakGreenness.2020,NEON.DOC.014048vN,NOGP_012-M-31.5-23-20200706|NOGP_012-M-36.5-7-20200706|NOGP_012-M-11.5-36.5-20200706,NOGP_012-M-20200706-COMP,B00000095858,OK,NA,0000-0001-5730-2163,NA,NA,20251217T193757Z,RELEASE-2026,DP1.10086.001,NOGP,2020,sls_metagenomicsPooling
43d4d80e-3654-4f1c-938f-4793cdc9eda7,D09,NOGP,NOGP_064,NOGP_064.basePlot.bgc,2020-07-06T19:06:00Z,2020-07-06T19:43:00Z,NOGP.peakGreenness.2020,NEON.DOC.014048vN,NOGP_064-M-11.5-2.5-20200706|NOGP_064-M-38-36.5-20200706|NOGP_064-M-36.5-14.5-20200706,NOGP_064-M-20200706-COMP,B00000095870,OK,NA,0000-0001-5730-2163,NA,NA,20251217T193757Z,RELEASE-2026,DP1.10086.001,NOGP,2020,sls_metagenomicsPooling
9b8ed91d-c567-48ea-9cfb-10c6aa1a79de,D09,NOGP,NOGP_065,NOGP_065.basePlot.bgc,2020-07-06T20:27:00Z,2020-07-06T21:26:00Z,NOGP.peakGreenness.2020,NEON.DOC.014048vN,NOGP_065-M-8-34-20200706|NOGP_065-M-27.5-9-20200706|NOGP_065-M-5-2.5-20200706,NOGP_065-M-20200706-COMP,B00000095874,OK,NA,0000-0001-5730-2163,NA,NA,20251217T193757Z,RELEASE-2026,DP1.10086.001,NOGP,2020,sls_metagenomicsPooling
940d2199-4efb-4307-95b4-3b481008a08d,D09,NOGP,NOGP_065,NOGP_065.basePlot.bgc,2020-07-06T21:10:00Z,2020-07-06T21:10:00Z,NOGP.peakGreenness.2020,NEON.DOC.014048vN,NOGP_065-O-8-34-20200706,NOGP_065-O-20200706-COMP,B00000096212,OK,NA,0000-0001-5730-2163,NA,NA,20251217T193757Z,RELEASE-2026,DP1.10086.001,NOGP,2020,sls_metagenomicsPooling
7e422ac9-1bf4-4ebf-ada3-75439ed2476a,D09,NOGP,NOGP_003,NOGP_003.basePlot.bgc,2020-07-08T14:18:00Z,2020-07-08T14:49:00Z,NOGP.peakGreenness.2020,NEON.DOC.014048vN,NOGP_003-M-23.5-31-20200708|NOGP_003-M-2-1.5-20200708|NOGP_003-M-39.5-1-20200708,NOGP_003-M-20200708-COMP,B00000095846,OK,NA,0000-0001-5730-2163,NA,NA,20251217T193757Z,RELEASE-2026,DP1.10086.001,NOGP,2020,sls_metagenomicsPooling
2e365f7d-0cb5-4789-b0ae-8f202fd96b98,D09,NOGP,NOGP_061,NOGP_061.basePlot.bgc,2020-07-08T15:40:00Z,2020-07-08T16:19:00Z,NOGP.peakGreenness.2020,NEON.DOC.014048vN,NOGP_061-M-33-25.5-20200708|NOGP_061-M-36.5-2-20200708|NOGP_061-M-7-2-20200708,NOGP_061-M-20200708-COMP,B00000095862,OK,NA,0000-0001-5730-2163,NA,NA,20251217T193757Z,RELEASE-2026,DP1.10086.001,NOGP,2020,sls_metagenomicsPooling
