uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,sampleID,sampleCode,cnSampleID,cnSampleCode,bgcArchiveID,bgcArchiveCode,bgcArchiveMass,toxicodendronPossible,sampleCondition,bgcRemarks,processedBy,bgcDataQF,publicationDate,release,dpID,site_download,year_download,source_table
6386d4f7-05c1-4450-8fdf-d325e8d2c644,D04,GUAN,GUAN_049,GUAN_049.basePlot.bgc,2022-09-05T11:44:00Z,2022-09-05T11:44:00Z,NEON.DOC.014048vO,M,2022-09-05T18:00:00Z,2022-09-12T15:58:00Z,GUAN_049-M-21-20220905,A00000197112,GUAN_049-M-21-20220905-CN,A00000196770,GUAN_049-M-21-20220905-BA,A00000197751,140.9,N,OK,NA,0000-0002-4067-8225,NA,20251217T193746Z,RELEASE-2026,DP1.10086.001,GUAN,2022,sls_bgcSubsampling
5bf9230d-beb2-4cfa-a7cc-74aaa57e4dea,D04,GUAN,GUAN_049,GUAN_049.basePlot.bgc,2022-09-05T12:16:00Z,2022-09-05T12:16:00Z,NEON.DOC.014048vO,M,2022-09-05T20:00:00Z,2022-09-12T15:58:00Z,GUAN_049-M-39-20220905,NA,GUAN_049-M-39-20220905-CN,A00000196766,GUAN_049-M-39-20220905-BA,A00000197750,144.3,N,OK,NA,0000-0002-4067-8225,NA,20251217T193746Z,RELEASE-2026,DP1.10086.001,GUAN,2022,sls_bgcSubsampling
8fcaa172-fece-4478-846f-4ffaf2c37aab,D04,GUAN,GUAN_049,GUAN_049.basePlot.bgc,2022-09-05T13:07:00Z,2022-09-05T13:07:00Z,NEON.DOC.014048vO,M,2022-09-05T18:00:00Z,2022-09-12T15:58:00Z,GUAN_049-M-41-20220905,A00000197142,GUAN_049-M-41-20220905-CN,A00000196765,GUAN_049-M-41-20220905-BA,A00000197749,138.8,N,OK,NA,0000-0002-4067-8225,NA,20251217T193746Z,RELEASE-2026,DP1.10086.001,GUAN,2022,sls_bgcSubsampling
7ede5dba-272a-4b09-91d5-22de7b4386a4,D04,GUAN,GUAN_048,GUAN_048.basePlot.bgc,2022-09-05T13:15:00Z,2022-09-05T13:15:00Z,NEON.DOC.014048vO,M,2022-09-05T20:00:00Z,2022-09-12T15:58:00Z,GUAN_048-M-21-20220905,A00000197143,GUAN_048-M-21-20220905-CN,A00000196767,GUAN_048-M-21-20220905-BA,A00000197753,120.1,N,OK,NA,0000-0002-4067-8225,NA,20251217T193746Z,RELEASE-2026,DP1.10086.001,GUAN,2022,sls_bgcSubsampling
f093ac2c-09cc-4c48-9c13-5aad29c238b1,D04,GUAN,GUAN_048,GUAN_048.basePlot.bgc,2022-09-05T13:38:00Z,2022-09-05T13:38:00Z,NEON.DOC.014048vO,M,2022-09-05T20:00:00Z,2022-09-12T15:58:00Z,GUAN_048-M-39-20220905,A00000197095,GUAN_048-M-39-20220905-CN,A00000196768,GUAN_048-M-39-20220905-BA,A00000197752,80.8,N,OK,NA,0000-0002-4067-8225,NA,20251217T193746Z,RELEASE-2026,DP1.10086.001,GUAN,2022,sls_bgcSubsampling
f5f53520-4cc4-416b-935b-02ca3a7b4966,D04,GUAN,GUAN_048,GUAN_048.basePlot.bgc,2022-09-05T14:07:00Z,2022-09-05T14:07:00Z,NEON.DOC.014048vO,M,2022-09-05T20:00:00Z,2022-09-12T15:58:00Z,GUAN_048-M-41-20220905,A00000197128,GUAN_048-M-41-20220905-CN,A00000196769,GUAN_048-M-41-20220905-BA,A00000197754,66.7,N,OK,NA,0000-0002-4067-8225,NA,20251217T193746Z,RELEASE-2026,DP1.10086.001,GUAN,2022,sls_bgcSubsampling
025be978-9724-4d34-ba0c-5250f0b618b7,D04,GUAN,GUAN_002,GUAN_002.basePlot.bgc,2022-09-06T11:57:00Z,2022-09-06T11:57:00Z,NEON.DOC.014048vO,M,2022-09-06T18:00:00Z,2022-09-12T15:58:00Z,GUAN_002-M-21-20220906,A00000196318,GUAN_002-M-21-20220906-CN,A00000196791,GUAN_002-M-21-20220906-BA,A00000197731,111.9,N,OK,NA,0000-0002-4067-8225,NA,20251217T193746Z,RELEASE-2026,DP1.10086.001,GUAN,2022,sls_bgcSubsampling
391431b8-5774-434c-9b01-9df90b1be992,D04,GUAN,GUAN_002,GUAN_002.basePlot.bgc,2022-09-06T12:20:00Z,2022-09-06T12:20:00Z,NEON.DOC.014048vO,M,2022-09-06T18:00:00Z,2022-09-12T15:58:00Z,GUAN_002-M-41-20220906,A00000197115,GUAN_002-M-41-20220906-CN,A00000196790,GUAN_002-M-41-20220906-BA,A00000197730,143.9,N,OK,NA,0000-0002-4067-8225,NA,20251217T193746Z,RELEASE-2026,DP1.10086.001,GUAN,2022,sls_bgcSubsampling
ae9695eb-8af9-4314-be94-bb1656a83230,D04,GUAN,GUAN_002,GUAN_002.basePlot.bgc,2022-09-06T12:38:00Z,2022-09-06T12:38:00Z,NEON.DOC.014048vO,M,2022-09-06T18:00:00Z,2022-09-12T15:58:00Z,GUAN_002-M-23-20220906,A00000196330,GUAN_002-M-23-20220906-CN,A00000196789,GUAN_002-M-23-20220906-BA,A00000197729,111.1,N,OK,NA,0000-0002-4067-8225,NA,20251217T193746Z,RELEASE-2026,DP1.10086.001,GUAN,2022,sls_bgcSubsampling
359ebd07-8790-4064-8edb-0a331b2f928f,D04,GUAN,GUAN_001,GUAN_001.basePlot.bgc,2022-09-06T13:52:00Z,2022-09-06T13:52:00Z,NEON.DOC.014048vO,M,2022-09-06T17:35:00Z,2022-09-12T15:58:00Z,GUAN_001-M-39-20220906,A00000196320,GUAN_001-M-39-20220906-CN,A00000196794,GUAN_001-M-39-20220906-BA,A00000197734,150.9,N,OK,NA,0000-0002-4067-8225,NA,20251217T193746Z,RELEASE-2026,DP1.10086.001,GUAN,2022,sls_bgcSubsampling
