dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,boatMass_mean_2018_2024,freshMassBoatMass_mean_2018_2024,dryMassBoatMass_mean_2018_2024,soilMoisture_mean_2018_2024,dryMassFraction_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,boatMass_mean_2018_2024_unit,freshMassBoatMass_mean_2018_2024_unit,dryMassBoatMass_mean_2018_2024_unit,soilMoisture_mean_2018_2024_unit,dryMassFraction_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,NIWO,sls_soilMoisture,2018-2024,NIWO,NIWO_001,NIWO_001.basePlot.bgc,M,38,2.268684210526316,12.256842105263157,11.170526315789473,0.1281578947368421,0.8912631578947369,2021.2894736842106,2021.2894736842106,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,NIWO,sls_soilMoisture,2018-2024,NIWO,NIWO_001,NIWO_001.basePlot.bgc,O,59,2.302542372881356,7.268983050847457,5.218474576271187,0.8306610169491525,0.5899830508474576,2021.3050847457628,2021.3050847457628,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,NIWO,sls_soilMoisture,2018-2024,NIWO,NIWO_002,NIWO_002.basePlot.bgc,M,43,2.3046511627906976,12.414651162790697,11.518837209302326,0.1026046511627907,0.9112325581395349,2021.4418604651162,2021.4418604651162,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,NIWO,sls_soilMoisture,2018-2024,NIWO,NIWO_002,NIWO_002.basePlot.bgc,O,61,2.2755737704918033,7.247213114754098,5.540327868852459,0.6330327868852459,0.6602459016393443,2021.344262295082,2021.344262295082,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,NIWO,sls_soilMoisture,2018-2024,NIWO,NIWO_003,NIWO_003.basePlot.bgc,M,68,2.2813235294117646,12.26764705882353,10.773529411764706,0.18626470588235294,0.8497794117647058,2021.0588235294117,2021.0588235294117,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,NIWO,sls_soilMoisture,2018-2024,NIWO,NIWO_003,NIWO_003.basePlot.bgc,O,6,2.2516666666666665,7.33,6.571666666666667,0.189,0.8505,2022,2022,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,NIWO,sls_soilMoisture,2018-2024,NIWO,NIWO_004,NIWO_004.basePlot.bgc,M,50,2.2352,12.2668,11.286999999999999,0.10912,0.9026,2021.46,2021.46,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,NIWO,sls_soilMoisture,2018-2024,NIWO,NIWO_004,NIWO_004.basePlot.bgc,O,16,2.240625,6.656875,5.273125,0.4958125,0.6985,2020.6875,2020.6875,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,NIWO,sls_soilMoisture,2018-2024,NIWO,NIWO_005,NIWO_005.basePlot.bgc,M,48,2.2395833333333335,12.042708333333334,11.032708333333334,0.1195625,0.8980625,2021.3958333333333,2021.3958333333333,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,NIWO,sls_soilMoisture,2018-2024,NIWO,NIWO_005,NIWO_005.basePlot.bgc,O,36,2.2169444444444446,6.801111111111111,5.241142857142857,0.6058857142857142,0.6696857142857143,2021.4444444444443,2021.4444444444443,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,NIWO,sls_soilMoisture,2018-2024,NIWO,NIWO_006,NIWO_006.basePlot.bgc,M,57,2.3152631578947367,11.951929824561404,9.254912280701754,0.4256315789473684,0.716842105263158,2021.2280701754387,2021.2280701754387,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,NIWO,sls_soilMoisture,2018-2024,NIWO,NIWO_006,NIWO_006.basePlot.bgc,O,14,2.1271428571428572,6.740714285714286,5.222857142857143,0.5207142857142857,0.6724285714285714,2021,2021,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,NIWO,sls_soilMoisture,2018-2024,NIWO,NIWO_040,NIWO_040.basePlot.bgc,M,37,2.2808108108108107,12.293513513513513,10.616216216216216,0.20786486486486486,0.8324054054054054,2021.054054054054,2021.054054054054,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,NIWO,sls_soilMoisture,2018-2024,NIWO,NIWO_040,NIWO_040.basePlot.bgc,O,68,2.2816176470588236,7.167941176470588,4.964558823529412,0.9101764705882353,0.5566764705882353,2021.1029411764705,2021.1029411764705,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,NIWO,sls_soilMoisture,2018-2024,NIWO,NIWO_041,NIWO_041.basePlot.bgc,M,46,2.2645652173913042,12.309565217391304,10.618478260869566,0.20969565217391306,0.8312826086956522,2021.1521739130435,2021.1521739130435,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,NIWO,sls_soilMoisture,2018-2024,NIWO,NIWO_041,NIWO_041.basePlot.bgc,O,12,2.220833333333333,7.215833333333333,5.340833333333333,0.7725833333333333,0.626,2020.9166666666667,2020.9166666666667,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,NIWO,sls_soilMoisture,2018-2024,NIWO,NIWO_042,NIWO_042.basePlot.bgc,M,57,2.2421052631578946,12.213859649122806,10.52859649122807,0.214,0.8309298245614035,2021.4035087719299,2021.4035087719299,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,NIWO,sls_soilMoisture,2018-2024,NIWO,NIWO_042,NIWO_042.basePlot.bgc,O,9,2.2177777777777776,7.214444444444444,6.001111111111111,0.3468888888888889,0.7558888888888888,2019.888888888889,2019.888888888889,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,NIWO,sls_soilMoisture,2018-2024,NIWO,NIWO_043,NIWO_043.basePlot.bgc,M,69,2.253768115942029,12.29695652173913,10.393333333333333,0.24604347826086956,0.81065217391304345,2021.2173913043478,2021.2173913043478,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,NIWO,sls_soilMoisture,2018-2024,NIWO,NIWO_043,NIWO_043.basePlot.bgc,O,6,2.3,7.3933333333333335,6.633333333333333,0.177,0.8511666666666666,2020,2020,gram,gram,gram,gramsPerGram,NA,NA,NA
