uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,ligninSampleID,ligninSampleBarcode,collectDate,analysisDate,analyticalRepNumber,dryMass,digestVolume,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,foliarPhosphorusQF,foliarPotassiumQF,foliarCalciumQF,foliarMagnesiumQF,foliarSulfurQF,foliarManganeseQF,foliarIronQF,foliarCopperQF,foliarBoronQF,foliarZincQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
5ac3acd6-b846-499a-8154-1bde44a3a7fc,ONAQ_020.basePlot.cfc,D15,ONAQ,ONAQ_020,distributed,M+OBob9eRM0NLXkUzwXNfanDlNe/KUsGcGF+nOzRxY8=,A00000281634,M+OBob9eRM0NLXkUzwXNfanDlNe/KUsG0y3NIxXoMjA=,A00000282136,2021-05-10T19:05:00Z,2021-09-10,1,0.201,25,0.198,5.162,3.1,0.787,0.3,384.1,104.4,30.1,51.6,121.7,OK,sample value outlier,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155223Z,RELEASE-2026,DP1.10026.001,ONAQ,2021,cfc_elements
53f61210-c5c0-4435-bb7f-39d50efa97e4,ONAQ_015.basePlot.cfc,D15,ONAQ,ONAQ_015,distributed,M+OBob9eRM2hpiph5gvh0d8tMy4VGtKlQ8Uh7B4Lyys=,A00000281812,M+OBob9eRM2hpiph5gvh0d8tMy4VGtKlms+ioccCRfwwUhHvp/wHvA==,A00000282132,2021-05-11T17:02:00Z,2021-09-10,1,0.202,25,0.325,2.71,0.866,0.182,0.304,91,146.7,18.4,32.6,23.3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155223Z,RELEASE-2026,DP1.10026.001,ONAQ,2021,cfc_elements
a48d50fb-6cb4-4873-9245-cefc35562c37,ONAQ_015.basePlot.cfc,D15,ONAQ,ONAQ_015,distributed,M+OBob9eRM2hpiph5gvh0ZYbLIOP4XhQcWfsx93uP68=,A00000281811,M+OBob9eRM2hpiph5gvh0ZYbLIOP4XhQsxBvCvNq20IGFfu0+YR0Mw==,A00000281800,2021-05-11T17:38:00Z,2021-09-10,1,0.203,25,0.279,2.002,0.776,0.233,0.235,63.5,137.4,13.8,26.9,29.7,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155223Z,RELEASE-2026,DP1.10026.001,ONAQ,2021,cfc_elements
b281c97e-8e5d-4ef9-b40b-c91a86682428,ONAQ_011.basePlot.cfc,D15,ONAQ,ONAQ_011,distributed,M+OBob9eRM2x+e0UgGJd0K30Zs0jHNycy9XWglZuZF0=,A00000281629,M+OBob9eRM2x+e0UgGJd0K30Zs0jHNycftvcvjnPAWbcepckJjTPOw==,A00000282134,2021-05-11T19:30:00Z,2021-09-10,1,0.2,25,0.422,2.865,0.763,0.233,0.387,303,73.7,18.4,40.8,33.4,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155223Z,RELEASE-2026,DP1.10026.001,ONAQ,2021,cfc_elements
0d2da992-5b23-4be0-9713-404d94c40550,ONAQ_011.basePlot.cfc,D15,ONAQ,ONAQ_011,distributed,M+OBob9eRM2x+e0UgGJd0M9OMfbaQgTk6neN3+1fcgU=,A00000281802,M+OBob9eRM2x+e0UgGJd0M9OMfbaQgTkDQWXnQiX6Bf7mhk1lDn8dA==,A00000282144,2021-05-11T20:14:00Z,2021-09-10,1,0.204,25,0.483,2.452,0.648,0.213,0.472,126.1,81.2,15.9,55.7,25.9,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155223Z,RELEASE-2026,DP1.10026.001,ONAQ,2021,cfc_elements
1bfb11af-5d10-4b87-80c0-1bed51c97cc4,ONAQ_007.basePlot.cfc,D15,ONAQ,ONAQ_007,distributed,M+OBob9eRM12bv0ind7sB+2xSJoP/a1VtSfEIeg9Bes=,A00000281645,M+OBob9eRM12bv0ind7sB+2xSJoP/a1VR1QCVWmzSbePxfGnEnnhlw==,A00000281798,2021-05-12T18:04:00Z,2021-09-10,1,0.205,25,0.239,2.071,1.082,0.217,0.214,64,177.1,26.3,97.2,25.8,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155223Z,RELEASE-2026,DP1.10026.001,ONAQ,2021,cfc_elements
27e46246-899a-4357-bfd5-622ac7cd09c9,ONAQ_005.basePlot.cfc,D15,ONAQ,ONAQ_005,distributed,M+OBob9eRM24ni9MccLXnI6GcMvEkFqE7p0xI6oCEVk=,A00000281804,M+OBob9eRM24ni9MccLXnI6GcMvEkFqEYPWMg9+sL9msFb1sHNzgdw==,A00000281792,2021-05-12T20:42:00Z,2021-09-10,1,0.195,25,0.214,2.095,0.872,0.228,0.259,51.2,133.3,11.4,33.2,21.3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155223Z,RELEASE-2026,DP1.10026.001,ONAQ,2021,cfc_elements
76d55057-ff47-4f39-8434-8fe150a2b1f0,ONAQ_005.basePlot.cfc,D15,ONAQ,ONAQ_005,distributed,M+OBob9eRM0t8X+C5+QrzxdGluls5jAeHhzyy8r6QYI=,A00000281806,M+OBob9eRM0t8X+C5+QrzxdGluls5jAePpNz9I/YBkk=,A00000282143,2021-05-12T21:56:00Z,2021-09-10,1,0.204,25,0.128,5.149,3.067,0.838,0.324,148.6,115.3,16.9,80.8,17.3,OK,sample value outlier,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155223Z,RELEASE-2026,DP1.10026.001,ONAQ,2021,cfc_elements
e726b0a1-edd4-4159-b6a4-c10d96f8a6f4,ONAQ_023.basePlot.cfc,D15,ONAQ,ONAQ_023,distributed,M+OBob9eRM27J+QNOYCLnFY0uY6FcxC6idVcZ4Q8irU=,A00000281635,M+OBob9eRM27J+QNOYCLnFY0uY6FcxC61yaoW6ZYQTk=,A00000281790,2021-05-13T16:23:00Z,2021-09-10,1,0.199,25,0.068,0.598,1.502,0.184,0.073,41.5,62.2,6.6,30.2,8.7,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155223Z,RELEASE-2026,DP1.10026.001,ONAQ,2021,cfc_elements
d6ccdcbd-951b-4c17-bcfa-5b79327e90f0,ONAQ_023.basePlot.cfc,D15,ONAQ,ONAQ_023,distributed,M+OBob9eRM291JHT9XZsCl4hHbAED0wCQbC1mC96Hb8=,A00000281807,M+OBob9eRM291JHT9XZsCl4hHbAED0wCl2QEP6d8zdA=,A00000281801,2021-05-13T17:54:00Z,2021-09-10,1,0.196,25,0.082,0.45,1.565,0.411,0.104,31.2,93.2,7.2,149.9,9.4,OK,OK,OK,OK,OK,OK,OK,OK,sample value outlier,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155223Z,RELEASE-2026,DP1.10026.001,ONAQ,2021,cfc_elements
9b0b384e-8bf9-4d22-8bed-4fb530ad1d55,ONAQ_051.basePlot.cfc,D15,ONAQ,ONAQ_051,tower,M+OBob9eRM3IT+7SsicijtHl/p6Fwlfiewnddk5Zx8M=,A00000281646,M+OBob9eRM3IT+7SsicijtHl/p6FwlfiNFWopriTPFXjMMITLged6Q==,A00000281793,2021-05-17T17:10:00Z,2021-09-10,1,0.203,25,0.287,1.888,0.781,0.169,0.247,66.5,129.4,15.4,33.7,20.4,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155223Z,RELEASE-2026,DP1.10026.001,ONAQ,2021,cfc_elements
56e4d983-947e-4f6a-915e-56a4ee82da45,ONAQ_051.basePlot.cfc,D15,ONAQ,ONAQ_051,tower,M+OBob9eRM3IT+7Ssicijs+8abu0Lp5oVyOstEieJE4=,A00000281805,M+OBob9eRM3IT+7Ssicijs+8abu0Lp5oMU9bSrwHVmSdsXfxEDGvTg==,A00000282124,2021-05-17T18:05:00Z,2021-09-10,1,0.199,25,0.3,2.209,0.703,0.152,0.246,72.8,144.6,17.6,42.8,21.2,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155223Z,RELEASE-2026,DP1.10026.001,ONAQ,2021,cfc_elements
e2f316c5-3678-4aff-b200-6d3852ca3464,ONAQ_050.basePlot.cfc,D15,ONAQ,ONAQ_050,tower,M+OBob9eRM1prxId7w99AWNdnQJ7DIjdlPCPOvgKLoU=,A00000281630,M+OBob9eRM1prxId7w99AWNdnQJ7DIjdDqwDCpNHKBfywikRKcPtSw==,A00000282122,2021-05-17T18:53:00Z,2021-09-10,1,0.199,25,0.239,1.82,0.664,0.141,0.205,64.2,165.9,15,41.5,23,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155223Z,RELEASE-2026,DP1.10026.001,ONAQ,2021,cfc_elements
ff0c7736-b075-4abe-9660-e1d78ae66ab8,ONAQ_050.basePlot.cfc,D15,ONAQ,ONAQ_050,tower,M+OBob9eRM1prxId7w99AQucEggY/n8nqn03S0cHnkA=,A00000281631,M+OBob9eRM1prxId7w99AQucEggY/n8nSsL4FkpeWWT19hby4mIceQ==,A00000282142,2021-05-17T21:00:00Z,2021-09-10,1,0.2,25,0.303,1.87,0.811,0.214,0.26,71,188.7,18.2,38.1,25.3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155223Z,RELEASE-2026,DP1.10026.001,ONAQ,2021,cfc_elements
60fef2d0-be14-4472-96c8-f42b181c6142,ONAQ_010.basePlot.cfc,D15,ONAQ,ONAQ_010,distributed,M+OBob9eRM27GZcu41F2tAJ+Yq7j2ViEGPztFlbs44E=,A00000281633,M+OBob9eRM27GZcu41F2tAJ+Yq7j2ViEDocV0lr+ec8=,A00000282127,2021-05-18T17:03:00Z,2021-09-10,1,0.197,25,0.088,0.507,1.769,0.15,0.078,20.9,67.5,6.7,19.6,8,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155223Z,RELEASE-2026,DP1.10026.001,ONAQ,2021,cfc_elements
2165fcb7-434f-48a5-8a70-a0b75d415695,ONAQ_010.basePlot.cfc,D15,ONAQ,ONAQ_010,distributed,M+OBob9eRM1P6PB6+1CGkIypbpOwyR9bkgCvsvwgmaY=,A00000281809,M+OBob9eRM1P6PB6+1CGkIypbpOwyR9bYpez99OQgNU=,A00000282125,2021-05-18T18:08:00Z,2021-09-10,1,0.198,25,0.128,0.56,1.709,0.252,0.103,35.4,97.2,9.3,69.8,16.3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155223Z,RELEASE-2026,DP1.10026.001,ONAQ,2021,cfc_elements
dbf0e333-7463-45ce-acb7-7071bf324bdd,ONAQ_010.basePlot.cfc,D15,ONAQ,ONAQ_010,distributed,M+OBob9eRM27GZcu41F2tDVBaO14WifN6MzE9SEs78s=,A00000281808,M+OBob9eRM27GZcu41F2tDVBaO14WifNbhvQBdBatFs=,A00000282131,2021-05-18T20:04:00Z,2021-09-10,1,0.203,25,0.09,0.354,1.366,0.141,0.081,32.8,57.2,5.5,20.5,8.8,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155223Z,RELEASE-2026,DP1.10026.001,ONAQ,2021,cfc_elements
