uid,namedLocation,domainID,siteID,plotType,sampleID,sampleCode,collectDate,lmaSampleID,lmaSampleCode,lmaSampleCondition,tissueDescriptor,scanDate,scannedBy,freshMass,ovenStartDate,ovenEndDate,dryMass,weighedBy,scannedLeafNumber,leafArea,percentGreen,leafMassPerArea,dryMassFraction,measuredBy,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
0b127ed7-12a4-4d29-993b-95f4bef17677,CLBJ_041.basePlot.cfc,D11,CLBJ,distributed,+Bzwz4UdNwTbcq+85vzPJcvK57GikbmTM480sL3Abdg=,A00000420741,2024-06-04T14:35:00Z,+Bzwz4UdNwTbcq+85vzPJcvK57GikbmT35LbHMNOvBc=,A00000278385,OK,leaf,2024-06-05T15:53:00Z,0009-0000-3406-7017,4.504,2024-06-05T15:58:00Z,2024-06-13T14:58:00Z,2.223,0009-0009-3584-4071,9,16892.4,99,131.6,0.494,0000-0002-0594-4276,NA,NA,20260106T154545Z,RELEASE-2026,DP1.10026.001,CLBJ,2024,cfc_LMA
a18bba5a-9ca2-41fd-be38-91c81360e53a,CLBJ_041.basePlot.cfc,D11,CLBJ,distributed,+Bzwz4UdNwTYyt9k90H0Zdd7hch/Nb7MPeX2N8CvSE8=,A00000420742,2024-06-04T14:35:00Z,+Bzwz4UdNwTYyt9k90H0Zdd7hch/Nb7MEiQEQPWN+hEy/hGXnzgjeQ==,A00000278383,OK,leaf,2024-06-05T14:17:00Z,0009-0009-3584-4071,2.469,2024-06-05T14:23:00Z,2024-06-13T14:51:00Z,1.263,0009-0009-3584-4071,22,11075.5,98,114,0.512,0000-0002-0594-4276,NA,NA,20260106T154545Z,RELEASE-2026,DP1.10026.001,CLBJ,2024,cfc_LMA
f6945e90-626d-4cb7-9786-d381c4d5583d,CLBJ_051.basePlot.cfc,D11,CLBJ,distributed,+Bzwz4UdNwSSXDA8VhTykweEQUv/LN+bugSRiDRu21Y=,A00000420740,2024-06-04T17:27:00Z,+Bzwz4UdNwSSXDA8VhTykweEQUv/LN+bvXpTsOx7UGE=,A00000278384,OK,leaf,2024-06-05T15:29:00Z,0009-0000-3406-7017,4.025,2024-06-05T15:37:00Z,2024-06-13T14:47:00Z,2.151,0009-0009-3584-4071,15,12767.6,99,168.5,0.534,0009-0000-3406-7017,NA,NA,20260106T154545Z,RELEASE-2026,DP1.10026.001,CLBJ,2024,cfc_LMA
1e930dce-849c-4c84-ab6c-d2d95afc1dbe,CLBJ_051.basePlot.cfc,D11,CLBJ,distributed,+Bzwz4UdNwRkjoE9n1+vrCzTy8K2buNwEOVXuIiiP3w=,A00000421154,2024-06-04T17:27:00Z,+Bzwz4UdNwRkjoE9n1+vrCzTy8K2buNwck7tcOeERsA=,A00000278397,OK,leaf,2024-06-05T16:11:00Z,0009-0000-3406-7017,1.651,2024-06-05T16:14:00Z,2024-06-13T14:55:00Z,0.767,0009-0009-3584-4071,5,10900.1,99,70.4,0.465,0009-0000-3406-7017,NA,NA,20260106T154545Z,RELEASE-2026,DP1.10026.001,CLBJ,2024,cfc_LMA
abd1d94f-808c-463b-b863-6a6e8637b8a0,CLBJ_032.basePlot.cfc,D11,CLBJ,distributed,+Bzwz4UdNwR8QoErHxHC0u7jNX8uVEfREUq4VMxeC0o=,A00000421245,2024-05-14T15:03:00Z,+Bzwz4UdNwR8QoErHxHC0u7jNX8uVEfRiQFu117ZI20=,A00000421246,OK,leaf,2024-05-14T22:15:00Z,0009-0000-3406-7017,0.656,2024-05-14T23:09:00Z,2024-05-22T19:45:00Z,0.445,0009-0000-3406-7017,35,5974.7,99,74.5,0.678,0000-0002-0594-4276,NA,NA,20260106T155259Z,RELEASE-2026,DP1.10026.001,CLBJ,2024,cfc_LMA
45da3103-3537-4d5e-a0e1-d25800ed28a5,CLBJ_041.basePlot.cfc,D11,CLBJ,distributed,+Bzwz4UdNwSgSPMNhaN+WL9dB6FoXdytbxaOVyPvnk0=,A00000419751,2024-05-14T16:43:00Z,+Bzwz4UdNwSgSPMNhaN+WL9dB6FoXdytUVzTZQKFP00=,NA,OK,leaf,2024-05-14T22:25:00Z,0000-0002-0594-4276,0.986,2024-05-14T23:09:00Z,2024-05-22T19:45:00Z,0.505,0009-0000-3406-7017,31,7599.2,98,66.5,0.512,0000-0002-0594-4276,NA,NA,20260106T155259Z,RELEASE-2026,DP1.10026.001,CLBJ,2024,cfc_LMA
bd1354e6-23b3-4c09-bfd3-ed48b5c5db3a,CLBJ_025.basePlot.cfc,D11,CLBJ,tower,+Bzwz4UdNwTesgxgVegeknyWNr3V8n3Xy7CzG1kFaHk=,A00000419770,2024-05-15T14:55:00Z,+Bzwz4UdNwTesgxgVegeknyWNr3V8n3XMewl72am6rd8P+014OcygA==,NA,OK,leaf,2024-05-15T20:37:00Z,0000-0002-0594-4276,3.415,2024-05-15T20:49:00Z,2024-05-22T19:45:00Z,1.758,0009-0000-3406-7017,22,15938.3,99,110.3,0.515,0000-0001-5569-8352,NA,NA,20260106T155259Z,RELEASE-2026,DP1.10026.001,CLBJ,2024,cfc_LMA
687aa44c-e576-46f1-8793-5635dadd1b6f,CLBJ_001.basePlot.cfc,D11,CLBJ,tower,+Bzwz4UdNwRuKiaPM//J3gE48RZtHLlQyFu/iKmACek=,A00000419769,2024-05-15T15:46:00Z,+Bzwz4UdNwRuKiaPM//J3gE48RZtHLlQtlAXJlRyg6g=,NA,OK,leaf,2024-05-15T20:58:00Z,0009-0000-3406-7017,1.202,2024-05-15T21:40:00Z,2024-05-22T19:45:00Z,0.627,0009-0000-3406-7017,40,10235.6,99,61.3,0.522,0000-0002-0594-4276,NA,NA,20260106T155259Z,RELEASE-2026,DP1.10026.001,CLBJ,2024,cfc_LMA
a79a562d-ad91-44aa-91bb-861d7af8d1ca,CLBJ_001.basePlot.cfc,D11,CLBJ,tower,+Bzwz4UdNwRGtRw0dtxs1wl2LPHPpLnQUAOawvKOEnU=,A00000419771,2024-05-15T15:46:00Z,+Bzwz4UdNwRGtRw0dtxs1wl2LPHPpLnQhGZ4NwS+ugfmCj9/eyTgGA==,NA,OK,leaf,2024-05-15T19:30:00Z,0000-0002-0594-4276,3.363,2024-05-15T19:50:00Z,2024-05-22T19:45:00Z,1.768,0009-0000-3406-7017,9,16154.3,99,109.4,0.526,0000-0002-0594-4276,NA,NA,20260106T155259Z,RELEASE-2026,DP1.10026.001,CLBJ,2024,cfc_LMA
63557dde-e6f5-4bad-869c-15191de423f2,CLBJ_034.basePlot.cfc,D11,CLBJ,distributed,+Bzwz4UdNwQUqBQSfrjofjY0KfpE95q3bj39xcnXW50=,A00000421252,2024-05-21T14:08:00Z,+Bzwz4UdNwQUqBQSfrjofjY0KfpE95q32qQnKO9vM4w=,B00000107458,OK,leaf,2024-05-21T20:40:00Z,0000-0002-0594-4276,1.532,2024-05-21T21:22:00Z,2024-05-29T19:44:00Z,0.683,0009-0000-3406-7017,55,7307.7,99,93.5,0.446,0000-0002-0594-4276,NA,NA,20260106T155259Z,RELEASE-2026,DP1.10026.001,CLBJ,2024,cfc_LMA
