dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,archiveMass_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,archiveMass_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,CPER,cfc_chemistrySubsampling,2021,CPER,CPER_001,CPER_001.basePlot.cfc,distributed,ksKoEZPUTMUlW39hHxdk9+006Mu/kkNtFtyUSPgQC1I=,A00000123517,1,3.54,2021,2021,gram,NA,NA
DP1.10026.001,CPER,cfc_chemistrySubsampling,2021,CPER,CPER_002,CPER_002.basePlot.cfc,distributed,ksKoEZPUTMWQ6eRrulNTBaVnlHg1TebA/yaWY7hi94Q=,A00000123518,1,3.52,2021,2021,gram,NA,NA
DP1.10026.001,CPER,cfc_chemistrySubsampling,2021,CPER,CPER_003,CPER_003.basePlot.cfc,distributed,ksKoEZPUTMVQWixGSBe1EVGgkprDL+9t+WWSbmqq/44=,A00000123521,1,3.73,2021,2021,gram,NA,NA
DP1.10026.001,CPER,cfc_chemistrySubsampling,2021,CPER,CPER_004,CPER_004.basePlot.cfc,distributed,ksKoEZPUTMWrrRQ9N/oTbDjFRcCCEmYqyhKHEXltk8A=,A00000123573,1,2.52,2021,2021,gram,NA,NA
DP1.10026.001,CPER,cfc_chemistrySubsampling,2021,CPER,CPER_005,CPER_005.basePlot.cfc,distributed,ksKoEZPUTMXdKHgac6Fr6G5ymk7/UEFkewP7gKyDg7U=,A00000123526,1,3.63,2021,2021,gram,NA,NA
DP1.10026.001,CPER,cfc_chemistrySubsampling,2021,CPER,CPER_006,CPER_006.basePlot.cfc,distributed,ksKoEZPUTMUsUTlNYDmhM2YVcI8vcfV+IVEZpJGJhyM=,A00000123534,1,1.57,2021,2021,gram,NA,NA
DP1.10026.001,CPER,cfc_chemistrySubsampling,2021,CPER,CPER_007,CPER_007.basePlot.cfc,distributed,ksKoEZPUTMUPv1VMlI9VDH7ME/nDs87N8rVP1pQY0tE=,A00000123532,1,4.88,2021,2021,gram,NA,NA
DP1.10026.001,CPER,cfc_chemistrySubsampling,2021,CPER,CPER_008,CPER_008.basePlot.cfc,distributed,ksKoEZPUTMUmB73pBYxYRTf5vlp5iPejyKQutFsNWqM=,A00000123531,1,NA,2021,2021,gram,NA,NA
DP1.10026.001,CPER,cfc_chemistrySubsampling,2021,CPER,CPER_009,CPER_009.basePlot.cfc,distributed,ksKoEZPUTMVN45cJocWL0dzodIVPW2dDPPFDNNPGwpA=,A00000123533,1,NA,2021,2021,gram,NA,NA
DP1.10026.001,CPER,cfc_chemistrySubsampling,2021,CPER,CPER_010,CPER_010.basePlot.cfc,distributed,ksKoEZPUTMUhmTpUtUCHTcsLkA001IzOoZM91dwvA1I=,A00000123530,1,4.05,2021,2021,gram,NA,NA
DP1.10026.001,CPER,cfc_chemistrySubsampling,2021,CPER,CPER_011,CPER_011.basePlot.cfc,distributed,ksKoEZPUTMVVHw/c63tsEC/iD7rmPXui4g87J7Lp87U=,A00000123529,1,NA,2021,2021,gram,NA,NA
DP1.10026.001,CPER,cfc_chemistrySubsampling,2021,CPER,CPER_012,CPER_012.basePlot.cfc,distributed,ksKoEZPUTMW0bPmx2TShBdlbGk9oofN3HO9kv4m0Ky8=,A00000123528,1,NA,2021,2021,gram,NA,NA
DP1.10026.001,CPER,cfc_chemistrySubsampling,2021,CPER,CPER_013,CPER_013.basePlot.cfc,distributed,ksKoEZPUTMVlpq8NpYxm0oJCYb1EPusGvZJWOQ1+Qf0=,A00000123515,1,3.2,2021,2021,gram,NA,NA
DP1.10026.001,CPER,cfc_chemistrySubsampling,2021,CPER,CPER_014,CPER_014.basePlot.cfc,distributed,ksKoEZPUTMXyhQDUAyCwJnSytBtBtcwclxdLyix9ZBM=,A00000123516,1,3.1,2021,2021,gram,NA,NA
DP1.10026.001,CPER,cfc_chemistrySubsampling,2021,CPER,CPER_015,CPER_015.basePlot.cfc,distributed,ksKoEZPUTMXl1neEOpCoU2tSj08NgBGiu81s9oT2cHw=,A00000123527,1,5.67,2021,2021,gram,NA,NA
DP1.10026.001,CPER,cfc_chemistrySubsampling,2021,CPER,CPER_016,CPER_016.basePlot.cfc,distributed,ksKoEZPUTMXS1Wg6J0LQJs9ST58+zug6nslftXO3GJM=,A00000123535,1,4.69,2021,2021,gram,NA,NA
DP1.10026.001,CPER,cfc_chemistrySubsampling,2021,CPER,CPER_045,CPER_045.basePlot.cfc,tower,ksKoEZPUTMXr7DSwqW//h+OsN/gdxL9d2kNADCx4Sk4=,A00000123574,1,1.5,2021,2021,gram,NA,NA
DP1.10026.001,CPER,cfc_chemistrySubsampling,2021,CPER,CPER_046,CPER_046.basePlot.cfc,tower,ksKoEZPUTMWjZaCfqTZzv+Mna4X8Vdg3o8lDzZtZ3xM=,A00000123509,1,5.53,2021,2021,gram,NA,NA
DP1.10026.001,CPER,cfc_chemistrySubsampling,2021,CPER,CPER_047,CPER_047.basePlot.cfc,tower,ksKoEZPUTMXFkuvCs9tNQIGDCZ2es4Afuro6BknS6/U=,A00000123575,1,6.71,2021,2021,gram,NA,NA
DP1.10026.001,CPER,cfc_chemistrySubsampling,2021,CPER,CPER_048,CPER_048.basePlot.cfc,tower,ksKoEZPUTMWPo7uxiyChdZhw+Uy9438cr3bLDg2YWME=,A00000123510,1,4.38,2021,2021,gram,NA,NA
