dpID,site,table,years_averaged,siteID,plotID,namedLocation,plotType,horizon,sampleTopDepth,sampleBottomDepth,sampleExtent,n_raw_records,coreCoordinateX_mean_2018_2024,coreCoordinateY_mean_2018_2024,decimalLatitude_mean_2018_2024,decimalLongitude_mean_2018_2024,coordinateUncertainty_mean_2018_2024,elevation_mean_2018_2024,elevationUncertainty_mean_2018_2024,standingWaterDepth_mean_2018_2024,soilTemp_mean_2018_2024,litterDepth_mean_2018_2024,soilCoreCount_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,coreCoordinateX_mean_2018_2024_unit,coreCoordinateY_mean_2018_2024_unit,decimalLatitude_mean_2018_2024_unit,decimalLongitude_mean_2018_2024_unit,coordinateUncertainty_mean_2018_2024_unit,elevation_mean_2018_2024_unit,elevationUncertainty_mean_2018_2024_unit,standingWaterDepth_mean_2018_2024_unit,soilTemp_mean_2018_2024_unit,litterDepth_mean_2018_2024_unit,soilCoreCount_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,DELA,sls_soilCoreCollection,2018-2024,DELA,DELA_001,DELA_001.basePlot.bgc,distributed,M,0,28,maximum,2,34,13,32.532072,-87.805439,20.1,28.6,0.18,0,24.55,1,1,2021.5,2021.5,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,DELA,sls_soilCoreCollection,2018-2024,DELA,DELA_001,DELA_001.basePlot.bgc,distributed,M,0,29,maximum,9,20.11111111111111,24.166666666666668,32.532072,-87.805439,20.1,28.6,0.18,0,22.422222222222224,2.111111111111111,1.125,2021.7777777777778,2021.7777777777778,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,DELA,sls_soilCoreCollection,2018-2024,DELA,DELA_001,DELA_001.basePlot.bgc,distributed,M,0,29.5,maximum,4,14.25,18.25,32.532072,-87.805439,20.1,28.6,0.18,0,17.525,2.325,1,2022.75,2022.75,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,DELA,sls_soilCoreCollection,2018-2024,DELA,DELA_001,DELA_001.basePlot.bgc,distributed,M,0,30,maximum,22,17.56818181818182,19.295454545454547,32.532072,-87.805439,20.1,28.6,0.18,0,19.62727272727273,2.05,1,2021.090909090909,2021.090909090909,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,DELA,sls_soilCoreCollection,2018-2024,DELA,DELA_001,DELA_001.basePlot.bgc,distributed,M,0,30.5,maximum,13,16.884615384615383,22.692307692307693,32.532072,-87.805439,20.1,28.6,0.18,0,20.315384615384616,1.9076923076923076,1,2022.2307692307693,2022.2307692307693,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,DELA,sls_soilCoreCollection,2018-2024,DELA,DELA_001,DELA_001.basePlot.bgc,distributed,M,0,31,maximum,16,18.71875,16.71875,32.532072,-87.805439,20.1,28.6,0.18,0,19.15,2.69375,1,2020.3125,2020.3125,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,DELA,sls_soilCoreCollection,2018-2024,DELA,DELA_001,DELA_001.basePlot.bgc,distributed,M,0,31.5,maximum,5,24.3,21.1,32.532072,-87.805439,20.1,28.6,0.18,0,19.3,1.7,1,2021.2,2021.2,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,DELA,sls_soilCoreCollection,2018-2024,DELA,DELA_001,DELA_001.basePlot.bgc,distributed,M,0,32,maximum,5,22.9,19.8,32.532072,-87.805439,20.1,28.6,0.18,0,15.940000000000001,2.42,1,2019.6,2019.6,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,DELA,sls_soilCoreCollection,2018-2024,DELA,DELA_001,DELA_001.basePlot.bgc,distributed,M,0,32.5,maximum,1,9,7,32.532072,-87.805439,20.1,28.6,0.18,0,14.9,2,1,2020,2020,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,DELA,sls_soilCoreCollection,2018-2024,DELA,DELA_001,DELA_001.basePlot.bgc,distributed,M,0,35,maximum,1,34,23.5,32.532072,-87.805439,20.1,28.6,0.18,0,25.3,1,1,2018,2018,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
