dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,soilInWaterpH_mean_2018_2024,soilInCaClpH_mean_2018_2024,pHSoilInWaterMass_mean_2018_2024,pHWaterVol_mean_2018_2024,waterpHRatio_mean_2018_2024,pHSoilInCaClMass_mean_2018_2024,pHCaClVol_mean_2018_2024,caclpHRatio_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,soilInWaterpH_mean_2018_2024_unit,soilInCaClpH_mean_2018_2024_unit,pHSoilInWaterMass_mean_2018_2024_unit,pHWaterVol_mean_2018_2024_unit,waterpHRatio_mean_2018_2024_unit,pHSoilInCaClMass_mean_2018_2024_unit,pHCaClVol_mean_2018_2024_unit,caclpHRatio_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,WREF,sls_soilpH,2018-2024,WREF,WREF_001,WREF_001.basePlot.bgc,M,32,4.9984375,4.148125,9.915625,15.5625,1.584375,9.94375,20.9375,2.11875,2020.65625,2020.65625,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,WREF,sls_soilpH,2018-2024,WREF,WREF_001,WREF_001.basePlot.bgc,O,30,4.117,3.3473333333333333,3.0633333333333335,26.2,8.886666666666667,3.066666666666667,44.56666666666667,15.366666666666667,2021.3,2021.3,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,WREF,sls_soilpH,2018-2024,WREF,WREF_003,WREF_003.basePlot.bgc,M,33,5.066060606060606,4.199090909090909,10.03030303030303,17.27272727272727,1.7212121212121214,10.021212121212121,23.636363636363637,2.3575757575757574,2020.6060606060605,2020.6060606060605,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,WREF,sls_soilpH,2018-2024,WREF,WREF_003,WREF_003.basePlot.bgc,O,24,3.9770833333333333,3.21,3.2875,28.333333333333336,8.929166666666667,3.2708333333333335,46.666666666666664,15.025,2021.1666666666667,2021.1666666666667,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,WREF,sls_soilpH,2018-2024,WREF,WREF_004,WREF_004.basePlot.bgc,M,25,5.2516,4.3164,10.096,17.2,1.7159999999999997,10.096,21.6,2.14,2020.2,2020.2,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,WREF,sls_soilpH,2018-2024,WREF,WREF_004,WREF_004.basePlot.bgc,O,32,4.273125,3.4846875,3.04375,26.5625,9.29375,3.0375,43.125,15.21875,2021.09375,2021.09375,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,WREF,sls_soilpH,2018-2024,WREF,WREF_005,WREF_005.basePlot.bgc,M,28,5.186428571428571,4.310714285714286,10.028571428571428,15.714285714285714,1.5714285714285716,10.042857142857143,20.714285714285715,2.064285714285714,2020.392857142857,2020.392857142857,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,WREF,sls_soilpH,2018-2024,WREF,WREF_005,WREF_005.basePlot.bgc,O,28,4.352142857142857,3.6557142857142857,2.9964285714285714,25.142857142857146,8.767857142857142,2.9892857142857143,43.714285714285715,15.475,2021.2857142857142,2021.2857142857142,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,WREF,sls_soilpH,2018-2024,WREF,WREF_007,WREF_007.basePlot.bgc,M,25,5.1384,4.2596,10,15.599999999999998,1.5599999999999998,9.991999999999999,20,2.008,2020.36,2020.36,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,WREF,sls_soilpH,2018-2024,WREF,WREF_007,WREF_007.basePlot.bgc,O,30,4.200333333333333,3.3916666666666666,3.19,28,9.1033333333333335,3.1833333333333336,44,14.876666666666667,2020.8666666666666,2020.8666666666666,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,WREF,sls_soilpH,2018-2024,WREF,WREF_008,WREF_008.basePlot.bgc,M,32,5.136875,4.275,10.046875,15.625,1.5625,10.059375,20,2,2020.03125,2020.03125,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
