dpID,site,table,years_averaged,siteID,plotID,namedLocation,plotType,n_raw_records,d15N_mean_2018_2024,organicd13C_mean_2018_2024,nitrogenPercent_mean_2018_2024,organicCPercent_mean_2018_2024,CNratio_mean_2018_2024,analyticalRepNumber_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,d15N_mean_2018_2024_unit,organicd13C_mean_2018_2024_unit,nitrogenPercent_mean_2018_2024_unit,organicCPercent_mean_2018_2024_unit,CNratio_mean_2018_2024_unit,analyticalRepNumber_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,WREF,sls_soilChemistry,2018-2024,WREF,WREF_001,WREF_001.basePlot.bgc,distributed,7,2.5571428571428574,-26.985714285714288,0.27,14.64,45.614285714285714,1.1428571428571428,2019.5714285714287,2019.5714285714287,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,WREF,sls_soilChemistry,2018-2024,WREF,WREF_003,WREF_003.basePlot.bgc,distributed,5,2.7199999999999998,-27.28,0.31999999999999995,19.144,45.1,1,2019.8,2019.8,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,WREF,sls_soilChemistry,2018-2024,WREF,WREF_004,WREF_004.basePlot.bgc,distributed,6,1.2833333333333332,-26.5,0.42,23.491666666666667,43.349999999999994,1.1666666666666667,2020.3333333333333,2020.3333333333333,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,WREF,sls_soilChemistry,2018-2024,WREF,WREF_005,WREF_005.basePlot.bgc,distributed,7,3.3857142857142857,-26.457142857142856,0.19285714285714287,7.242857142857143,33.042857142857144,1.2857142857142858,2020.7142857142858,2020.7142857142858,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,WREF,sls_soilChemistry,2018-2024,WREF,WREF_007,WREF_007.basePlot.bgc,distributed,6,1.85,-27.316666666666666,0.36833333333333335,14.95,36.71666666666667,1,2020.3333333333333,2020.3333333333333,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,WREF,sls_soilChemistry,2018-2024,WREF,WREF_008,WREF_008.basePlot.bgc,distributed,6,2.2,-26.666666666666668,0.30500000000000005,20.02,57.63333333333334,1.1666666666666667,2019.6666666666667,2019.6666666666667,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,WREF,sls_soilChemistry,2018-2024,WREF,WREF_070,WREF_070.basePlot.bgc,tower,5,3.48,-27.36,0.30200000000000005,13.292,37.02,1,2019.8,2019.8,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,WREF,sls_soilChemistry,2018-2024,WREF,WREF_071,WREF_071.basePlot.bgc,tower,7,1.542857142857143,-27.228571428571428,0.4371428571428571,16.834285714285713,34.114285714285714,1.1428571428571428,2020.142857142857,2020.142857142857,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,WREF,sls_soilChemistry,2018-2024,WREF,WREF_072,WREF_072.basePlot.bgc,tower,7,1.8142857142857143,-26.857142857142858,0.4,18.11285714285714,39.32857142857143,1,2020.142857142857,2020.142857142857,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,WREF,sls_soilChemistry,2018-2024,WREF,WREF_073,WREF_073.basePlot.bgc,tower,5,2.16,-26.64,0.248,11.297999999999998,34.74,1,2019.8,2019.8,permill,permill,percent,percent,NA,number,NA,NA
