uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedDate,processedBy,remarks,genomicsDataQF,publicationDate,release,dpID,site_download,year_download,source_table
a7480123-ee15-4c0d-b508-01c91ea60ed9,D20,PUUM,PUUM_010,PUUM_010.basePlot.bgc,2020-01-06T20:12:00Z,2020-01-06T21:02:00Z,NA,NEON.DOC.014048vL,PUUM_010-O-30-22-20200106|PUUM_010-O-8.5-35-20200106|PUUM_010-O-6.5-14.5-20200106,PUUM_010-O-20200106-COMP,B00000048694,OK,NA,0000-0002-8685-0449,NA,NA,20251217T193927Z,RELEASE-2026,DP1.10086.001,PUUM,2020,sls_metagenomicsPooling
dd03854b-d339-4509-a17a-0dd3265d517a,D20,PUUM,PUUM_034,PUUM_034.basePlot.bgc,2020-01-06T20:23:00Z,2020-01-06T21:20:00Z,NA,NEON.DOC.014048vL,PUUM_034-O-37-16.5-20200106|PUUM_034-O-24.5-35-20200106|PUUM_034-O-2-26.5-20200106,PUUM_034-O-20200106-COMP,B00000048698,OK,NA,0000-0002-8685-0449,NA,NA,20251217T193927Z,RELEASE-2026,DP1.10086.001,PUUM,2020,sls_metagenomicsPooling
22441a4b-f6f0-4d3f-a8cc-c710da99db24,D20,PUUM,PUUM_006,PUUM_006.basePlot.bgc,2020-01-06T22:14:00Z,2020-01-06T22:57:00Z,NA,NEON.DOC.014048vL,PUUM_006-O-38.5-24.5-20200106|PUUM_006-O-27.5-2.5-20200106|PUUM_006-O-1-10.5-20200106,PUUM_006-O-20200106-COMP,B00000048692,OK,NA,0000-0002-8685-0449,NA,NA,20251217T193927Z,RELEASE-2026,DP1.10086.001,PUUM,2020,sls_metagenomicsPooling
14d01e7b-5773-4174-b8ca-3309d9a64fcb,D20,PUUM,PUUM_031,PUUM_031.basePlot.bgc,2020-01-06T22:54:00Z,2020-01-06T23:57:00Z,NA,NEON.DOC.014048vL,PUUM_031-O-5.5-21.5-20200106|PUUM_031-O-30-13-20200106|PUUM_031-O-36.5-26-20200106,PUUM_031-O-20200106-COMP,B00000048697,OK,NA,0000-0002-8685-0449,NA,NA,20251217T193927Z,RELEASE-2026,DP1.10086.001,PUUM,2020,sls_metagenomicsPooling
05646cf2-9d13-49a2-ae3c-eca1c9939808,D20,PUUM,PUUM_014,PUUM_014.basePlot.bgc,2020-01-07T00:13:00Z,2020-01-07T01:11:00Z,NA,NEON.DOC.014048vL,PUUM_014-O-0-21.5-20200106|PUUM_014-O-20.5-6.5-20200106|PUUM_014-O-28.5-32-20200106,PUUM_014-O-20200106-COMP,B00000048695,OK,NA,0000-0002-8685-0449,NA,NA,20251217T193927Z,RELEASE-2026,DP1.10086.001,PUUM,2020,sls_metagenomicsPooling
967c6a9a-dd29-4848-8f5e-71b3f76dbb6f,D20,PUUM,PUUM_036,PUUM_036.basePlot.bgc,2020-01-13T22:43:00Z,2020-01-13T22:52:00Z,NA,NEON.DOC.014048vL,PUUM_036-O-33-7-20200113|PUUM_036-O-37-25-20200113|PUUM_036-O-12.5-37-20200113,PUUM_036-O-20200113-COMP,B00000048700,OK,NA,0000-0003-1142-4215,NA,NA,20251217T193927Z,RELEASE-2026,DP1.10086.001,PUUM,2020,sls_metagenomicsPooling
29d4907b-5dbb-4120-a83d-bb23900accf5,D20,PUUM,PUUM_040,PUUM_040.basePlot.bgc,2020-01-14T01:31:00Z,2020-01-14T01:37:00Z,NA,NEON.DOC.014048vL,PUUM_040-O-3-9-20200113|PUUM_040-O-37-13.5-20200113|PUUM_040-O-29-38-20200113,PUUM_040-O-20200113-COMP,B00000048699,OK,NA,0000-0003-1142-4215,NA,NA,20251217T193927Z,RELEASE-2026,DP1.10086.001,PUUM,2020,sls_metagenomicsPooling
004eef63-efaf-408d-bedc-d73c66bc4357,D20,PUUM,PUUM_007,PUUM_007.basePlot.bgc,2020-01-14T19:54:00Z,2020-01-14T20:21:00Z,NA,NEON.DOC.014048vL,PUUM_007-O-13.5-30-20200114|PUUM_007-O-1.5-6.5-20200114|PUUM_007-O-32-29-20200114,PUUM_007-O-20200114-COMP,B00000048693,OK,NA,0000-0003-1142-4215,NA,NA,20251217T193927Z,RELEASE-2026,DP1.10086.001,PUUM,2020,sls_metagenomicsPooling
69c5ab25-0d8d-4db6-b5af-d7f1c1508569,D20,PUUM,PUUM_004,PUUM_004.basePlot.bgc,2020-01-14T21:38:00Z,2020-01-14T22:51:00Z,NA,NEON.DOC.014048vL,PUUM_004-M-4-28.5-20200114|PUUM_004-M-7-18-20200114|PUUM_004-M-39-26-20200114,PUUM_004-M-20200114-COMP,B00000048691,OK,NA,0000-0003-1142-4215,NA,NA,20251217T193927Z,RELEASE-2026,DP1.10086.001,PUUM,2020,sls_metagenomicsPooling
610e5645-ce41-4d6e-8d02-912449900ff7,D20,PUUM,PUUM_015,PUUM_015.basePlot.bgc,2020-01-15T00:02:00Z,2020-01-15T00:58:00Z,NA,NEON.DOC.014048vL,PUUM_015-O-26.5-35-20200114|PUUM_015-O-22-7.5-20200114|PUUM_015-O-3-6.5-20200114,PUUM_015-O-20200114-COMP,B00000048696,OK,NA,0000-0003-1142-4215,NA,NA,20251217T193927Z,RELEASE-2026,DP1.10086.001,PUUM,2020,sls_metagenomicsPooling
