uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,ligninSampleID,ligninSampleBarcode,collectDate,analysisDate,analyticalRepNumber,dryMass,ligninPercent,cellulosePercent,measurementQF,accuracyQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
52ac8922-0a66-4304-a639-25b027334798,UNDE_049.basePlot.cfc,D05,UNDE,UNDE_049,tower,WnrB9gmiM7JsRHj0QceiFdd1Wf1XplJxP/MxEEehTWo=,A00000455560,WnrB9gmiM7JsRHj0QceiFdd1Wf1XplJxwLF8BY14+09aqJ2o7dWd9w==,A00000455561,2024-07-01T15:03:00Z,2024-10-14,1,0.465,9.4,15.14,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154251Z,RELEASE-2026,DP1.10026.001,UNDE,2024,cfc_lignin
c35a99f1-af41-495a-951e-3f0abb2f23fe,UNDE_049.basePlot.cfc,D05,UNDE,UNDE_049,tower,WnrB9gmiM7K3lFvPe4rkt5QTrPYm9d+aRYimIsu3VeA=,A00000455576,WnrB9gmiM7K3lFvPe4rkt5QTrPYm9d+aSDpt4ldn3k4=,A00000415550,2024-07-01T15:03:00Z,2024-10-14,1,0.464,11.29,12.73,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154251Z,RELEASE-2026,DP1.10026.001,UNDE,2024,cfc_lignin
9a0e7ca0-260e-4b40-91f0-c3c1bd259cb3,UNDE_049.basePlot.cfc,D05,UNDE,UNDE_049,tower,WnrB9gmiM7LDEaYgDfTEjYhhxFx7zlgYMA8DbT7Mp4M=,A00000455497,WnrB9gmiM7LDEaYgDfTEjYhhxFx7zlgYjh4DEG5y/9g=,A00000415554,2024-07-01T15:03:00Z,2024-10-14,1,0.471,13.57,11.18,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154251Z,RELEASE-2026,DP1.10026.001,UNDE,2024,cfc_lignin
d63cdd91-f199-4592-b526-f7b62ad16da7,UNDE_049.basePlot.cfc,D05,UNDE,UNDE_049,tower,WnrB9gmiM7LSV5HlKEzEqr2P9UrtGkGSuoNYfEfrKGE=,A00000455543,WnrB9gmiM7LSV5HlKEzEqr2P9UrtGkGSP1BhwM3vc/c=,A00000455567,2024-07-01T15:03:00Z,2024-10-14,1,0.485,9.03,12.45,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154251Z,RELEASE-2026,DP1.10026.001,UNDE,2024,cfc_lignin
5c38980f-5a31-4624-8aca-031335f69450,UNDE_001.basePlot.cfc,D05,UNDE,UNDE_001,distributed,WnrB9gmiM7JARQ4DPoqVctAcrt0xjY+36pHOI8OX5k0=,A00000455512,WnrB9gmiM7JARQ4DPoqVctAcrt0xjY+3vqn4qony3zc=,A00000455565,2024-07-01T19:25:00Z,2024-10-14,1,0.467,14.34,19.84,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154251Z,RELEASE-2026,DP1.10026.001,UNDE,2024,cfc_lignin
cc329003-da2d-4050-8517-fe0f3abffc9b,UNDE_011.basePlot.cfc,D05,UNDE,UNDE_011,distributed,WnrB9gmiM7LWZQDVmUZbpvDzF5EWbcgpfDtJqvsIprA=,A00000455544,WnrB9gmiM7LWZQDVmUZbpvDzF5EWbcgpqvosHnIdAy2aBG6FNoGZ5w==,A00000415551,2024-07-01T20:59:00Z,2024-10-14,1,0.468,15.2,12.33,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154251Z,RELEASE-2026,DP1.10026.001,UNDE,2024,cfc_lignin
a5f71641-9cff-42d1-8976-35e38fe68e6e,UNDE_008.basePlot.cfc,D05,UNDE,UNDE_008,distributed,WnrB9gmiM7Iqw7uk/lk6dkUJRdkmp+HKkkCmqd3lpSQ=,A00000455502,WnrB9gmiM7Iqw7uk/lk6dkUJRdkmp+HKZNGg/H739pwZEiLsU4/Pxg==,A00000415555,2024-07-02T19:02:00Z,2024-10-14,1,0.479,16.89,14.28,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154251Z,RELEASE-2026,DP1.10026.001,UNDE,2024,cfc_lignin
050d2db0-2dfa-4b79-8257-8ba01bede2e0,UNDE_008.basePlot.cfc,D05,UNDE,UNDE_008,distributed,WnrB9gmiM7J523mIxjC5iQJyFzm183Aju9SNLG4wF2c=,A00000455503,WnrB9gmiM7J523mIxjC5iQJyFzm183AjdXrUHNW1W9s556aIbTDOYw==,A00000455550,2024-07-02T19:02:00Z,2024-10-14,1,0.471,34.79,12.3,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154251Z,RELEASE-2026,DP1.10026.001,UNDE,2024,cfc_lignin
27cf38c7-e766-4db6-911b-96dcf57e7a42,UNDE_012.basePlot.cfc,D05,UNDE,UNDE_012,distributed,WnrB9gmiM7LfrguX6EdSQaIQpmUn0MmMbbJu7Sj7llA=,A00000455494,WnrB9gmiM7LfrguX6EdSQaIQpmUn0MmMv9TXibs8KmQ=,A00000415505,2024-06-24T19:12:00Z,2024-10-14,1,0.46,15.64,18.34,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154613Z,RELEASE-2026,DP1.10026.001,UNDE,2024,cfc_lignin
ab2db535-bd84-4613-be14-331412789253,UNDE_020.basePlot.cfc,D05,UNDE,UNDE_020,distributed,WnrB9gmiM7KjwTYHNKYix0s1pMn2M6HucO96ur2+obc=,A00000455515,WnrB9gmiM7KjwTYHNKYix0s1pMn2M6Huaz275sdErEEu7/7N/lQAiw==,A00000415544,2024-06-24T21:11:00Z,2024-10-14,1,0.485,10.25,11.39,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154613Z,RELEASE-2026,DP1.10026.001,UNDE,2024,cfc_lignin
