uid,startDate,endDate,domainID,siteID,downloadFileName,downloadFileUrl,shapefileAopYear,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
8e2da8d0-6d0e-4272-8c44-dbbaa6bc68b1,2022-05-16,2022-05-24,D02,SCBI,SCBI-2022-polygons-v2.zip,https://storage.neonscience.org/neon-crown-shapefiles/SCBI-2022-polygons-v2.zip,2021,NA,20260106T155634Z,RELEASE-2026,DP1.10026.001,SCBI,2022,cfc_shapefile
