uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedDate,processedBy,remarks,genomicsDataQF,publicationDate,release,dpID,site_download,year_download,source_table
9c6a3d5e-d855-4028-a95e-87bb08cfef1f,D04,GUAN,GUAN_002,GUAN_002.basePlot.bgc,2019-09-30T12:10:00Z,2019-09-30T13:25:00Z,NA,NEON.DOC.014048vL,GUAN_002-M-5-8-20190930|GUAN_002-M-5.5-39-20190930|GUAN_002-M-26.5-35.5-20190930,GUAN_002-M-20190930-COMP,B00000033141,OK,NA,0000-0001-9995-4821,NA,NA,20251217T193916Z,RELEASE-2026,DP1.10086.001,GUAN,2019,sls_metagenomicsPooling
1fedfd40-ef65-4015-a8c4-cd111dede7cf,D04,GUAN,GUAN_001,GUAN_001.basePlot.bgc,2019-09-30T16:00:00Z,2019-09-30T17:05:00Z,NA,NEON.DOC.014048vL,GUAN_001-M-7-28.5-20190930|GUAN_001-M-32-36.5-20190930|GUAN_001-M-6-12-20190930,GUAN_001-M-20190930-COMP,B00000033142,OK,NA,NA,NA,NA,20251217T193916Z,RELEASE-2026,DP1.10086.001,GUAN,2019,sls_metagenomicsPooling
ba1c97dd-6362-40c6-a6a4-84bf746d2bc1,D04,GUAN,GUAN_007,GUAN_007.basePlot.bgc,2019-09-30T17:20:00Z,2019-09-30T18:15:00Z,NA,NEON.DOC.014048vL,GUAN_007-M-10.5-8-20190930|GUAN_007-M-37.5-23-20190930|GUAN_007-M-16-30-20190930,GUAN_007-M-20190930-COMP,B00000033137,OK,NA,NA,NA,NA,20251217T193916Z,RELEASE-2026,DP1.10086.001,GUAN,2019,sls_metagenomicsPooling
9373025f-03ce-4ec4-a961-dbf9eda4807c,D04,GUAN,GUAN_004,GUAN_004.basePlot.bgc,2019-10-01T12:06:00Z,2019-10-01T13:50:00Z,NA,NEON.DOC.014048vL,GUAN_004-M-10.5-9.5-20191001|GUAN_004-M-21-3.5-20191001|GUAN_004-M-37-32-20191001,GUAN_004-M-20191001-COMP,B00000033139,OK,NA,NA,NA,NA,20251217T193941Z,RELEASE-2026,DP1.10086.001,GUAN,2019,sls_metagenomicsPooling
b5518905-e3d1-4bf3-8ddc-8c8eb54be194,D04,GUAN,GUAN_003,GUAN_003.basePlot.bgc,2019-10-01T14:58:00Z,2019-10-01T15:50:00Z,NA,NEON.DOC.014048vL,GUAN_003-M-30-32.5-20191001|GUAN_003-M-21.5-7.5-20191001|GUAN_003-M-13-39.5-20191001,GUAN_003-M-20191001-COMP,B00000033140,OK,NA,NA,NA,NA,20251217T193941Z,RELEASE-2026,DP1.10086.001,GUAN,2019,sls_metagenomicsPooling
352931bf-8f63-4a9a-9ddb-e77eb5fd33c2,D04,GUAN,GUAN_042,GUAN_042.basePlot.bgc,2019-10-01T17:27:00Z,2019-10-01T18:34:00Z,NA,NEON.DOC.014048vL,GUAN_042-M-36.5-30.5-20191001|GUAN_042-M-1-34-20191001|GUAN_042-M-8.5-1.5-20191001,GUAN_042-M-20191001-COMP,B00000033135,OK,NA,NA,NA,NA,20251217T193941Z,RELEASE-2026,DP1.10086.001,GUAN,2019,sls_metagenomicsPooling
65c83ee1-ac4e-4681-9150-c9fb5480ed7c,D04,GUAN,GUAN_043,GUAN_043.basePlot.bgc,2019-10-02T05:27:00Z,2019-10-02T07:15:00Z,NA,NEON.DOC.014048vL,GUAN_043-M-16-2-20191002|GUAN_043-M-34.5-17-20191002|GUAN_043-M-11-30.5-20191002,GUAN_043-M-20191002-COMP,B00000033134,OK,NA,NA,NA,NA,20251217T193941Z,RELEASE-2026,DP1.10086.001,GUAN,2019,sls_metagenomicsPooling
c228c06c-fd93-43f0-a297-3b8c70823c36,D04,GUAN,GUAN_048,GUAN_048.basePlot.bgc,2019-10-02T12:07:00Z,2019-10-02T13:30:00Z,NA,NEON.DOC.014048vL,GUAN_048-M-10-5-20191002|GUAN_048-M-8-37.5-20191002|GUAN_048-M-22.5-34.5-20191002,GUAN_048-M-20191002-COMP,B00000033136,OK,NA,NA,NA,NA,20251217T193941Z,RELEASE-2026,DP1.10086.001,GUAN,2019,sls_metagenomicsPooling
d2076f74-d1ff-4da8-aefd-96b458466df7,D04,GUAN,GUAN_049,GUAN_049.basePlot.bgc,2019-10-02T14:30:00Z,2019-10-02T15:40:00Z,NA,NEON.DOC.014048vL,GUAN_049-M-31.5-26-20191002|GUAN_049-M-8.5-5-20191002|GUAN_049-M-32-11.5-20191002,GUAN_049-M-20191002-COMP,B00000033133,OK,NA,NA,NA,NA,20251217T193941Z,RELEASE-2026,DP1.10086.001,GUAN,2019,sls_metagenomicsPooling
bec8a81b-0509-442f-bf9a-d38e1f54b06a,D04,GUAN,GUAN_006,GUAN_006.basePlot.bgc,2019-10-03T12:26:00Z,2019-10-03T13:51:00Z,NA,NEON.DOC.014048vL,GUAN_006-M-1.5-9-20191003|GUAN_006-M-22.5-39-20191003|GUAN_006-M-37.5-7-20191003,GUAN_006-M-20191003-COMP,B00000033138,OK,NA,NA,NA,NA,20251217T193941Z,RELEASE-2026,DP1.10086.001,GUAN,2019,sls_metagenomicsPooling
