uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,collectDate,ovenStartDate,ovenEndDate,sampleCondition,cnSampleID,cnSampleCode,ligninSampleID,ligninSampleBarcode,archiveSampleID,archiveSampleCode,archiveMass,toxicodendronPossible,processedBy,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
e6029966-7c45-464d-b0b1-07996d326855,LAJA_044.basePlot.cfc,D04,LAJA,LAJA_044,tower,Ar6g0CWrZRBd503GeBdeAZ5O11SS7QREa3ntd6t3FfU=,A00000111046,2020-09-08T11:26:00Z,2020-09-09T18:16:00Z,2020-09-16T18:55:00Z,OK,Ar6g0CWrZRBd503GeBdeAZ5O11SS7QREMUFpFy4cDNc=,A00000111179,Ar6g0CWrZRBd503GeBdeAZ5O11SS7QRE6S9WboJr710=,A00000111180,Ar6g0CWrZRBd503GeBdeAZ5O11SS7QREt+GY7M9KeCE=,A00000111181,5.7,N,0000-0001-5314-0662,NA,NA,20260106T154938Z,RELEASE-2026,DP1.10026.001,LAJA,2020,cfc_chemistrySubsampling
a9f8ddbf-c8b8-48d0-9e62-b5a2d8efb38a,LAJA_042.basePlot.cfc,D04,LAJA,LAJA_042,tower,Ar6g0CWrZRAHbC+0y2ZpVqeGQEAzGzGQ64UylrC762M=,A00000111045,2020-09-08T12:46:00Z,2020-09-09T14:50:00Z,2020-09-16T17:45:00Z,OK,Ar6g0CWrZRAHbC+0y2ZpVqeGQEAzGzGQ6CbT7Ghm12c=,A00000110957,Ar6g0CWrZRAHbC+0y2ZpVqeGQEAzGzGQr1WdDcbNuGE=,A00000110968,Ar6g0CWrZRAHbC+0y2ZpVqeGQEAzGzGQWTHyFZoLPd0=,A00000110969,8.37,N,0000-0001-5314-0662,NA,NA,20260106T154938Z,RELEASE-2026,DP1.10026.001,LAJA,2020,cfc_chemistrySubsampling
31d1f5f5-6445-495a-880f-d04c6228fa9c,LAJA_046.basePlot.cfc,D04,LAJA,LAJA_046,tower,Ar6g0CWrZRAdmcYYgYd0Imc8ChLpwe9Ws4jTRc6xmAA=,A00000111044,2020-09-08T13:27:00Z,2020-09-09T16:02:00Z,2020-09-16T18:22:00Z,OK,Ar6g0CWrZRAdmcYYgYd0Imc8ChLpwe9W4rENt3AyEqA=,A00000111202,Ar6g0CWrZRAdmcYYgYd0Imc8ChLpwe9WTAGJWCZNvMo=,A00000111203,Ar6g0CWrZRAdmcYYgYd0Imc8ChLpwe9WMA5G4g5+6hg=,A00000111204,6.78,N,0000-0001-5314-0662,NA,NA,20260106T154938Z,RELEASE-2026,DP1.10026.001,LAJA,2020,cfc_chemistrySubsampling
c33b5f73-66f0-46d3-a57e-02bfb1b14aa0,LAJA_017.basePlot.cfc,D04,LAJA,LAJA_017,distributed,Ar6g0CWrZRDvEug1xYJXK45WrUBDn9c5iekccVB2UNc=,A00000111047,2020-09-08T14:20:00Z,2020-09-08T20:50:00Z,2020-09-16T15:20:00Z,OK,Ar6g0CWrZRDvEug1xYJXK45WrUBDn9c5Q4LzkGIXA24=,A00000110951,Ar6g0CWrZRDvEug1xYJXK45WrUBDn9c5HRbcPlghFmM=,A00000110952,Ar6g0CWrZRDvEug1xYJXK45WrUBDn9c5LQFMk31aaxM=,A00000110953,7.23,N,0000-0001-5314-0662,NA,NA,20260106T154938Z,RELEASE-2026,DP1.10026.001,LAJA,2020,cfc_chemistrySubsampling
f4bf8cf2-ce99-48b9-8b9d-e59e594669e3,LAJA_051.basePlot.cfc,D04,LAJA,LAJA_051,tower,Ar6g0CWrZRAiOVXtY893yucH2T0qqQwhVy1vFiKCAAY=,A00000111043,2020-09-08T15:04:00Z,2020-09-08T21:47:00Z,2020-09-16T16:20:00Z,OK,Ar6g0CWrZRAiOVXtY893yucH2T0qqQwhylK6g2e9BA8=,A00000110954,Ar6g0CWrZRAiOVXtY893yucH2T0qqQwhllttjEtZYyA=,A00000110955,Ar6g0CWrZRAiOVXtY893yucH2T0qqQwhsNWsVOig8Lk=,A00000110956,7.79,N,0000-0001-5314-0662,NA,NA,20260106T154938Z,RELEASE-2026,DP1.10026.001,LAJA,2020,cfc_chemistrySubsampling
f2d5092b-c880-4fe7-a3ba-b48e8b9dc4b4,LAJA_002.basePlot.cfc,D04,LAJA,LAJA_002,distributed,Ar6g0CWrZRDlz60Q7GQRiKbXo9SPlPRL10qzHcB0Kgo=,A00000111062,2020-09-08T15:50:00Z,2020-09-09T18:00:00Z,2020-09-17T15:30:00Z,OK,Ar6g0CWrZRDlz60Q7GQRiKbXo9SPlPRLTwiohw1TxcY=,A00000110970,Ar6g0CWrZRDlz60Q7GQRiKbXo9SPlPRL+RjvV4w09q8=,A00000111201,Ar6g0CWrZRDlz60Q7GQRiKbXo9SPlPRLh9tyCwX0U00=,A00000110971,6.42,N,0000-0001-5314-0662,NA,NA,20260106T154938Z,RELEASE-2026,DP1.10026.001,LAJA,2020,cfc_chemistrySubsampling
decb090d-7fa4-4c99-8ec0-95155da13e2f,LAJA_010.basePlot.cfc,D04,LAJA,LAJA_010,distributed,Ar6g0CWrZRCve5Sg3WtR09D5UsvlfdaMKA3+XudmWMU=,A00000111055,2020-09-09T11:36:00Z,2020-09-10T16:31:00Z,2020-09-16T19:10:00Z,OK,Ar6g0CWrZRCve5Sg3WtR09D5UsvlfdaMcOtLKE/lhOk=,A00000111183,Ar6g0CWrZRCve5Sg3WtR09D5UsvlfdaMyCUlNByUPwE=,A00000111184,Ar6g0CWrZRCve5Sg3WtR09D5UsvlfdaMQU+y+qaJiPE=,A00000111200,5.84,N,0000-0001-5314-0662,NA,NA,20260106T154938Z,RELEASE-2026,DP1.10026.001,LAJA,2020,cfc_chemistrySubsampling
3227f866-8321-496f-a358-59ea77db0fcb,LAJA_005.basePlot.cfc,D04,LAJA,LAJA_005,distributed,Ar6g0CWrZRAE7HddE9FEs4Zfsl3t+9fe9O98oSlZ3Fs=,A00000111054,2020-09-09T12:05:00Z,2020-09-10T16:20:00Z,2020-09-16T19:50:00Z,OK,Ar6g0CWrZRAE7HddE9FEs4Zfsl3t+9feYal8tyw6oGM=,A00000111185,Ar6g0CWrZRAE7HddE9FEs4Zfsl3t+9fe6dG/gBDJnP4=,A00000111187,Ar6g0CWrZRAE7HddE9FEs4Zfsl3t+9feuH6ysIOhyb0=,A00000111186,4.99,N,0000-0001-5314-0662,NA,NA,20260106T154938Z,RELEASE-2026,DP1.10026.001,LAJA,2020,cfc_chemistrySubsampling
25f4352e-7ac9-44dc-8f6c-8589fb105da3,LAJA_003.basePlot.cfc,D04,LAJA,LAJA_003,distributed,Ar6g0CWrZRA4jpn6DkrjyXlrTJouo1PgkU+o9DMEZf0=,A00000111053,2020-09-09T12:46:00Z,2020-09-10T18:33:00Z,2020-09-17T15:15:00Z,OK,Ar6g0CWrZRA4jpn6DkrjyXlrTJouo1PgacQ2YDFcNC8=,A00000110942,Ar6g0CWrZRA4jpn6DkrjyXlrTJouo1Pg+baIF2qtYDY=,A00000110941,Ar6g0CWrZRA4jpn6DkrjyXlrTJouo1Pg3jF20ciPnNQ=,A00000110943,3.98,N,0000-0001-5314-0662,NA,NA,20260106T154938Z,RELEASE-2026,DP1.10026.001,LAJA,2020,cfc_chemistrySubsampling
5870d8e1-c9a0-45ec-a7ea-e052e8b91116,LAJA_008.basePlot.cfc,D04,LAJA,LAJA_008,distributed,Ar6g0CWrZRDOi5qMQxVM1gpJYdxOPvkAVQHq8DeRK24=,A00000111052,2020-09-09T13:16:00Z,2020-09-10T15:21:00Z,2020-09-17T17:56:00Z,OK,Ar6g0CWrZRDOi5qMQxVM1gpJYdxOPvkANtJWbdnVSII=,A00000111182,Ar6g0CWrZRDOi5qMQxVM1gpJYdxOPvkAqwYsK1JP9fg=,A00000111199,Ar6g0CWrZRDOi5qMQxVM1gpJYdxOPvkAMgahbvg0uDo=,A00000111198,3.86,N,0000-0001-5314-0662,NA,NA,20260106T154938Z,RELEASE-2026,DP1.10026.001,LAJA,2020,cfc_chemistrySubsampling
