uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,ligninSampleID,ligninSampleBarcode,collectDate,analysisDate,analyticalRepNumber,dryMass,ligninPercent,cellulosePercent,measurementQF,accuracyQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
2ef8ddc5-c1f8-4fdb-b73b-2d2bba260b07,DELA_018.basePlot.cfc,D08,DELA,DELA_018,distributed,Nc+HNMhlqfsnz6FNEIwdfsWmIUSpBr0OFgK8ecEB+NM=,NA,Nc+HNMhlqfsnz6FNEIwdfsWmIUSpBr0O+qil36lP2wSFUiDCEgZqWA==,A00000082829,2019-04-24T16:50:00Z,2019-08-01,1,0.493,8.82,17.57,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,NA,20260106T154256Z,RELEASE-2026,DP1.10026.001,DELA,2019,cfc_lignin
042b2f09-f1a2-45b8-bd1e-e703dbc5c97b,DELA_037.basePlot.cfc,D08,DELA,DELA_037,tower,Nc+HNMhlqfsAhFo00mW98DxiUETxOpi89aDGrmcTVb0=,A00000081974,Nc+HNMhlqfsAhFo00mW98DxiUETxOpi8hD3cXwI6aczj00i7j9A+9w==,A00000083320,2019-04-24T19:06:00Z,2019-08-01,1,0.476,17.87,10.67,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,NA,20260106T154256Z,RELEASE-2026,DP1.10026.001,DELA,2019,cfc_lignin
38b6b9b2-91dc-4c59-b9bb-1dfc412c21df,DELA_037.basePlot.cfc,D08,DELA,DELA_037,tower,Nc+HNMhlqftqTy1u6ZC0mcDZhrM56GNreDrZYbTy18Q=,A00000081975,Nc+HNMhlqftqTy1u6ZC0mcDZhrM56GNrhp06r4iZsvE=,A00000082879,2019-04-24T19:10:00Z,2019-08-01,1,0.471,11.74,18.33,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,NA,20260106T154256Z,RELEASE-2026,DP1.10026.001,DELA,2019,cfc_lignin
33b2ad0d-2216-4e4f-92a1-0fc615a15b3a,DELA_037.basePlot.cfc,D08,DELA,DELA_037,tower,Nc+HNMhlqfu2Elvk5YKLrDGF+5Kf6lJrkxOdRsqUcU0=,A00000081976,Nc+HNMhlqfu2Elvk5YKLrDGF+5Kf6lJrWIO8hwkgX/g=,A00000082886,2019-04-24T19:12:00Z,2019-08-01,1,0.473,18.93,18.26,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,NA,20260106T154256Z,RELEASE-2026,DP1.10026.001,DELA,2019,cfc_lignin
c0d26729-4966-43aa-8309-9706ab7f8d50,DELA_004.basePlot.cfc,D08,DELA,DELA_004,distributed,Nc+HNMhlqfuwkD7dmJPLXVLEmN2TKZvWpb+QskA6CnM=,A00000081977,Nc+HNMhlqfuwkD7dmJPLXVLEmN2TKZvW+erNO8Oy2gY=,A00000082878,2019-04-25T13:34:00Z,2019-08-01,1,0.471,27.74,14.25,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,NA,20260106T154256Z,RELEASE-2026,DP1.10026.001,DELA,2019,cfc_lignin
1b5f02cd-6613-4759-a499-09c1bf73ecc7,DELA_004.basePlot.cfc,D08,DELA,DELA_004,distributed,Nc+HNMhlqfvzzMmbGQYGYjjZ7SKMhcJn9al0s1bIq3w=,A00000081978,Nc+HNMhlqfvzzMmbGQYGYjjZ7SKMhcJnjucQnHpcjRI=,A00000082797,2019-04-25T14:04:00Z,2019-08-01,1,0.492,6.38,13.86,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,NA,20260106T154256Z,RELEASE-2026,DP1.10026.001,DELA,2019,cfc_lignin
7475fe87-f767-4e69-aadd-bf8967f41cb2,DELA_004.basePlot.cfc,D08,DELA,DELA_004,distributed,Nc+HNMhlqfs+NPALPvNDccCD7HI8gGqXY4qzY09MoN0=,A00000081979,Nc+HNMhlqfs+NPALPvNDccCD7HI8gGqX09MZg1wk65c=,A00000082831,2019-04-25T14:42:00Z,2019-08-01,1,0.477,13.24,21.58,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,NA,20260106T154256Z,RELEASE-2026,DP1.10026.001,DELA,2019,cfc_lignin
11e6b785-6f30-427f-b11c-664da21847cb,DELA_004.basePlot.cfc,D08,DELA,DELA_004,distributed,Nc+HNMhlqfvzzMmbGQYGYoJDjOWFEkvLeaJudwc9lP0=,A00000081980,Nc+HNMhlqfvzzMmbGQYGYoJDjOWFEkvLbIvqnMsWu2s=,A00000083307,2019-04-25T15:06:00Z,2019-08-01,1,0.484,7.3,13.67,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,NA,20260106T154256Z,RELEASE-2026,DP1.10026.001,DELA,2019,cfc_lignin
d1d68264-f0ba-4f33-8be2-44170521606e,DELA_003.basePlot.cfc,D08,DELA,DELA_003,distributed,Nc+HNMhlqfsLn9TiKPIz/JUCNNrug2aPON8fLCjR+BE=,A00000081981,Nc+HNMhlqfsLn9TiKPIz/JUCNNrug2aPL5mPgjvZAdeDE9xdmp9SJg==,A00000082835,2019-04-25T15:59:00Z,2019-08-01,1,0.487,18.87,14.91,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,NA,20260106T154256Z,RELEASE-2026,DP1.10026.001,DELA,2019,cfc_lignin
f7aad94a-7852-460d-ad76-9ac86776637e,DELA_040.basePlot.cfc,D08,DELA,DELA_040,tower,Nc+HNMhlqfubEIJhrJbaDsb7yj31PY9MpO8+dN+5GkY=,A00000081982,Nc+HNMhlqfubEIJhrJbaDsb7yj31PY9M7RgBtjJzLGM=,A00000083322,2019-04-29T15:52:00Z,2019-08-01,1,0.469,24.21,14.75,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,NA,20260106T154256Z,RELEASE-2026,DP1.10026.001,DELA,2019,cfc_lignin
