dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,archiveMass_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,archiveMass_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,ABBY,cfc_chemistrySubsampling,2022,ABBY,ABBY_002,ABBY_002.basePlot.cfc,distributed,kfvvZaGzVPFU5M6V7OvUnOENGPzY3sWww4PvE5FN6b4=,A00000293082,1,5.93,2022,2022,gram,NA,NA
DP1.10026.001,ABBY,cfc_chemistrySubsampling,2022,ABBY,ABBY_002,ABBY_002.basePlot.cfc,distributed,kfvvZaGzVPGkB14bgRrp3GeJJptmchH6HvBGaMyzet4=,A00000293088,1,3.39,2022,2022,gram,NA,NA
DP1.10026.001,ABBY,cfc_chemistrySubsampling,2022,ABBY,ABBY_003,ABBY_003.basePlot.cfc,distributed,kfvvZaGzVPFhSFFsweBnQqPj+XT9nWPXNERaZzDy3Mw=,A00000293105,1,4.63,2022,2022,gram,NA,NA
DP1.10026.001,ABBY,cfc_chemistrySubsampling,2022,ABBY,ABBY_003,ABBY_003.basePlot.cfc,distributed,kfvvZaGzVPHjZxtG0dwk1ZQLiAJ+z9ZBDRS6EYSw7dM=,A00000293086,1,4.92,2022,2022,gram,NA,NA
DP1.10026.001,ABBY,cfc_chemistrySubsampling,2022,ABBY,ABBY_009,ABBY_009.basePlot.cfc,distributed,kfvvZaGzVPEZ6NvgAVPspoY8sc9cpgyDdseCwurFQXs=,A00000293100,1,6.23,2022,2022,gram,NA,NA
DP1.10026.001,ABBY,cfc_chemistrySubsampling,2022,ABBY,ABBY_011,ABBY_011.basePlot.cfc,distributed,kfvvZaGzVPEFPQQCMZee+24rsqGRZN/KtMFC8s+UZ20=,A00000293098,1,6.51,2022,2022,gram,NA,NA
DP1.10026.001,ABBY,cfc_chemistrySubsampling,2022,ABBY,ABBY_011,ABBY_011.basePlot.cfc,distributed,kfvvZaGzVPExLx6BiA79chacx1CrOpHs0qIAjIyPylg=,A00000293099,1,5.34,2022,2022,gram,NA,NA
DP1.10026.001,ABBY,cfc_chemistrySubsampling,2022,ABBY,ABBY_013,ABBY_013.basePlot.cfc,distributed,kfvvZaGzVPEIrp3+5hasl+cL+F/QacoaN1j+nc4XcHo=,A00000293089,1,4.33,2022,2022,gram,NA,NA
DP1.10026.001,ABBY,cfc_chemistrySubsampling,2022,ABBY,ABBY_013,ABBY_013.basePlot.cfc,distributed,kfvvZaGzVPExrsMcoYMjR5UtvgRFZhhMQ6rzCVA5h7c=,A00000293084,1,8.21,2022,2022,gram,NA,NA
DP1.10026.001,ABBY,cfc_chemistrySubsampling,2022,ABBY,ABBY_013,ABBY_013.basePlot.cfc,distributed,kfvvZaGzVPFoMWqFjzgPpkmrzQisk8y2+gBz7kx/RwY=,A00000293090,1,2.17,2022,2022,gram,NA,NA
DP1.10026.001,ABBY,cfc_chemistrySubsampling,2022,ABBY,ABBY_013,ABBY_013.basePlot.cfc,distributed,kfvvZaGzVPFpMwqw9mQ53SxMmBBGp/5vN+8i+BRu1bc=,A00000293083,1,6.44,2022,2022,gram,NA,NA
DP1.10026.001,ABBY,cfc_chemistrySubsampling,2022,ABBY,ABBY_017,ABBY_017.basePlot.cfc,distributed,kfvvZaGzVPFynmOpcTupOFGYBX9TY6s9AtPvRUgd6DY=,A00000293103,1,1.51,2022,2022,gram,NA,NA
