dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,analyticalRepNumber_mean_2018_2024,dryMass_mean_2018_2024,ligninPercent_mean_2018_2024,cellulosePercent_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,analyticalRepNumber_mean_2018_2024_unit,dryMass_mean_2018_2024_unit,ligninPercent_mean_2018_2024_unit,cellulosePercent_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,ABBY,cfc_lignin,2022,ABBY,ABBY_002,ABBY_002.basePlot.cfc,distributed,kfvvZaGzVPFU5M6V7OvUnOENGPzY3sWww4PvE5FN6b4=,A00000293082,1,1,0.497,11.32,13.63,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,ABBY,cfc_lignin,2022,ABBY,ABBY_002,ABBY_002.basePlot.cfc,distributed,kfvvZaGzVPGkB14bgRrp3GeJJptmchH6HvBGaMyzet4=,A00000293088,1,1,0.478,15.13,16.65,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,ABBY,cfc_lignin,2022,ABBY,ABBY_003,ABBY_003.basePlot.cfc,distributed,kfvvZaGzVPFhSFFsweBnQqPj+XT9nWPXNERaZzDy3Mw=,A00000293105,1,1,0.476,6.83,11.78,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,ABBY,cfc_lignin,2022,ABBY,ABBY_003,ABBY_003.basePlot.cfc,distributed,kfvvZaGzVPHjZxtG0dwk1ZQLiAJ+z9ZBDRS6EYSw7dM=,A00000293086,1,1,0.486,13.56,16.37,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,ABBY,cfc_lignin,2022,ABBY,ABBY_009,ABBY_009.basePlot.cfc,distributed,kfvvZaGzVPEZ6NvgAVPspoY8sc9cpgyDdseCwurFQXs=,A00000293100,1,1,0.484,11.75,11.33,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,ABBY,cfc_lignin,2022,ABBY,ABBY_011,ABBY_011.basePlot.cfc,distributed,kfvvZaGzVPEFPQQCMZee+24rsqGRZN/KtMFC8s+UZ20=,A00000293098,1,1,0.47,6.58,9.1,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,ABBY,cfc_lignin,2022,ABBY,ABBY_011,ABBY_011.basePlot.cfc,distributed,kfvvZaGzVPExLx6BiA79chacx1CrOpHs0qIAjIyPylg=,A00000293099,1,1,0.47,11.5,9.7,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,ABBY,cfc_lignin,2022,ABBY,ABBY_013,ABBY_013.basePlot.cfc,distributed,kfvvZaGzVPEIrp3+5hasl+cL+F/QacoaN1j+nc4XcHo=,A00000293089,1,1,0.472,18.51,16.36,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,ABBY,cfc_lignin,2022,ABBY,ABBY_013,ABBY_013.basePlot.cfc,distributed,kfvvZaGzVPExrsMcoYMjR5UtvgRFZhhMQ6rzCVA5h7c=,A00000293084,1,1,0.5,6.5,9.73,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,ABBY,cfc_lignin,2022,ABBY,ABBY_013,ABBY_013.basePlot.cfc,distributed,kfvvZaGzVPFoMWqFjzgPpkmrzQisk8y2+gBz7kx/RwY=,A00000293090,1,1,0.478,21.26,14.77,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,ABBY,cfc_lignin,2022,ABBY,ABBY_013,ABBY_013.basePlot.cfc,distributed,kfvvZaGzVPFpMwqw9mQ53SxMmBBGp/5vN+8i+BRu1bc=,A00000293083,1,1,0.467,11.54,10.73,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,ABBY,cfc_lignin,2022,ABBY,ABBY_017,ABBY_017.basePlot.cfc,distributed,kfvvZaGzVPFynmOpcTupOFGYBX9TY6s9AtPvRUgd6DY=,A00000293103,1,1,0.47,14.74,14.42,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,ABBY,cfc_lignin,2022,ABBY,ABBY_017,ABBY_017.basePlot.cfc,distributed,kfvvZaGzVPHs1ezYTBkUBu2M3GaJoApsH5KpFtAxCMs=,A00000293110,1,1,0.501,14.63,13.1,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,ABBY,cfc_lignin,2022,ABBY,ABBY_018,ABBY_018.basePlot.cfc,distributed,kfvvZaGzVPE7RuvX/cMP/D91H/huAfWQwILWOhRoCqQ=,A00000293095,1,1,0.481,9.77,11.42,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,ABBY,cfc_lignin,2022,ABBY,ABBY_063,ABBY_063.basePlot.cfc,tower,kfvvZaGzVPGPhaYaj+FlWoHv6mpr4nnqWst7dUOFqyE=,A00000293104,1,1,0.482,11.95,13.58,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,ABBY,cfc_lignin,2022,ABBY,ABBY_063,ABBY_063.basePlot.cfc,tower,kfvvZaGzVPHQIDWINLElZfVOo6zqoxaZLFsgckTAYWk=,A00000293094,1,1,0.473,3.99,8.73,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,ABBY,cfc_lignin,2022,ABBY,ABBY_065,ABBY_065.basePlot.cfc,tower,kfvvZaGzVPE9vtI1B88fgbkwz2wHe/jk+tpxH1U0wGk=,A00000293109,1,1,0.48,6.77,12.33,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,ABBY,cfc_lignin,2022,ABBY,ABBY_065,ABBY_065.basePlot.cfc,tower,kfvvZaGzVPHo2doGCQ8J8yUp3Jd7mW9KrCiw0fkR5uU=,A00000293108,1,1,0.492,8.49,10.38,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,ABBY,cfc_lignin,2022,ABBY,ABBY_068,ABBY_068.basePlot.cfc,tower,kfvvZaGzVPEEuox4wqtrf/if5UdwZQ7rxOdL9vxX87A=,A00000293085,1,1,0.463,13.74,13.89,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,ABBY,cfc_lignin,2022,ABBY,ABBY_068,ABBY_068.basePlot.cfc,tower,kfvvZaGzVPGN60hq46JjVOIT/y2GGq5U3JA2WCADjU8=,A00000293081,1,1,0.483,10.68,25.95,2022,2022,number,gram,percent,percent,NA,NA
