uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,processedDate,sampleID,sampleCode,pHSampleID,samplingProtocolVersion,horizon,soilInWaterpH,soilInCaClpH,pHSoilInWaterMass,pHWaterVol,waterpHRatio,pHSoilInCaClMass,pHCaClVol,caclpHRatio,pHRemarks,pHMeasuredBy,pHDataQF,publicationDate,release,dpID,site_download,year_download,source_table
8df8587e-bb1f-4d3f-a449-0c457c5c557c,D06,KONZ,KONZ_042,KONZ_042.basePlot.bgc,2022-04-18T14:23:00Z,2022-04-18T14:23:00Z,2022-05-02,KONZ_042-M-21-20220418,A00000318622,KONZ_042-M-21-20220418-PH,NEON.DOC.014048vO,M,7.41,6.93,9.9,10,1,9.9,20,2,NA,0000-0003-2918-8281,NA,20251217T193614Z,RELEASE-2026,DP1.10086.001,KONZ,2022,sls_soilpH
01944cf3-e9e0-4b97-be3d-92c7a26b7f7e,D06,KONZ,KONZ_042,KONZ_042.basePlot.bgc,2022-04-18T14:48:00Z,2022-04-18T14:48:00Z,2022-05-02,KONZ_042-M-39-20220418,A00000318621,KONZ_042-M-39-20220418-PH,NEON.DOC.014048vO,M,7.05,6.81,10,10,1,10,20,2,NA,0000-0003-2918-8281,NA,20251217T193614Z,RELEASE-2026,DP1.10086.001,KONZ,2022,sls_soilpH
c0fd1500-8ef0-4407-83ba-9007f50cbf19,D06,KONZ,KONZ_002,KONZ_002.basePlot.bgc,2022-04-18T15:05:00Z,2022-04-18T15:05:00Z,2022-05-02,KONZ_002-M-41-20220418,A00000318644,KONZ_002-M-41-20220418-PH,NEON.DOC.014048vO,M,7.51,7.31,9.9,10,1,9.9,20,2,NA,0000-0003-2918-8281,NA,20251217T193614Z,RELEASE-2026,DP1.10086.001,KONZ,2022,sls_soilpH
622b8baf-635d-4da8-a507-a5fac90e63e8,D06,KONZ,KONZ_042,KONZ_042.basePlot.bgc,2022-04-18T15:16:00Z,2022-04-18T15:16:00Z,2022-05-02,KONZ_042-M-41-20220418,A00000318628,KONZ_042-M-41-20220418-PH,NEON.DOC.014048vO,M,6.98,6.47,10.2,10,1,10.2,20,2,NA,0000-0003-2918-8281,NA,20251217T193614Z,RELEASE-2026,DP1.10086.001,KONZ,2022,sls_soilpH
74e04143-18b2-49a1-8784-8844cf4dacd3,D06,KONZ,KONZ_002,KONZ_002.basePlot.bgc,2022-04-18T15:41:00Z,2022-04-18T15:41:00Z,2022-05-02,KONZ_002-M-39-20220418,A00000318643,KONZ_002-M-39-20220418-PH,NEON.DOC.014048vO,M,7.18,6.83,9.9,10,1,9.9,20,2,NA,0000-0003-2918-8281,NA,20251217T193614Z,RELEASE-2026,DP1.10086.001,KONZ,2022,sls_soilpH
bab1ab84-258a-4ae2-995b-135c0e6ef38e,D06,KONZ,KONZ_002,KONZ_002.basePlot.bgc,2022-04-18T16:03:00Z,2022-04-18T16:03:00Z,2022-05-02,KONZ_002-M-23-20220418,A00000318634,KONZ_002-M-23-20220418-PH,NEON.DOC.014048vO,M,7.14,6.55,10.2,10,1,10.2,20,2,NA,0000-0003-2918-8281,NA,20251217T193614Z,RELEASE-2026,DP1.10086.001,KONZ,2022,sls_soilpH
7c791001-0c01-4f8b-abb7-5ec862da5a9f,D06,KONZ,KONZ_046,KONZ_046.basePlot.bgc,2022-04-18T16:11:00Z,2022-04-18T16:11:00Z,2022-05-02,KONZ_046-M-21-20220418,A00000318624,KONZ_046-M-21-20220418-PH,NEON.DOC.014048vO,M,7.41,7.03,10.1,10,1,10.1,20,2,NA,0000-0003-2918-8281,NA,20251217T193614Z,RELEASE-2026,DP1.10086.001,KONZ,2022,sls_soilpH
bdb571d0-91a2-4da5-aa5e-4c0022395dd1,D06,KONZ,KONZ_046,KONZ_046.basePlot.bgc,2022-04-18T16:42:00Z,2022-04-18T16:42:00Z,2022-05-02,KONZ_046-M-41-20220418,A00000318608,KONZ_046-M-41-20220418-PH,NEON.DOC.014048vO,M,7.5,7.28,9.9,10,1,9.9,20,2,NA,0000-0003-2918-8281,NA,20251217T193614Z,RELEASE-2026,DP1.10086.001,KONZ,2022,sls_soilpH
f1fd443f-fdc2-4fbf-b179-b1d0f8724ea1,D06,KONZ,KONZ_046,KONZ_046.basePlot.bgc,2022-04-18T17:02:00Z,2022-04-18T17:02:00Z,2022-05-02,KONZ_046-M-23-20220418,A00000318607,KONZ_046-M-23-20220418-PH,NEON.DOC.014048vO,M,7.55,7.19,10,10,1,10,20,2,NA,0000-0003-2918-8281,NA,20251217T193614Z,RELEASE-2026,DP1.10086.001,KONZ,2022,sls_soilpH
2a1b629f-d564-4bec-b12f-4b68edeb58fe,D06,KONZ,KONZ_001,KONZ_001.basePlot.bgc,2022-04-18T17:35:00Z,2022-04-18T17:35:00Z,2022-05-02,KONZ_001-M-39-20220418,A00000318664,KONZ_001-M-39-20220418-PH,NEON.DOC.014048vO,M,6.28,5.54,10.1,10,1,10.1,20,2,NA,0000-0003-2918-8281,NA,20251217T193614Z,RELEASE-2026,DP1.10086.001,KONZ,2022,sls_soilpH
