uid,namedLocation,domainID,siteID,plotType,sampleID,sampleCode,collectDate,lmaSampleID,lmaSampleCode,lmaSampleCondition,tissueDescriptor,scanDate,scannedBy,freshMass,ovenStartDate,ovenEndDate,dryMass,weighedBy,scannedLeafNumber,leafArea,percentGreen,leafMassPerArea,dryMassFraction,measuredBy,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
5a7314d2-1254-43aa-97e0-720171485514,SERC_055.basePlot.cfc,D02,SERC,tower,FOQ0AtY6KExO+21pSMKuykvOruHn7EHhj7fb0vMWfR0=,NA,2021-08-09T13:47:00Z,FOQ0AtY6KExO+21pSMKuykvOruHn7EHhnoOcZjm0wko=,NA,OK,NA,2021-08-12T14:19:00Z,0000-0001-5623-6512,4.175,2021-08-13T13:20:00Z,2021-08-30T17:55:00Z,1.885,0000-0003-1337-5330,9,19794,100,95.2,0.452,NA,NA,NA,20260106T155553Z,RELEASE-2026,DP1.10026.001,SERC,2021,cfc_LMA
8431785f-2ec0-4d9e-90e7-572ec01378ac,SERC_002.basePlot.cfc,D02,SERC,distributed,FOQ0AtY6KEwe44fYJiJum0EOKCnBpWGennavq4IYLck=,NA,2021-08-09T16:27:00Z,FOQ0AtY6KEwe44fYJiJum0EOKCnBpWGemrYmulX+KbA=,NA,OK,NA,2021-08-12T13:17:00Z,0000-0001-5623-6512,3.093,2021-08-13T13:20:00Z,2021-08-30T17:24:00Z,1.583,0000-0003-1337-5330,6,16916.6,100,93.5,0.512,NA,NA,NA,20260106T155553Z,RELEASE-2026,DP1.10026.001,SERC,2021,cfc_LMA
5afae0d6-2a16-4b2e-a23d-413f8171fef9,SERC_011.basePlot.cfc,D02,SERC,distributed,FOQ0AtY6KEy36sp1hKBvpJxwrRrYJNF3KAq9SaHoQZQ=,NA,2021-08-09T20:26:00Z,FOQ0AtY6KEy36sp1hKBvpJxwrRrYJNF3+t67UE5yCS96hXV6NJeR2w==,NA,OK,NA,2021-08-12T14:33:00Z,0000-0001-5623-6512,3.771,2021-08-13T13:20:00Z,2021-08-30T17:49:00Z,1.907,0000-0003-1337-5330,3,14911.6,100,127.9,0.506,NA,NA,NA,20260106T155553Z,RELEASE-2026,DP1.10026.001,SERC,2021,cfc_LMA
2049e7ee-3994-4cbd-9dd2-055f883ee85d,SERC_044.basePlot.cfc,D02,SERC,tower,FOQ0AtY6KEzSwWAtYYDrFPjAq736cMFBOkJzI4YkBxE=,NA,2021-08-10T12:01:00Z,FOQ0AtY6KEzSwWAtYYDrFPjAq736cMFBN3UV3Qp1RqE=,NA,OK,NA,2021-08-12T19:34:00Z,0000-0001-5623-6512,6.701,2021-08-13T13:13:00Z,2021-08-26T20:14:00Z,2.303,0000-0002-8342-5420,5,22769.8,100,101.1,0.344,NA,NA,NA,20260106T155553Z,RELEASE-2026,DP1.10026.001,SERC,2021,cfc_LMA
4ae35ca5-4d3c-49ca-91e7-488d3e44fdb1,SERC_044.basePlot.cfc,D02,SERC,tower,FOQ0AtY6KEx0N8s0T/0NixI2VQSUoYKdYCUnGFP2lU0=,NA,2021-08-10T12:13:00Z,FOQ0AtY6KEx0N8s0T/0NixI2VQSUoYKdQ+fZqW008A11yRHTdjA/oQ==,NA,OK,NA,2021-08-12T16:18:00Z,0000-0001-5623-6512,4.505,2021-08-13T13:19:00Z,2021-08-30T17:46:00Z,2.006,0000-0003-1337-5330,4,14715.6,100,136.3,0.445,NA,NA,NA,20260106T155553Z,RELEASE-2026,DP1.10026.001,SERC,2021,cfc_LMA
2474ced9-3d75-4c59-a6c9-e3851b5cb8be,SERC_005.basePlot.cfc,D02,SERC,distributed,FOQ0AtY6KEwo9Jmaab/8kTfSVrUk1ZvykoMBv7Mu4MI=,NA,2021-08-10T13:19:00Z,FOQ0AtY6KEwo9Jmaab/8kTfSVrUk1ZvypAEZTT1iR/A=,NA,OK,NA,2021-08-12T18:43:00Z,0000-0001-5623-6512,4.125,2021-08-13T13:16:00Z,2021-08-30T17:33:00Z,1.82,0000-0003-1337-5330,3,17957,100,101.3,0.441,NA,NA,NA,20260106T155553Z,RELEASE-2026,DP1.10026.001,SERC,2021,cfc_LMA
6194ec6f-b2be-4835-bc1f-28d624c3bc13,SERC_059.basePlot.cfc,D02,SERC,tower,FOQ0AtY6KExzJZOis/JhlAnlFz9kFJJFfdDn9X5X1bI=,NA,2021-08-10T14:10:00Z,FOQ0AtY6KExzJZOis/JhlAnlFz9kFJJF2vSHb/S/eiv0Vr3yMm0O3g==,NA,OK,NA,2021-08-12T15:42:00Z,0000-0002-5247-174X,5.272,2021-08-13T13:19:00Z,2021-08-30T17:57:00Z,2.304,0000-0003-1337-5330,11,19402,100,118.8,0.437,NA,NA,NA,20260106T155553Z,RELEASE-2026,DP1.10026.001,SERC,2021,cfc_LMA
b753851b-5a57-46c6-bf69-222fb3fef1fe,SERC_003.basePlot.cfc,D02,SERC,distributed,FOQ0AtY6KEyZ2MJ9ABD3LF2izW9ak+jw/DGCKowfC3g=,NA,2021-08-10T15:48:00Z,FOQ0AtY6KEyZ2MJ9ABD3LF2izW9ak+jwpLJRRkucWAE=,NA,OK,NA,2021-08-12T15:20:00Z,0000-0002-5247-174X,4.9,2021-08-13T13:19:00Z,2021-08-30T17:26:00Z,1.547,0000-0003-1337-5330,8,19341.3,100,80,0.316,NA,NA,NA,20260106T155553Z,RELEASE-2026,DP1.10026.001,SERC,2021,cfc_LMA
7b7d1c9c-29d9-47c2-bf76-894ec033e3ec,SERC_003.basePlot.cfc,D02,SERC,distributed,FOQ0AtY6KEx9Jv6rqNpRNjtByz2YtZIdNA4lnLRT4qo=,NA,2021-08-10T15:48:00Z,FOQ0AtY6KEx9Jv6rqNpRNjtByz2YtZIdni/CbxKT0AA=,NA,OK,NA,2021-08-12T16:52:00Z,0000-0001-5623-6512,11.305,2021-08-13T13:18:00Z,2021-08-30T17:29:00Z,4.741,0000-0003-1337-5330,1,52952.2,100,89.5,0.419,NA,NA,NA,20260106T155553Z,RELEASE-2026,DP1.10026.001,SERC,2021,cfc_LMA
6897499e-4703-4dd1-9d46-1a218ef785fd,SERC_053.basePlot.cfc,D02,SERC,tower,FOQ0AtY6KEx6TjuuCZJcfgn+nFSwO1u5o/T43Xo0C/w=,NA,2021-08-10T18:01:00Z,FOQ0AtY6KEx6TjuuCZJcfgn+nFSwO1u5sEel9Wi5qME=,NA,OK,NA,2021-08-12T18:32:00Z,0000-0001-5623-6512,3.897,2021-08-13T13:17:00Z,2021-08-26T20:46:00Z,1.977,0000-0002-8342-5420,6,17612.3,100,112.3,0.507,NA,NA,NA,20260106T155553Z,RELEASE-2026,DP1.10026.001,SERC,2021,cfc_LMA
