uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,ligninSampleID,ligninSampleBarcode,collectDate,analysisDate,analyticalRepNumber,dryMass,ligninPercent,cellulosePercent,measurementQF,accuracyQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
75dbec01-84cc-4333-adb6-d99b7883b1f9,DCFS_005.basePlot.cfc,D09,DCFS,DCFS_005,distributed,v88ICFxFvSwgZkh4ogkDKbH7s7QdHB5NyTEjy2fQGQU=,A00000327425,v88ICFxFvSwgZkh4ogkDKbH7s7QdHB5NnFXMNgpyJY4=,A00000327640,2023-06-20T14:49:00Z,2023-12-13,1,0.494,3.18,24.74,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T160205Z,RELEASE-2026,DP1.10026.001,DCFS,2023,cfc_lignin
c217a1ca-8372-4e1b-84ff-0af3cbe438fb,DCFS_006.basePlot.cfc,D09,DCFS,DCFS_006,distributed,v88ICFxFvSwJre5bh6WOjug72tCqxReypyhywhNNJDg=,A00000327426,v88ICFxFvSwJre5bh6WOjug72tCqxReyXn3kQ+CyBAE=,A00000327639,2023-06-20T19:12:00Z,2023-12-13,1,0.46,4.1,26.24,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T160205Z,RELEASE-2026,DP1.10026.001,DCFS,2023,cfc_lignin
9315d08a-79f9-47c7-a544-163873bc6259,DCFS_004.basePlot.cfc,D09,DCFS,DCFS_004,distributed,v88ICFxFvSxmT84U8WZ1hxTaFip/DdCaAYVEj4AgOpw=,A00000327424,v88ICFxFvSxmT84U8WZ1hxTaFip/DdCaFmeVRYrTwaw=,A00000327643,2023-06-20T19:21:00Z,2023-12-13,1,0.473,3.73,23.37,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T160205Z,RELEASE-2026,DP1.10026.001,DCFS,2023,cfc_lignin
f80a56ac-7682-416c-8506-66dfcf83d4da,DCFS_009.basePlot.cfc,D09,DCFS,DCFS_009,distributed,v88ICFxFvSzqhe7PHgMrWa3ldfdpme32JoeCWYe83/4=,A00000327429,v88ICFxFvSzqhe7PHgMrWa3ldfdpme3277+Sx2jefLg=,A00000327634,2023-06-20T22:15:00Z,2023-12-13,1,0.493,8.59,15.11,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T160205Z,RELEASE-2026,DP1.10026.001,DCFS,2023,cfc_lignin
3dfb6b8f-afed-498d-b420-81ce0394460f,DCFS_003.basePlot.cfc,D09,DCFS,DCFS_003,distributed,v88ICFxFvSwXO3O0Smu0I5V9yFgULaLbABCGRR8bkxs=,A00000327423,v88ICFxFvSwXO3O0Smu0I5V9yFgULaLb3RFkSrq97vY=,A00000327625,2023-06-20T23:46:00Z,2023-12-13,1,0.479,4.42,21.31,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T160205Z,RELEASE-2026,DP1.10026.001,DCFS,2023,cfc_lignin
7c4a6c93-2b50-4a4f-b883-6bf157ebaa9f,DCFS_065.basePlot.cfc,D09,DCFS,DCFS_065,tower,v88ICFxFvSzXzlUtmZ8NrLuFRzV8uEIiO/G2jfrTuwA=,A00000327450,v88ICFxFvSzXzlUtmZ8NrLuFRzV8uEIi8wppr87KJgw=,A00000327632,2023-06-21T14:40:00Z,2023-12-13,1,0.476,5.54,25.77,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T160205Z,RELEASE-2026,DP1.10026.001,DCFS,2023,cfc_lignin
e313b4c5-08cd-45d0-8b81-8d62182697d7,DCFS_062.basePlot.cfc,D09,DCFS,DCFS_062,tower,v88ICFxFvSxRuLTUkcJFpu3QqWtRgay919QBuMMgF/4=,A00000327452,v88ICFxFvSxRuLTUkcJFpu3QqWtRgay9wm4imLZoVA0=,A00000327637,2023-06-21T15:22:00Z,2023-12-13,1,0.487,4.48,22.79,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T160205Z,RELEASE-2026,DP1.10026.001,DCFS,2023,cfc_lignin
29ba9a5c-53b1-4db5-b2f8-8056d21ddb6f,DCFS_014.basePlot.cfc,D09,DCFS,DCFS_014,distributed,v88ICFxFvSx1hbtDE4wIytpRg1dpggadzDJlm22uTgc=,A00000327434,v88ICFxFvSx1hbtDE4wIytpRg1dpggadN6DKoM9Rh0w=,A00000327642,2023-06-21T16:02:00Z,2023-12-13,1,0.498,4.6,26.94,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T160205Z,RELEASE-2026,DP1.10026.001,DCFS,2023,cfc_lignin
d08b4aa2-da37-4bdd-b077-9816ad352685,DCFS_067.basePlot.cfc,D09,DCFS,DCFS_067,tower,v88ICFxFvSwfx5GY6iRkcIuUkR8gBkG2Vk7eI4pyKNI=,A00000327449,v88ICFxFvSwfx5GY6iRkcIuUkR8gBkG2I6U/Lc8s8y4=,A00000327631,2023-06-21T16:05:00Z,2023-12-13,1,0.495,5.41,27.42,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T160205Z,RELEASE-2026,DP1.10026.001,DCFS,2023,cfc_lignin
992208e2-c4b9-4724-8cc2-167540c7908e,DCFS_015.basePlot.cfc,D09,DCFS,DCFS_015,distributed,v88ICFxFvSz6/mCR0HEATIB6xn9hHwoWa3g6d5b4DXw=,A00000327435,v88ICFxFvSz6/mCR0HEATIB6xn9hHwoWIPRi9x+FLmA=,A00000327641,2023-06-21T16:58:00Z,2023-12-13,1,0.495,4.61,27.92,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T160205Z,RELEASE-2026,DP1.10026.001,DCFS,2023,cfc_lignin
