uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,cnSampleID,cnSampleCode,collectDate,analysisDate,co2Trapped,d15N,d13C,nitrogenPercent,carbonPercent,CNratio,cnIsotopeQF,cnPercentQF,isotopeAccuracyQF,percentAccuracyQF,analyticalRepNumber,remarks,laboratoryName,testMethod,instrument,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
24793067-10c3-448f-8ffc-c4cc1e8a3f52,UNDE_048.basePlot.cfc,D05,UNDE,UNDE_048,tower,WnrB9gmiM7ICUKP/6ELhXj5y6vn4RtADOuvQ6Kg3HtI=,NA,WnrB9gmiM7ICUKP/6ELhXj5y6vn4RtADmBLlpwegKog=,A00000077024,2019-06-10T18:08:00Z,2020-01-16,N,-3.5,-28.3,3.4,49.21,14.5,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20260106T155724Z,RELEASE-2026,DP1.10026.001,UNDE,2019,cfc_carbonNitrogen
32656ff5-8381-468b-95de-94343fc1e012,UNDE_048.basePlot.cfc,D05,UNDE,UNDE_048,tower,WnrB9gmiM7KpD1x1EWe05a64bF9ByiTXuaNgyvfkCgk=,NA,WnrB9gmiM7KpD1x1EWe05a64bF9ByiTXCJWKjgk7WvY=,A00000077007,2019-06-10T18:50:00Z,2020-01-16,N,-2.2,-27.7,2.46,49.59,20.2,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20260106T155724Z,RELEASE-2026,DP1.10026.001,UNDE,2019,cfc_carbonNitrogen
dabf6408-ea9d-44c3-b02a-a56f8a090d92,UNDE_048.basePlot.cfc,D05,UNDE,UNDE_048,tower,WnrB9gmiM7ICUKP/6ELhXsEf57+R3R8X16FvbcPa00Q=,NA,WnrB9gmiM7ICUKP/6ELhXsEf57+R3R8XtHyAjp50gtY=,A00000076989,2019-06-10T19:13:00Z,2020-01-16,N,-2.6,-28.6,2.82,48.08,17,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20260106T155724Z,RELEASE-2026,DP1.10026.001,UNDE,2019,cfc_carbonNitrogen
7654c7ed-4f44-4c87-a124-76ad436ee374,UNDE_048.basePlot.cfc,D05,UNDE,UNDE_048,tower,WnrB9gmiM7Iw/caom31wxIo8cHK251QTLQ25AGcqNdY=,NA,WnrB9gmiM7Iw/caom31wxIo8cHK251QT6MXfUFj3fUQ=,B00000022417,2019-06-10T19:53:00Z,2020-01-16,N,-5.8,-30,0.99,48.79,49.4,OK,OK,OK,OK,2,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20260106T155724Z,RELEASE-2026,DP1.10026.001,UNDE,2019,cfc_carbonNitrogen
92d0b892-1103-4cc5-a5fc-6380598dc953,UNDE_048.basePlot.cfc,D05,UNDE,UNDE_048,tower,WnrB9gmiM7Iw/caom31wxIo8cHK251QTLQ25AGcqNdY=,NA,WnrB9gmiM7Iw/caom31wxIo8cHK251QT6MXfUFj3fUQ=,B00000022417,2019-06-10T19:53:00Z,2020-01-16,N,-5.7,-29.9,0.99,49.04,49.4,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20260106T155724Z,RELEASE-2026,DP1.10026.001,UNDE,2019,cfc_carbonNitrogen
3d9d8244-d2ef-44f3-9bc0-309ad0ddca06,UNDE_048.basePlot.cfc,D05,UNDE,UNDE_048,tower,WnrB9gmiM7L4lliF+zuO3aTksjTiYDu0dH1GELAoleg=,NA,WnrB9gmiM7L4lliF+zuO3aTksjTiYDu0feXWMcFmxGA=,A00000076966,2019-06-10T20:30:00Z,2020-01-16,N,-2.5,-29.3,1.87,46.28,24.7,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20260106T155724Z,RELEASE-2026,DP1.10026.001,UNDE,2019,cfc_carbonNitrogen
d521bbbf-5f47-41dd-81d4-a8f3d19f653b,UNDE_037.basePlot.cfc,D05,UNDE,UNDE_037,tower,WnrB9gmiM7KhecQkNUNsj1iFGtK9TuT+zZlioCdTWHo=,NA,WnrB9gmiM7KhecQkNUNsj1iFGtK9TuT+MRyrsNUagPE=,A00000076995,2019-06-11T15:00:00Z,2020-03-05,N,-6.3,-25.7,2.3,49.03,21.3,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20260106T155724Z,RELEASE-2026,DP1.10026.001,UNDE,2019,cfc_carbonNitrogen
9221ac63-ee14-4b9d-bc28-683dce4f0eb9,UNDE_037.basePlot.cfc,D05,UNDE,UNDE_037,tower,WnrB9gmiM7JsbhQMGveVfxj0b1j/D16fQ2kkA037WD0=,NA,WnrB9gmiM7JsbhQMGveVfxj0b1j/D16fTA8lyXenWWE=,A00000076998,2019-06-11T16:30:00Z,2020-03-05,N,-4.8,-28.3,1.08,49.94,46.3,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20260106T155724Z,RELEASE-2026,DP1.10026.001,UNDE,2019,cfc_carbonNitrogen
40f77005-d3b3-4f70-b9d2-e834e1ac4a59,UNDE_037.basePlot.cfc,D05,UNDE,UNDE_037,tower,WnrB9gmiM7JsbhQMGveVfxj0b1j/D16fQ2kkA037WD0=,NA,WnrB9gmiM7JsbhQMGveVfxj0b1j/D16fTA8lyXenWWE=,A00000076998,2019-06-11T16:30:00Z,2020-03-05,N,-4.8,-28.3,1.08,50.17,46.6,OK,OK,OK,OK,2,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20260106T155724Z,RELEASE-2026,DP1.10026.001,UNDE,2019,cfc_carbonNitrogen
6940c3ac-8b53-4888-b5e7-6ec905c9189e,UNDE_037.basePlot.cfc,D05,UNDE,UNDE_037,tower,WnrB9gmiM7KhecQkNUNsj01BJbBxi9zdXPwVPk+KNeI=,NA,WnrB9gmiM7KhecQkNUNsj01BJbBxi9zdhJG9MXavPgQ=,A00000076985,2019-06-11T17:30:00Z,2020-03-05,N,-5.3,-27.7,1.66,48.52,29.3,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20260106T155724Z,RELEASE-2026,DP1.10026.001,UNDE,2019,cfc_carbonNitrogen
