uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,collectDate,ovenStartDate,ovenEndDate,sampleCondition,cnSampleID,cnSampleCode,ligninSampleID,ligninSampleBarcode,archiveSampleID,archiveSampleCode,archiveMass,toxicodendronPossible,processedBy,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
829faf17-40a6-48ed-ba03-8daa739b0f8e,UNDE_048.basePlot.cfc,D05,UNDE,UNDE_048,tower,WnrB9gmiM7ICUKP/6ELhXj5y6vn4RtADOuvQ6Kg3HtI=,NA,2019-06-10T18:08:00Z,2019-06-11T21:30:00Z,2019-06-17T15:00:00Z,OK,WnrB9gmiM7ICUKP/6ELhXj5y6vn4RtADmBLlpwegKog=,A00000077024,WnrB9gmiM7ICUKP/6ELhXj5y6vn4RtADEIsTSVcjawaYXqDH0/A/+w==,A00000077025,WnrB9gmiM7ICUKP/6ELhXj5y6vn4RtADPfXMFpGNxYY=,A00000077008,NA,NA,0000-0002-3383-324X,NA,NA,20260106T155724Z,RELEASE-2026,DP1.10026.001,UNDE,2019,cfc_chemistrySubsampling
c2828ab3-60ee-462b-92b5-2e604a931d8d,UNDE_048.basePlot.cfc,D05,UNDE,UNDE_048,tower,WnrB9gmiM7KpD1x1EWe05a64bF9ByiTXuaNgyvfkCgk=,NA,2019-06-10T18:50:00Z,2019-06-11T21:30:00Z,2019-06-17T15:00:00Z,OK,WnrB9gmiM7KpD1x1EWe05a64bF9ByiTXCJWKjgk7WvY=,A00000077007,WnrB9gmiM7KpD1x1EWe05a64bF9ByiTXgnkiacQE08Zjf32BRA7ZSA==,A00000077006,WnrB9gmiM7KpD1x1EWe05a64bF9ByiTXkzOwq0Lik/c=,A00000077005,NA,NA,0000-0002-3383-324X,NA,NA,20260106T155724Z,RELEASE-2026,DP1.10026.001,UNDE,2019,cfc_chemistrySubsampling
256cc2e9-47e4-4e26-b890-7193b1b246a2,UNDE_048.basePlot.cfc,D05,UNDE,UNDE_048,tower,WnrB9gmiM7ICUKP/6ELhXsEf57+R3R8X16FvbcPa00Q=,NA,2019-06-10T19:13:00Z,2019-06-11T21:30:00Z,2019-06-17T15:00:00Z,OK,WnrB9gmiM7ICUKP/6ELhXsEf57+R3R8XtHyAjp50gtY=,A00000076989,WnrB9gmiM7ICUKP/6ELhXsEf57+R3R8Xr32fdYsMKlIoV1npyl6MgA==,A00000076988,WnrB9gmiM7ICUKP/6ELhXsEf57+R3R8Xpb1VtN5rXLs=,A00000076987,NA,NA,0000-0001-5549-5889,NA,NA,20260106T155724Z,RELEASE-2026,DP1.10026.001,UNDE,2019,cfc_chemistrySubsampling
fbefa94f-c2a4-4ddb-80da-1ed1d97f615a,UNDE_048.basePlot.cfc,D05,UNDE,UNDE_048,tower,WnrB9gmiM7Iw/caom31wxIo8cHK251QTLQ25AGcqNdY=,NA,2019-06-10T19:53:00Z,2019-06-11T21:30:00Z,2019-06-17T15:00:00Z,OK,WnrB9gmiM7Iw/caom31wxIo8cHK251QT6MXfUFj3fUQ=,B00000022417,WnrB9gmiM7Iw/caom31wxIo8cHK251QT+TnsnKYgolY=,A00000076677,WnrB9gmiM7Iw/caom31wxIo8cHK251QTLil+d3OlGf8=,A00000076676,NA,NA,0000-0002-3383-324X,NA,NA,20260106T155724Z,RELEASE-2026,DP1.10026.001,UNDE,2019,cfc_chemistrySubsampling
7ad2631d-cfa3-4f92-af7e-a493e539a277,UNDE_048.basePlot.cfc,D05,UNDE,UNDE_048,tower,WnrB9gmiM7L4lliF+zuO3aTksjTiYDu0dH1GELAoleg=,NA,2019-06-10T20:30:00Z,2019-06-11T21:30:00Z,2019-06-17T15:00:00Z,OK,WnrB9gmiM7L4lliF+zuO3aTksjTiYDu0feXWMcFmxGA=,A00000076966,WnrB9gmiM7L4lliF+zuO3aTksjTiYDu0t4x457BOSn0=,A00000076968,WnrB9gmiM7L4lliF+zuO3aTksjTiYDu0n5Xmu014JNY=,A00000076967,NA,NA,0000-0001-5549-5889,NA,NA,20260106T155724Z,RELEASE-2026,DP1.10026.001,UNDE,2019,cfc_chemistrySubsampling
d70be8a7-3a44-45d7-86e7-0c418fb6eb61,UNDE_037.basePlot.cfc,D05,UNDE,UNDE_037,tower,WnrB9gmiM7KhecQkNUNsj1iFGtK9TuT+zZlioCdTWHo=,NA,2019-06-11T15:00:00Z,2019-06-12T23:10:00Z,2019-06-18T14:00:00Z,OK,WnrB9gmiM7KhecQkNUNsj1iFGtK9TuT+MRyrsNUagPE=,A00000076995,WnrB9gmiM7KhecQkNUNsj1iFGtK9TuT+1iT+VF5mOFY=,A00000076994,WnrB9gmiM7KhecQkNUNsj1iFGtK9TuT+sfi5bEo6tiY=,A00000076993,NA,NA,0000-0002-3383-324X,NA,NA,20260106T155724Z,RELEASE-2026,DP1.10026.001,UNDE,2019,cfc_chemistrySubsampling
dac76b56-050b-4762-b44a-4beb7b6784c4,UNDE_037.basePlot.cfc,D05,UNDE,UNDE_037,tower,WnrB9gmiM7JsbhQMGveVfxj0b1j/D16fQ2kkA037WD0=,NA,2019-06-11T16:30:00Z,2019-06-12T23:10:00Z,2019-06-18T14:00:00Z,OK,WnrB9gmiM7JsbhQMGveVfxj0b1j/D16fTA8lyXenWWE=,A00000076998,WnrB9gmiM7JsbhQMGveVfxj0b1j/D16fS8aBWwM7w4k=,A00000076997,WnrB9gmiM7JsbhQMGveVfxj0b1j/D16fiPFrHh9yLkU=,A00000076996,NA,NA,0000-0002-3383-324X,NA,NA,20260106T155724Z,RELEASE-2026,DP1.10026.001,UNDE,2019,cfc_chemistrySubsampling
acb9e231-c815-4626-8c3b-a3ef315121cc,UNDE_037.basePlot.cfc,D05,UNDE,UNDE_037,tower,WnrB9gmiM7KhecQkNUNsj01BJbBxi9zdXPwVPk+KNeI=,NA,2019-06-11T17:30:00Z,2019-06-12T23:10:00Z,2019-06-18T14:00:00Z,OK,WnrB9gmiM7KhecQkNUNsj01BJbBxi9zdhJG9MXavPgQ=,A00000076985,WnrB9gmiM7KhecQkNUNsj01BJbBxi9zdr8kNoiOUUis=,A00000077000,WnrB9gmiM7KhecQkNUNsj01BJbBxi9zdvoThBdpotuY=,A00000076999,NA,NA,0000-0002-3383-324X,NA,NA,20260106T155724Z,RELEASE-2026,DP1.10026.001,UNDE,2019,cfc_chemistrySubsampling
256da91d-9663-4535-a752-350147353b9f,UNDE_037.basePlot.cfc,D05,UNDE,UNDE_037,tower,WnrB9gmiM7KJHBAN1/lz5K1r2bMAk/nO47djhz52+yk=,NA,2019-06-11T18:00:00Z,2019-06-12T23:10:00Z,2019-06-18T14:00:00Z,OK,WnrB9gmiM7KJHBAN1/lz5K1r2bMAk/nOp0ScGOanPmA=,A00000077004,WnrB9gmiM7KJHBAN1/lz5K1r2bMAk/nONNR9ouv/0aA=,A00000077003,WnrB9gmiM7KJHBAN1/lz5K1r2bMAk/nOWnEh18fVqX0=,A00000077002,NA,NA,0000-0002-3383-324X,NA,NA,20260106T155724Z,RELEASE-2026,DP1.10026.001,UNDE,2019,cfc_chemistrySubsampling
4897b1e7-01fc-4260-9610-c242d172fa64,UNDE_045.basePlot.cfc,D05,UNDE,UNDE_045,tower,WnrB9gmiM7Iau2UWhPn7A3SqKlCDDZxh4gC4rrCz4fI=,NA,2019-06-11T20:15:00Z,2019-06-12T23:10:00Z,2019-06-18T14:00:00Z,OK,WnrB9gmiM7Iau2UWhPn7A3SqKlCDDZxh+YzKkOkvZPA=,A00000077001,WnrB9gmiM7Iau2UWhPn7A3SqKlCDDZxhC6J3mKC0j9t82IXobhEWyg==,A00000076975,WnrB9gmiM7Iau2UWhPn7A3SqKlCDDZxhFEp885eYqbQ=,A00000076992,NA,NA,0000-0002-3383-324X,NA,NA,20260106T155724Z,RELEASE-2026,DP1.10026.001,UNDE,2019,cfc_chemistrySubsampling
