dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,analyticalRepNumber_mean_2018_2024,dryMass_mean_2018_2024,ligninPercent_mean_2018_2024,cellulosePercent_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,analyticalRepNumber_mean_2018_2024_unit,dryMass_mean_2018_2024_unit,ligninPercent_mean_2018_2024_unit,cellulosePercent_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,PUUM,cfc_lignin,2019,PUUM,PUUM_002,PUUM_002.basePlot.cfc,distributed,5DDwl49GZC1OW2rB2zVCxC3W/Gs2RSm0j7UhrXsCp0Q=,A00000066452,1,1,0.489,15.26,28.48,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,PUUM,cfc_lignin,2019,PUUM,PUUM_002,PUUM_002.basePlot.cfc,distributed,5DDwl49GZC1OW2rB2zVCxPcrnfiW3V6tSImpqFDp/1E=,NA,1,1,0.474,21.02,25.68,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,PUUM,cfc_lignin,2019,PUUM,PUUM_002,PUUM_002.basePlot.cfc,distributed,5DDwl49GZC1OW2rB2zVCxPkxxx9T+PmAIcgktBKPsm0=,A00000066454,1,1,0.49,19.15,25.62,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,PUUM,cfc_lignin,2019,PUUM,PUUM_004,PUUM_004.basePlot.cfc,distributed,5DDwl49GZC0a7Ogbd29ik185KlceSA5a5P/dfzp/x4Y=,A00000066428,1,1,0.496,33.12,17.41,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,PUUM,cfc_lignin,2019,PUUM,PUUM_004,PUUM_004.basePlot.cfc,distributed,5DDwl49GZC2ZHSjqmHJACCnDH7Od5lkKL/JkluU9AM4=,A00000066451,1,1,0.494,16.1,20.31,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,PUUM,cfc_lignin,2019,PUUM,PUUM_013,PUUM_013.basePlot.cfc,distributed,5DDwl49GZC1IWMFlibF2J+PCCppoF6Khc+viSeTiJfQ=,A00000066435,1,1,0.469,14.68,29.92,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,PUUM,cfc_lignin,2019,PUUM,PUUM_013,PUUM_013.basePlot.cfc,distributed,5DDwl49GZC1IWMFlibF2J+ZR+3s2iCRBme+aBnSm0eU=,A00000066425,1,1,0.476,15.9,29.44,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,PUUM,cfc_lignin,2019,PUUM,PUUM_013,PUUM_013.basePlot.cfc,distributed,5DDwl49GZC1IWMFlibF2JxVfXVt4F2TdYQRX/sX1dJA=,A00000066429,1,1,0.494,17.24,27.92,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,PUUM,cfc_lignin,2019,PUUM,PUUM_015,PUUM_015.basePlot.cfc,distributed,5DDwl49GZC0v9RFpGRmIUPlLH4n4xHTTLwX+10XNisI=,A00000066442,1,1,0.47,14.15,21.02,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,PUUM,cfc_lignin,2019,PUUM,PUUM_015,PUUM_015.basePlot.cfc,distributed,5DDwl49GZC1uqLVCAX8IT+zTd1NCci5MfSdjQzn3/mw=,A00000066443,1,1,0.473,34.8,18.96,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,PUUM,cfc_lignin,2019,PUUM,PUUM_015,PUUM_015.basePlot.cfc,distributed,5DDwl49GZC1xf3xkjPyN8s3C/1QQ1Nw2jgkvuSzxdxw=,A00000066441,1,1,0.477,11.09,14.23,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,PUUM,cfc_lignin,2019,PUUM,PUUM_015,PUUM_015.basePlot.cfc,distributed,5DDwl49GZC3WCKTZyT8iubLpOWSKvs9jgcf4UykO+rE=,A00000066444,1,1,0.473,17.7,14.46,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,PUUM,cfc_lignin,2019,PUUM,PUUM_031,PUUM_031.basePlot.cfc,tower,5DDwl49GZC0MiMsIQvpaIH5L5MHLeWoMEWnGhKPB4dA=,A00000066431,1,1,0.494,12.18,22.83,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,PUUM,cfc_lignin,2019,PUUM,PUUM_031,PUUM_031.basePlot.cfc,tower,5DDwl49GZC0egSCBihpmH8uD6niHowh/UNKGzk0V7QA=,A00000066434,1,1,0.469,13.57,18.01,2019,2019,number,gram,percent,percent,NA,NA
