dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,d15N_mean_2018_2024,d13C_mean_2018_2024,nitrogenPercent_mean_2018_2024,carbonPercent_mean_2018_2024,CNratio_mean_2018_2024,analyticalRepNumber_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,d15N_mean_2018_2024_unit,d13C_mean_2018_2024_unit,nitrogenPercent_mean_2018_2024_unit,carbonPercent_mean_2018_2024_unit,CNratio_mean_2018_2024_unit,analyticalRepNumber_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,PUUM,cfc_carbonNitrogen,2019,PUUM,PUUM_015,PUUM_015.basePlot.cfc,distributed,5DDwl49GZC1xf3xkjPyN8s3C/1QQ1Nw2jgkvuSzxdxw=,A00000066441,2,-10.3,-30.6,1.05,49.48,NA,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,PUUM,cfc_carbonNitrogen,2019,PUUM,PUUM_015,PUUM_015.basePlot.cfc,distributed,5DDwl49GZC3WCKTZyT8iubLpOWSKvs9jgcf4UykO+rE=,A00000066444,2,-10.8,-30,0.82,51.7,NA,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,PUUM,cfc_carbonNitrogen,2019,PUUM,PUUM_031,PUUM_031.basePlot.cfc,tower,5DDwl49GZC0MiMsIQvpaIH5L5MHLeWoMEWnGhKPB4dA=,A00000066431,2,-1.9,-30.3,0.91,51.61,NA,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,PUUM,cfc_carbonNitrogen,2019,PUUM,PUUM_031,PUUM_031.basePlot.cfc,tower,5DDwl49GZC0egSCBihpmH8uD6niHowh/UNKGzk0V7QA=,A00000066434,2,0,-30,0.89,49.72,NA,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,PUUM,cfc_carbonNitrogen,2019,PUUM,PUUM_031,PUUM_031.basePlot.cfc,tower,5DDwl49GZC0iHKZQbKj8NzstDcx0Uczttpg8yD7Gu+c=,A00000066426,2,-0.2,-29.1,2.46,52.66,NA,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,PUUM,cfc_carbonNitrogen,2019,PUUM,PUUM_031,PUUM_031.basePlot.cfc,tower,5DDwl49GZC16cvqrf5CvnvbCrUMlpDkFq39fz/VEOts=,A00000066432,2,0.1,-28.8,3.53,52.9,NA,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,PUUM,cfc_carbonNitrogen,2019,PUUM,PUUM_031,PUUM_031.basePlot.cfc,tower,5DDwl49GZC2RowxGD+HMP1jDuuDLR9AKqXQHdbPe+q0=,A00000066433,2,-1.3,-31,0.98,52.82,NA,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,PUUM,cfc_carbonNitrogen,2019,PUUM,PUUM_031,PUUM_031.basePlot.cfc,tower,5DDwl49GZC2qh0rABlzcr8iCJYhnV9IP8p0hpdIfgqA=,A00000066430,2,-1.8,-29.8,1.6,52.87,NA,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,PUUM,cfc_carbonNitrogen,2019,PUUM,PUUM_032,PUUM_032.basePlot.cfc,tower,5DDwl49GZC3ZL+uQ4uDYK0kJQiS9y+t0exCJBntFsIE=,A00000066446,2,-12,-28.9,0.64,51.67,NA,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,PUUM,cfc_carbonNitrogen,2019,PUUM,PUUM_032,PUUM_032.basePlot.cfc,tower,5DDwl49GZC3ZL+uQ4uDYK7ZGmSMUcMxuSeF3toqPkiI=,A00000066424,2,-11.1,-29.3,0.52,53.52,NA,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,PUUM,cfc_carbonNitrogen,2019,PUUM,PUUM_032,PUUM_032.basePlot.cfc,tower,5DDwl49GZC3ZL+uQ4uDYK90NW88AaQWTZk++tv9wsZM=,A00000066445,2,-10.4,-28.4,0.41,51.37,NA,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,PUUM,cfc_carbonNitrogen,2019,PUUM,PUUM_034,PUUM_034.basePlot.cfc,tower,5DDwl49GZC1QV8Wxd65gxSUL9jPDIULLL9kVYlHly/M=,A00000066449,4,-4.699999999999999,-30.8,0.585,53.864999999999995,NA,1.5,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,PUUM,cfc_carbonNitrogen,2019,PUUM,PUUM_034,PUUM_034.basePlot.cfc,tower,5DDwl49GZC1QV8Wxd65gxfyYByZrP9IlMrAZQkCp158=,A00000066447,2,-5.5,-30.6,0.69,54.09,NA,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,PUUM,cfc_carbonNitrogen,2019,PUUM,PUUM_034,PUUM_034.basePlot.cfc,tower,5DDwl49GZC2ae6g80oaLlGQaFllLk6IfRT4z7Oy/Yzs=,A00000066439,2,-0.9,-29.6,2.25,55.1,NA,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,PUUM,cfc_carbonNitrogen,2019,PUUM,PUUM_034,PUUM_034.basePlot.cfc,tower,5DDwl49GZC2ynXd2yGS6snOjE1lPXdnxKIgVq0sD3UM=,A00000066436,2,-5.1,-31.8,0.95,51.68,NA,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
