dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,boatMass_mean_2018_2024,freshMassBoatMass_mean_2018_2024,dryMassBoatMass_mean_2018_2024,soilMoisture_mean_2018_2024,dryMassFraction_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,boatMass_mean_2018_2024_unit,freshMassBoatMass_mean_2018_2024_unit,dryMassBoatMass_mean_2018_2024_unit,soilMoisture_mean_2018_2024_unit,dryMassFraction_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,MOAB,sls_soilMoisture,2018-2024,MOAB,MOAB_001,MOAB_001.basePlot.bgc,M,69,2.1333623188405797,12.114898550724638,11.6518,0.04927692307692308,0.9536923076923077,2021.1739130434783,2021.1739130434783,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,MOAB,sls_soilMoisture,2018-2024,MOAB,MOAB_002,MOAB_002.basePlot.bgc,M,69,2.127376811594203,12.113739130434782,11.644107692307692,0.0496,0.9534,2021.1739130434783,2021.1739130434783,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,MOAB,sls_soilMoisture,2018-2024,MOAB,MOAB_003,MOAB_003.basePlot.bgc,M,69,2.1195507246376812,12.103536231884059,11.305630769230769,0.08901538461538461,0.9209076923076923,2021.1739130434783,2021.1739130434783,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,MOAB,sls_soilMoisture,2018-2024,MOAB,MOAB_004,MOAB_004.basePlot.bgc,M,63,2.119,12.077285714285715,11.596133333333333,0.0514,0.9522333333333334,2021.095238095238,2021.095238095238,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,MOAB,sls_soilMoisture,2018-2024,MOAB,MOAB_005,MOAB_005.basePlot.bgc,M,69,2.129391304347826,12.243855072463768,11.755166666666666,0.05175757575757576,0.9515,2021.1739130434783,2021.1739130434783,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,MOAB,sls_soilMoisture,2018-2024,MOAB,MOAB_006,MOAB_006.basePlot.bgc,M,63,2.2605555555555554,12.063920634920635,11.675694915254237,0.04083050847457627,0.9615593220338983,2021.095238095238,2021.095238095238,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,MOAB,sls_soilMoisture,2018-2024,MOAB,MOAB_044,MOAB_044.basePlot.bgc,M,69,2.117942028985507,12.237797101449276,11.771030303030303,0.049984848484848486,0.953590909090909,2021.1739130434783,2021.1739130434783,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,MOAB,sls_soilMoisture,2018-2024,MOAB,MOAB_045,MOAB_045.basePlot.bgc,M,69,2.1246811594202897,12.102882352941176,11.62636923076923,0.050953846153846155,0.9522923076923077,2021.1739130434783,2021.1739130434783,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,MOAB,sls_soilMoisture,2018-2024,MOAB,MOAB_046,MOAB_046.basePlot.bgc,M,69,2.1236521739130434,12.08095652173913,11.551424242424241,0.057424242424242426,0.9467424242424243,2021.1739130434783,2021.1739130434783,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,MOAB,sls_soilMoisture,2018-2024,MOAB,MOAB_047,MOAB_047.basePlot.bgc,M,69,2.138840579710145,12.103246376811594,11.627075757575758,0.05062121212121212,0.9524545454545454,2021.1739130434783,2021.1739130434783,gram,gram,gram,gramsPerGram,NA,NA,NA
