uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,ligninSampleID,ligninSampleBarcode,collectDate,analysisDate,analyticalRepNumber,dryMass,digestVolume,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,foliarPhosphorusQF,foliarPotassiumQF,foliarCalciumQF,foliarMagnesiumQF,foliarSulfurQF,foliarManganeseQF,foliarIronQF,foliarCopperQF,foliarBoronQF,foliarZincQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
0f055e17-d922-432e-b7da-962bed34273e,SJER_016.basePlot.cfc,D17,SJER,SJER_016,distributed,2kN0Z0OxE8EdHCE0H8fEFboRkb13g/yPOKgF6R4fTPY=,NA,2kN0Z0OxE8EdHCE0H8fEFboRkb13g/yPTO8i8A0DfHo=,A00000398214,2024-04-08T15:04:00Z,2024-10-22,1,0.2,25,0.254,1.448,0.433,0.09,0.089,49.4,113,4.1,5,17.7,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T155622Z,RELEASE-2026,DP1.10026.001,SJER,2024,cfc_elements
aa87647c-1288-48e5-8991-a8a795127fbf,SJER_016.basePlot.cfc,D17,SJER,SJER_016,distributed,2kN0Z0OxE8E/ZOWfsLptbECUcfCio0q0JmAthmW+V5A=,A00000397081,2kN0Z0OxE8E/ZOWfsLptbECUcfCio0q0yYsX+cBdwng=,A00000398244,2024-04-08T15:04:00Z,2024-10-22,1,0.197,25,0.09,0.566,1.375,0.143,0.064,61.7,173.5,3.1,19.4,11.9,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T155622Z,RELEASE-2026,DP1.10026.001,SJER,2024,cfc_elements
764f9cba-57b8-4a00-8415-81a1d78264fa,SJER_016.basePlot.cfc,D17,SJER,SJER_016,distributed,2kN0Z0OxE8FjnNzpkc8JhDPhPb1uXFr7Y1TPiks3eeA=,A00000397091,2kN0Z0OxE8FjnNzpkc8JhDPhPb1uXFr7O0lZncCG9kTbYhE7G6/bgQ==,A00000398098,2024-04-08T15:04:00Z,2024-10-22,1,0.2,25,0.122,0.366,0.453,0.176,0.116,98.2,100.1,2.7,8.8,44.3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T155622Z,RELEASE-2026,DP1.10026.001,SJER,2024,cfc_elements
b5b82ae5-60bc-4ca2-a04e-ce94c59a4471,SJER_014.basePlot.cfc,D17,SJER,SJER_014,distributed,2kN0Z0OxE8F4qS+rd3bR8KnRtAHRe+WGRbGo6Zb8Fc4=,NA,2kN0Z0OxE8F4qS+rd3bR8KnRtAHRe+WG+4PJ3edUpIZpZsUM1QG5jQ==,A00000398261,2024-04-08T16:48:00Z,2024-10-22,1,0.196,25,0.111,0.559,0.81,0.195,0.109,427.6,66.3,3.3,11.7,21.1,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T155622Z,RELEASE-2026,DP1.10026.001,SJER,2024,cfc_elements
a23b402d-c786-4957-90c5-7a592ca56dc7,SJER_014.basePlot.cfc,D17,SJER,SJER_014,distributed,2kN0Z0OxE8GgcyGjlRGWMjXDcLqd+ffiqdZVtVeMsgE=,A00000397100,2kN0Z0OxE8GgcyGjlRGWMjXDcLqd+ffiDU0/pMIyaes=,A00000398226,2024-04-08T16:48:00Z,2024-10-22,1,0.202,25,0.343,2.044,1.277,0.159,0.106,70.1,64.1,4.2,20.9,17.7,OK,OK,OK,OK,OK,OK,sample value outlier,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T155622Z,RELEASE-2026,DP1.10026.001,SJER,2024,cfc_elements
e21a21fa-fd0c-46c7-8853-f2eae466b0c1,SJER_015.basePlot.cfc,D17,SJER,SJER_015,distributed,2kN0Z0OxE8FjCRHv1/2ezBRVkbsk4WIq1upKBT3VOY8=,NA,2kN0Z0OxE8FjCRHv1/2ezBRVkbsk4WIqhtlh2qbCDb0=,A00000398207,2024-04-09T14:51:00Z,2024-10-22,1,0.203,25,0.44,1.415,0.302,0.195,0.225,118.8,75.8,11.8,14.1,45.9,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T155622Z,RELEASE-2026,DP1.10026.001,SJER,2024,cfc_elements
815d0199-8e48-4f44-9a42-d9f27dc445f9,SJER_015.basePlot.cfc,D17,SJER,SJER_015,distributed,2kN0Z0OxE8FERIW0ws+1VvVUxNXSDSiHsDc5PqWiT1Q=,NA,2kN0Z0OxE8FERIW0ws+1VvVUxNXSDSiHELn2S9JhcGM=,A00000398176,2024-04-09T14:51:00Z,2024-10-22,1,0.199,25,0.26,1.357,0.363,0.078,0.083,60.3,135.1,3.4,2.6,16.2,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T155622Z,RELEASE-2026,DP1.10026.001,SJER,2024,cfc_elements
db3f9273-ea04-4b98-b52e-c19b2fe5d9a4,SJER_015.basePlot.cfc,D17,SJER,SJER_015,distributed,2kN0Z0OxE8HLfd00JnX4i+7jb5JyhncVA0ZBGvQuoPg=,A00000397113,2kN0Z0OxE8HLfd00JnX4i+7jb5JyhncV19CTIMCAZyC4I4Az21jdIA==,A00000398256,2024-04-09T14:51:00Z,2024-10-22,1,0.203,25,0.175,0.616,1.147,0.146,0.105,65.1,42.3,4.2,17.7,16.3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T155622Z,RELEASE-2026,DP1.10026.001,SJER,2024,cfc_elements
95d40fbb-f415-4549-8a3c-7be7eae84f4a,SJER_012.basePlot.cfc,D17,SJER,SJER_012,distributed,2kN0Z0OxE8F+GyvgG4pMlQjtC/S3XS94W9PSVUuImrg=,NA,2kN0Z0OxE8F+GyvgG4pMlQjtC/S3XS94fga0z5GmWCS09VGUed4JlQ==,A00000398205,2024-04-09T15:58:00Z,2024-10-22,1,0.203,25,0.314,1.819,1.865,0.528,0.226,285.2,61.3,2.1,22.3,23,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T155622Z,RELEASE-2026,DP1.10026.001,SJER,2024,cfc_elements
87b65f77-f091-4282-83ec-092628eba151,SJER_012.basePlot.cfc,D17,SJER,SJER_012,distributed,2kN0Z0OxE8HfzJ2cXhW90jHZH/cUs5AqveyEvUV3U/M=,NA,2kN0Z0OxE8HfzJ2cXhW90jHZH/cUs5AqLgyt2YCa3TY=,A00000398182,2024-04-09T15:58:00Z,2024-10-22,1,0.197,25,0.342,1.517,0.39,0.104,0.124,144.8,235.8,5.5,4.7,28.7,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T155622Z,RELEASE-2026,DP1.10026.001,SJER,2024,cfc_elements
