uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,ligninSampleID,ligninSampleBarcode,collectDate,analysisDate,analyticalRepNumber,dryMass,digestVolume,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,foliarPhosphorusQF,foliarPotassiumQF,foliarCalciumQF,foliarMagnesiumQF,foliarSulfurQF,foliarManganeseQF,foliarIronQF,foliarCopperQF,foliarBoronQF,foliarZincQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
3ebae447-2a3e-4b1a-8e3b-3e80723e7a9c,BART_073.basePlot.cfc,D01,BART,BART_073,tower,TvxMHd37kohoXlzs3pTixPYNVXnKYnbE9ZOkei19Lqg=,A00000153779,TvxMHd37kohoXlzs3pTixPYNVXnKYnbEjv3HIacq5bo=,A00000154780,2022-08-01T17:58:00Z,2023-01-06,1,0.195,25,0.101,0.778,0.461,0.122,0.073,1702,30.9,2.9,26.8,41,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155555Z,RELEASE-2026,DP1.10026.001,BART,2022,cfc_elements
427141ec-66e6-4be6-baf1-8008aa772ab7,BART_073.basePlot.cfc,D01,BART,BART_073,tower,TvxMHd37koiA1rU/BY6C6tOeCUC89v9gRcjGRsjfJAA=,A00000153865,TvxMHd37koiA1rU/BY6C6tOeCUC89v9gXnKsIaCId2Q=,A00000154253,2022-08-01T18:11:00Z,2023-01-06,1,0.199,25,0.129,0.632,0.407,0.099,0.08,1021,28.5,3.6,28.1,17.7,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155555Z,RELEASE-2026,DP1.10026.001,BART,2022,cfc_elements
960ab00e-2ca6-4d8f-aa61-16962da57ff1,BART_073.basePlot.cfc,D01,BART,BART_073,tower,TvxMHd37kojEfZj+QPE+LrSWb1jIkOqz2Ctl1NfhUZQ=,A00000153861,TvxMHd37kojEfZj+QPE+LrSWb1jIkOqzdDw65mDe6V84POjGV3un7A==,A00000154638,2022-08-01T18:54:00Z,2023-01-06,1,0.2,25,0.101,1.052,0.389,0.091,0.095,799,34.2,3.8,15.2,75.4,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155555Z,RELEASE-2026,DP1.10026.001,BART,2022,cfc_elements
42cf96db-1220-4244-94af-86d1679ad0aa,BART_073.basePlot.cfc,D01,BART,BART_073,tower,TvxMHd37koiT/Vp6cNz8F50ZrSpWWA/RXbe+F9+dr/k=,A00000153855,TvxMHd37koiT/Vp6cNz8F50ZrSpWWA/Rx51lVurZ1FM=,A00000158545,2022-08-01T19:09:00Z,2023-01-06,1,0.2,25,0.085,0.859,0.094,0.057,0.068,266,27.1,3.1,20.3,10.9,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155555Z,RELEASE-2026,DP1.10026.001,BART,2022,cfc_elements
9fd8fa28-a9aa-448f-9a27-ae8e9e6d13d4,BART_040.basePlot.cfc,D01,BART,BART_040,tower,TvxMHd37kojNrJLvmD6OM5VkX28fH0HT+nHsAFjBRtg=,A00000153777,TvxMHd37kojNrJLvmD6OM5VkX28fH0HTADyoLQqpVyezg7PIDioh4Q==,A00000154750,2022-08-01T20:23:00Z,2023-01-06,1,0.198,25,0.097,0.966,0.868,0.138,0.203,69.3,28.9,3.6,22.8,9.6,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155555Z,RELEASE-2026,DP1.10026.001,BART,2022,cfc_elements
089a3bce-a525-480e-a136-ce2617143cd0,BART_040.basePlot.cfc,D01,BART,BART_040,tower,TvxMHd37kohWcR6E0CTKpFQ/Ex9vYUCcBYR2GtP6C1w=,A00000153854,TvxMHd37kohWcR6E0CTKpFQ/Ex9vYUCcT7fVqsCboeU=,A00000154702,2022-08-01T20:33:00Z,2023-01-06,1,0.205,25,0.105,0.936,0.267,0.071,0.104,282,34.6,5.9,13.5,20.1,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155555Z,RELEASE-2026,DP1.10026.001,BART,2022,cfc_elements
dd6c8b37-546c-4f9a-9128-32b2783d8250,BART_040.basePlot.cfc,D01,BART,BART_040,tower,TvxMHd37kohmecpDYlPlnYp1yljwy2cESON+2vrAERQ=,A00000153859,TvxMHd37kohmecpDYlPlnYp1yljwy2cEuo8om5KrEdI=,A00000154248,2022-08-01T21:01:00Z,2023-01-06,1,0.194,25,0.14,1.246,0.61,0.163,0.202,45.6,32.7,6.9,32.5,10.7,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155555Z,RELEASE-2026,DP1.10026.001,BART,2022,cfc_elements
37559f3b-11f0-4b1d-9ea9-95c33261c961,BART_005.basePlot.cfc,D01,BART,BART_005,distributed,TvxMHd37kohJQv/pV8Khzs79qz+TcX9kP8QmFncEL54=,A00000153857,TvxMHd37kohJQv/pV8Khzs79qz+TcX9kBRZkmdBecCg=,A00000154624,2022-08-02T11:42:00Z,2023-01-06,1,0.203,25,0.084,0.686,0.262,0.091,0.082,332.9,27.7,2.3,24.4,10.9,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155555Z,RELEASE-2026,DP1.10026.001,BART,2022,cfc_elements
afa313cc-6a30-4a2b-909d-abdb00fc8b16,BART_005.basePlot.cfc,D01,BART,BART_005,distributed,TvxMHd37kojo0h6i4mrcxk/iCCzwCvxGtgtzYpFzdx4=,A00000153889,TvxMHd37kojo0h6i4mrcxk/iCCzwCvxG0f612MyD4acbM58PStbCJg==,A00000154398,2022-08-02T12:04:00Z,2023-01-06,1,0.201,25,0.117,0.692,0.874,0.267,0.124,2149,42.9,5.5,61.8,310.2,OK,OK,OK,OK,OK,sample value outlier,OK,OK,OK,sample value outlier,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155555Z,RELEASE-2026,DP1.10026.001,BART,2022,cfc_elements
34892f23-1906-42b5-b0a0-f28c3b39f7af,BART_016.basePlot.cfc,D01,BART,BART_016,distributed,TvxMHd37kojxzMqBBgh8NyFS/toC9oekb10hSSHLOJk=,A00000153867,TvxMHd37kojxzMqBBgh8NyFS/toC9oekMPG5HkBXfus=,A00000154410,2022-08-02T12:51:00Z,2023-01-06,1,0.203,25,0.1,0.85,0.646,0.088,0.124,831.7,26.4,8.5,45.1,29.4,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T155555Z,RELEASE-2026,DP1.10026.001,BART,2022,cfc_elements
