dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,boatMass_mean_2018_2024,freshMassBoatMass_mean_2018_2024,dryMassBoatMass_mean_2018_2024,soilMoisture_mean_2018_2024,dryMassFraction_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,boatMass_mean_2018_2024_unit,freshMassBoatMass_mean_2018_2024_unit,dryMassBoatMass_mean_2018_2024_unit,soilMoisture_mean_2018_2024_unit,dryMassFraction_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,BART,sls_soilMoisture,2018-2024,BART,BART_001,BART_001.basePlot.bgc,M,17,2.112941176470588,11.343529411764706,6.381176470588235,1.5327647058823528,0.4486470588235294,2022.235294117647,2022.235294117647,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,BART,sls_soilMoisture,2018-2024,BART,BART_001,BART_001.basePlot.bgc,O,64,2.10671875,7.4028125,3.66375,2.670234375,0.3006875,2021,2021,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,BART,sls_soilMoisture,2018-2024,BART,BART_002,BART_002.basePlot.bgc,M,25,2.108,11.7056,8.8492,0.5314,0.70324,2022.56,2022.56,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,BART,sls_soilMoisture,2018-2024,BART,BART_002,BART_002.basePlot.bgc,O,57,2.11719298245614,6.8292982456140345,3.9014035087719297,1.9433859649122807,0.382719298245614,2020.701754385965,2020.701754385965,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,BART,sls_soilMoisture,2018-2024,BART,BART_003,BART_003.basePlot.bgc,M,20,2.1115,11.9865,9.088,0.56665,0.7074,2022.2,2022.2,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,BART,sls_soilMoisture,2018-2024,BART,BART_003,BART_003.basePlot.bgc,O,60,2.1146666666666665,6.773833333333333,3.897666666666667,1.8555333333333333,0.3867,2021.0333333333333,2021.0333333333333,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,BART,sls_soilMoisture,2018-2024,BART,BART_004,BART_004.basePlot.bgc,M,17,2.1088235294117648,11.424117647058823,6.892941176470588,1.213470588235294,0.5181176470588236,2022,2022,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,BART,sls_soilMoisture,2018-2024,BART,BART_004,BART_004.basePlot.bgc,O,66,2.1184848484848486,7.085151515151515,3.778636363636364,2.1325454545454545,0.340469696969697,2021.090909090909,2021.090909090909,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,BART,sls_soilMoisture,2018-2024,BART,BART_005,BART_005.basePlot.bgc,M,16,2.11,11.894375,5.900625,2.3655,0.3818125,2022,2022,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,BART,sls_soilMoisture,2018-2024,BART,BART_005,BART_005.basePlot.bgc,O,66,2.1157575757575757,7.462424242424243,3.582878787878788,2.848909090909091,0.275,2021.090909090909,2021.090909090909,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,BART,sls_soilMoisture,2018-2024,BART,BART_023,BART_023.basePlot.bgc,M,15,2.106,11.708666666666666,6.116666666666667,1.8697333333333332,0.4215333333333333,2022.1333333333334,2022.1333333333334,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,BART,sls_soilMoisture,2018-2024,BART,BART_023,BART_023.basePlot.bgc,O,65,2.1113846153846154,7.444923076923077,3.761076923076923,2.446523076923077,0.31156923076923076,2021.0461538461539,2021.0461538461539,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,BART,sls_soilMoisture,2018-2024,BART,BART_036,BART_036.basePlot.bgc,M,20,2.113,11.775,8.8185,0.54545,0.69605,2022.2,2022.2,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,BART,sls_soilMoisture,2018-2024,BART,BART_036,BART_036.basePlot.bgc,O,64,2.11640625,7.2790625,3.76734375,2.3125,0.32253125,2021,2021,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,BART,sls_soilMoisture,2018-2024,BART,BART_040,BART_040.basePlot.bgc,M,20,2.1055,11.7515,7.458,1.12695,0.54735,2022.2,2022.2,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,BART,sls_soilMoisture,2018-2024,BART,BART_040,BART_040.basePlot.bgc,O,63,2.11015873015873,7.1780952380952385,3.546190476190476,2.869031746031746,0.2815714285714286,2020.984126984127,2020.984126984127,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,BART,sls_soilMoisture,2018-2024,BART,BART_042,BART_042.basePlot.bgc,M,20,2.1215,11.812,8.2065,0.80155,0.62705,2022.2,2022.2,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,BART,sls_soilMoisture,2018-2024,BART,BART_042,BART_042.basePlot.bgc,O,63,2.1138095238095236,6.920793650793651,3.503015873015873,3.277793650793651,0.2936825396825397,2020.984126984127,2020.984126984127,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,BART,sls_soilMoisture,2018-2024,BART,BART_071,BART_071.basePlot.bgc,M,18,2.1233333333333335,11.248333333333333,8.754444444444445,0.4341666666666667,0.7245,2022,2022,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,BART,sls_soilMoisture,2018-2024,BART,BART_071,BART_071.basePlot.bgc,O,66,2.1148484848484848,6.835606060606061,3.9233333333333333,1.7409545454545454,0.39281818181818184,2021.090909090909,2021.090909090909,gram,gram,gram,gramsPerGram,NA,NA,NA
