dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,soilInWaterpH_mean_2018_2024,soilInCaClpH_mean_2018_2024,pHSoilInWaterMass_mean_2018_2024,pHWaterVol_mean_2018_2024,waterpHRatio_mean_2018_2024,pHSoilInCaClMass_mean_2018_2024,pHCaClVol_mean_2018_2024,caclpHRatio_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,soilInWaterpH_mean_2018_2024_unit,soilInCaClpH_mean_2018_2024_unit,pHSoilInWaterMass_mean_2018_2024_unit,pHWaterVol_mean_2018_2024_unit,waterpHRatio_mean_2018_2024_unit,pHSoilInCaClMass_mean_2018_2024_unit,pHCaClVol_mean_2018_2024_unit,caclpHRatio_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,ORNL,sls_soilpH,2018-2024,ORNL,ORNL_001,ORNL_001.basePlot.bgc,M,46,4.663695652173913,3.9017391304347826,10.091304347826087,13.043478260869566,1.3,10.091304347826087,22.173913043478258,2.2065217391304346,2021.6739130434783,2021.6739130434783,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,ORNL,sls_soilpH,2018-2024,ORNL,ORNL_001,ORNL_001.basePlot.bgc,O,12,4.668333333333333,3.8808333333333334,5.05,23.333333333333332,4.591666666666667,5.041666666666667,31.666666666666664,6.183333333333334,2018.75,2018.75,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,ORNL,sls_soilpH,2018-2024,ORNL,ORNL_002,ORNL_002.basePlot.bgc,M,46,4.84804347826087,4.11,10.076086956521738,12.826086956521742,1.2826086956521738,10.076086956521738,21.73913043478261,2.1565217391304348,2021.695652173913,2021.695652173913,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,ORNL,sls_soilpH,2018-2024,ORNL,ORNL_002,ORNL_002.basePlot.bgc,O,11,4.775454545454545,3.9654545454545453,5.0181818181818185,25.454545454545453,5.054545454545455,5.009090909090909,34.54545454545455,6.8545454545454545,2018.3636363636363,2018.3636363636363,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,ORNL,sls_soilpH,2018-2024,ORNL,ORNL_003,ORNL_003.basePlot.bgc,M,45,5.218666666666667,4.374666666666666,10.086666666666666,13.111111111111109,1.3066666666666666,10.086666666666666,22.22222222222222,2.2066666666666666,2021.6222222222223,2021.6222222222223,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,ORNL,sls_soilpH,2018-2024,ORNL,ORNL_003,ORNL_003.basePlot.bgc,O,12,5.2975,4.508333333333334,4.808333333333334,22.5,4.95,4.75,30,6.958333333333334,2018.9166666666667,2018.9166666666667,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,ORNL,sls_soilpH,2018-2024,ORNL,ORNL_004,ORNL_004.basePlot.bgc,M,38,4.670263157894737,3.994473684210526,10.107894736842105,13.421052631578949,1.3342105263157893,10.115789473684211,22.105263157894736,2.1868421052631577,2021.5526315789473,2021.5526315789473,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,ORNL,sls_soilpH,2018-2024,ORNL,ORNL_004,ORNL_004.basePlot.bgc,O,11,4.120909090909091,3.41,5.054545454545455,27.272727272727273,5.3545454545454545,5.0636363636363635,43.63636363636364,8.5,2019.7272727272727,2019.7272727272727,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,ORNL,sls_soilpH,2018-2024,ORNL,ORNL_006,ORNL_006.basePlot.bgc,M,47,5.564255319148936,4.842978723404255,10.080851063829787,13.19148936170213,1.319148936170213,10.091489361702127,22.5531914893617,2.2382978723404254,2021.6170212765958,2021.6170212765958,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,ORNL,sls_soilpH,2018-2024,ORNL,ORNL_006,ORNL_006.basePlot.bgc,O,6,5.921666666666667,5.098333333333334,5.016666666666667,20,4,5.016666666666667,20,4.016666666666667,2018,2018,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
