dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,boatMass_mean_2018_2024,freshMassBoatMass_mean_2018_2024,dryMassBoatMass_mean_2018_2024,soilMoisture_mean_2018_2024,dryMassFraction_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,boatMass_mean_2018_2024_unit,freshMassBoatMass_mean_2018_2024_unit,dryMassBoatMass_mean_2018_2024_unit,soilMoisture_mean_2018_2024_unit,dryMassFraction_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,ORNL,sls_soilMoisture,2018-2024,ORNL,ORNL_001,ORNL_001.basePlot.bgc,M,58,1.0521206896551725,11.076844827586207,9.281896551724138,0.22158620689655173,0.8211206896551724,2021.6896551724137,2021.6896551724137,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,ORNL,sls_soilMoisture,2018-2024,ORNL,ORNL_001,ORNL_001.basePlot.bgc,O,13,1.8606923076923076,6.980769230769231,4.962923076923077,0.7420769230769231,0.6060769230769231,2019,2019,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,ORNL,sls_soilMoisture,2018-2024,ORNL,ORNL_002,ORNL_002.basePlot.bgc,M,58,1.148103448275862,11.261724137931035,9.682068965517242,0.19193103448275864,0.8441206896551724,2021.7068965517242,2021.7068965517242,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,ORNL,sls_soilMoisture,2018-2024,ORNL,ORNL_002,ORNL_002.basePlot.bgc,O,11,2.1163636363636362,7.366363636363636,5.400272727272728,0.6621818181818182,0.6258181818181818,2018.3636363636363,2018.3636363636363,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,ORNL,sls_soilMoisture,2018-2024,ORNL,ORNL_003,ORNL_003.basePlot.bgc,M,57,1.17140350877193,11.259298245614035,9.40421052631579,0.22933333333333333,0.8161578947368421,2021.6491228070176,2021.6491228070176,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,ORNL,sls_soilMoisture,2018-2024,ORNL,ORNL_003,ORNL_003.basePlot.bgc,O,12,1.9033333333333333,6.937833333333334,4.885416666666667,0.8609166666666667,0.5875,2018.9166666666667,2018.9166666666667,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,ORNL,sls_soilMoisture,2018-2024,ORNL,ORNL_004,ORNL_004.basePlot.bgc,M,44,1.1566136363636363,11.17909090909091,9.722863636363636,0.17361363636363636,0.8548181818181818,2021.5454545454545,2021.5454545454545,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,ORNL,sls_soilMoisture,2018-2024,ORNL,ORNL_004,ORNL_004.basePlot.bgc,O,11,1.5763636363636364,6.67,4.204545454545455,1.049,0.516090909090909,2019.7272727272727,2019.7272727272727,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,ORNL,sls_soilMoisture,2018-2024,ORNL,ORNL_006,ORNL_006.basePlot.bgc,M,58,1.1720689655172414,11.246896551724138,9.520689655172413,0.21105172413793102,0.8288275862068966,2021.6379310344828,2021.6379310344828,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,ORNL,sls_soilMoisture,2018-2024,ORNL,ORNL_006,ORNL_006.basePlot.bgc,O,6,2.245,7.358333333333333,5.8116666666666665,0.482,0.699,2018,2018,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,ORNL,sls_soilMoisture,2018-2024,ORNL,ORNL_021,ORNL_021.basePlot.bgc,M,3,2.1853333333333333,12.214666666666666,10.183333333333334,0.254,0.7973333333333333,2018,2018,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,ORNL,sls_soilMoisture,2018-2024,ORNL,ORNL_027,ORNL_027.basePlot.bgc,M,54,1.1153703703703703,11.189814814814815,9.535,0.19896296296296295,0.8358518518518518,2021.611111111111,2021.611111111111,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,ORNL,sls_soilMoisture,2018-2024,ORNL,ORNL_027,ORNL_027.basePlot.bgc,O,9,2.0772222222222223,7.369,5.582888888888889,0.539,0.6635555555555556,2018,2018,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,ORNL,sls_soilMoisture,2018-2024,ORNL,ORNL_029,ORNL_029.basePlot.bgc,M,1,2.194,12.194,9.967,0.287,0.777,2018,2018,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,ORNL,sls_soilMoisture,2018-2024,ORNL,ORNL_029,ORNL_029.basePlot.bgc,O,2,2.1745,7.2219999999999995,4.753,0.9585,0.511,2018,2018,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,ORNL,sls_soilMoisture,2018-2024,ORNL,ORNL_043,ORNL_043.basePlot.bgc,M,58,1.1127586206896551,11.14793103448276,9.510258620689655,0.19960344827586207,0.8368275862068966,2021.5862068965516,2021.5862068965516,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,ORNL,sls_soilMoisture,2018-2024,ORNL,ORNL_043,ORNL_043.basePlot.bgc,O,13,1.9353846153846155,6.92,4.71,0.9316153846153846,0.5578461538461539,2019.4615384615386,2019.4615384615386,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,ORNL,sls_soilMoisture,2018-2024,ORNL,ORNL_046,ORNL_046.basePlot.bgc,M,60,1.1048333333333333,11.26,9.616666666666667,0.19728333333333334,0.8385166666666667,2021.65,2021.65,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,ORNL,sls_soilMoisture,2018-2024,ORNL,ORNL_046,ORNL_046.basePlot.bgc,O,9,2.1955555555555555,7.325555555555556,5.5200000000000005,0.5906666666666667,0.649,2018,2018,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,ORNL,sls_soilMoisture,2018-2024,ORNL,ORNL_049,ORNL_049.basePlot.bgc,M,58,1.170344827586207,11.232241379310345,9.443793103448275,0.22037931034482758,0.8221034482758621,2021.6379310344828,2021.6379310344828,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,ORNL,sls_soilMoisture,2018-2024,ORNL,ORNL_049,ORNL_049.basePlot.bgc,O,13,1.8535384615384616,6.937538461538462,4.581846153846154,0.9912307692307692,0.5373846153846153,2019.2307692307693,2019.2307692307693,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,ORNL,sls_soilMoisture,2018-2024,ORNL,ORNL_053,ORNL_053.basePlot.bgc,M,60,1.1675,11.2085,9.505333333333333,0.20955000000000001,0.8303,2021.65,2021.65,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,ORNL,sls_soilMoisture,2018-2024,ORNL,ORNL_053,ORNL_053.basePlot.bgc,O,9,2.2044444444444444,7.256777777777778,5.345555555555555,0.6726666666666666,0.6218888888888889,2018,2018,gram,gram,gram,gramsPerGram,NA,NA,NA
