dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,analyticalRepNumber_mean_2018_2024,dryMass_mean_2018_2024,ligninPercent_mean_2018_2024,cellulosePercent_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,analyticalRepNumber_mean_2018_2024_unit,dryMass_mean_2018_2024_unit,ligninPercent_mean_2018_2024_unit,cellulosePercent_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,MOAB,cfc_lignin,2022,MOAB,MOAB_001,MOAB_001.basePlot.cfc,distributed,S9R44vg6v2/Rn0PdpKa4UbXjjYF9BRtDyJ0hHuSTzvc=,A00000286531,1,1,0.496,5.58,7.82,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,MOAB,cfc_lignin,2022,MOAB,MOAB_001,MOAB_001.basePlot.cfc,distributed,S9R44vg6v28OoDmDc+n+k5T3DU7ZN8+4id85y5C19Cg=,A00000286537,1,1,0.479,2.8,22.73,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,MOAB,cfc_lignin,2022,MOAB,MOAB_001,MOAB_001.basePlot.cfc,distributed,S9R44vg6v28f+Zts8A8BN6I91/2YUfSnrqwuM00nSrU=,A00000286532,1,1,0.474,4.82,12.96,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,MOAB,cfc_lignin,2022,MOAB,MOAB_002,MOAB_002.basePlot.cfc,distributed,S9R44vg6v2+SKjSdx5MDkjv9caCTGEhRbMk5ant3nyg=,A00000286632,1,1,0.491,10.14,23.69,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,MOAB,cfc_lignin,2022,MOAB,MOAB_003,MOAB_003.basePlot.cfc,distributed,S9R44vg6v2+pbBt1Vnwnmay1cwWshwLbol49SJAp9sA=,A00000286490,1,1,0.493,14.29,14.82,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,MOAB,cfc_lignin,2022,MOAB,MOAB_003,MOAB_003.basePlot.cfc,distributed,S9R44vg6v2+zzQrNsiiSQR0oz1RAfnr6VMQu+OTwTdc=,A00000286488,1,1,0.459,22.37,19.75,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,MOAB,cfc_lignin,2022,MOAB,MOAB_003,MOAB_003.basePlot.cfc,distributed,S9R44vg6v28Ulz9XyZYlkasmaL98fUCo0sLh221vblY=,A00000286489,1,1,0.488,10.93,10.07,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,MOAB,cfc_lignin,2022,MOAB,MOAB_005,MOAB_005.basePlot.cfc,distributed,S9R44vg6v2/HVigvKOUsg402HWkBPoSMZvyYwM3884c=,A00000286534,1,1,0.495,6.53,9.72,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,MOAB,cfc_lignin,2022,MOAB,MOAB_005,MOAB_005.basePlot.cfc,distributed,S9R44vg6v28kwEsUGHI0epks1I310xBRrDfxkyL2L/k=,A00000286535,1,1,0.479,4.92,12.35,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,MOAB,cfc_lignin,2022,MOAB,MOAB_007,MOAB_007.basePlot.cfc,distributed,S9R44vg6v2/9NxS7VLe+v1B6weS/rC8HinORKWXTVRg=,A00000286528,1,1,0.483,9.43,16.9,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,MOAB,cfc_lignin,2022,MOAB,MOAB_009,MOAB_009.basePlot.cfc,distributed,S9R44vg6v2850hevezE0kVciMhaJCWxEvpBH64PnJXA=,A00000286539,1,1,0.484,18.47,14.04,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,MOAB,cfc_lignin,2022,MOAB,MOAB_009,MOAB_009.basePlot.cfc,distributed,S9R44vg6v299pKiWg3BMs11H8o+jmL16/fZhTDni9K0=,A00000286477,1,1,0.48,3.71,24.12,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,MOAB,cfc_lignin,2022,MOAB,MOAB_010,MOAB_010.basePlot.cfc,distributed,S9R44vg6v2/UPBHhSB8uzHvJQAU8x7Svj0EX1ZRzu30=,A00000286543,1,1,0.482,14.25,19.1,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,MOAB,cfc_lignin,2022,MOAB,MOAB_010,MOAB_010.basePlot.cfc,distributed,S9R44vg6v29asw3BrXkkW9kbsPiyWGVnCDrVL1yv26o=,A00000286542,1,1,0.464,3.15,25.88,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,MOAB,cfc_lignin,2022,MOAB,MOAB_011,MOAB_011.basePlot.cfc,distributed,S9R44vg6v2+i3FBAV8P5+5JjxbQXCC/YGD7J0MM8oLc=,A00000286541,1,1,0.482,10.02,15.39,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,MOAB,cfc_lignin,2022,MOAB,MOAB_016,MOAB_016.basePlot.cfc,distributed,S9R44vg6v2+BnKnG+DfiUjqLSZEGpeqAOsxynu2wu2U=,A00000286538,1,1,0.493,4.73,8.34,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,MOAB,cfc_lignin,2022,MOAB,MOAB_018,MOAB_018.basePlot.cfc,distributed,S9R44vg6v2+LKvXQpZ1PMDX/oFJoZlFXti8XMcQ6P6k=,A00000286544,1,1,0.462,5.81,8.7,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,MOAB,cfc_lignin,2022,MOAB,MOAB_019,MOAB_019.basePlot.cfc,distributed,S9R44vg6v2/sDWvnuSfu67qqYgV4+7MnMRAdIVUD7B4=,A00000286533,1,1,0.488,9.99,15.97,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,MOAB,cfc_lignin,2022,MOAB,MOAB_024,MOAB_024.basePlot.cfc,distributed,S9R44vg6v2+rbr4HBpNCWNYgXANz1T6JPPTJ0u2isvk=,A00000286529,1,1,0.5,11.35,11.39,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,MOAB,cfc_lignin,2022,MOAB,MOAB_024,MOAB_024.basePlot.cfc,distributed,S9R44vg6v2+upPaIqgO8BfHUAPyOn3es3+luePhBIHA=,A00000286530,1,1,0.478,19.49,18.04,2022,2022,number,gram,percent,percent,NA,NA
