uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,cnSampleID,cnSampleCode,collectDate,analysisDate,co2Trapped,d15N,d13C,nitrogenPercent,carbonPercent,CNratio,cnIsotopeQF,cnPercentQF,isotopeAccuracyQF,percentAccuracyQF,analyticalRepNumber,remarks,laboratoryName,testMethod,instrument,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
ff3c8e6b-bde1-45b2-a846-1dcd695ae283,ORNL_001.basePlot.cfc,D07,ORNL,ORNL_001,distributed,vOIarzMvGlhj7CHFnOl9L8YLdCEG4KD0z1z8547xKtw=,A00000220095,vOIarzMvGlhj7CHFnOl9L8YLdCEG4KD09gIIpNTxWuQ=,A00000220443,2022-05-16T15:09:00Z,2022-09-01,N,-3.2,-28.2,2.15,49.58,23.1,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20260106T160033Z,RELEASE-2026,DP1.10026.001,ORNL,2022,cfc_carbonNitrogen
9170ccf8-74a0-46af-9634-4eb0af428ce5,ORNL_001.basePlot.cfc,D07,ORNL,ORNL_001,distributed,vOIarzMvGlj4/fQ0h/EiQs/hkm+Sh8J7RK/LofkgDyI=,A00000220096,vOIarzMvGlj4/fQ0h/EiQs/hkm+Sh8J7tRyQU9QCx3M=,A00000220389,2022-05-16T16:38:00Z,2022-09-01,N,-4.8,-28.9,1.15,49.74,43.4,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20260106T160033Z,RELEASE-2026,DP1.10026.001,ORNL,2022,cfc_carbonNitrogen
a9717ce9-64c8-4bba-a7a6-cacfe1dc0203,ORNL_001.basePlot.cfc,D07,ORNL,ORNL_001,distributed,vOIarzMvGliomfRb1ZhTvJWTMYGaOxt9mX1Zl6YFEqw=,A00000220094,vOIarzMvGliomfRb1ZhTvJWTMYGaOxt95mza1HBZtaQ=,A00000220427,2022-05-16T17:22:00Z,2022-09-01,N,-3.7,-26.2,2.21,49.64,22.5,OK,OK,OK,OK,2,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20260106T160033Z,RELEASE-2026,DP1.10026.001,ORNL,2022,cfc_carbonNitrogen
54dc3433-86dd-4f02-b41c-7495f2befae5,ORNL_001.basePlot.cfc,D07,ORNL,ORNL_001,distributed,vOIarzMvGliomfRb1ZhTvJWTMYGaOxt9mX1Zl6YFEqw=,A00000220094,vOIarzMvGliomfRb1ZhTvJWTMYGaOxt95mza1HBZtaQ=,A00000220427,2022-05-16T17:22:00Z,2022-09-01,N,-3.7,-26.1,2.16,49.63,22.9,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20260106T160033Z,RELEASE-2026,DP1.10026.001,ORNL,2022,cfc_carbonNitrogen
32e63882-8891-4558-bdc8-62baef053d72,ORNL_003.basePlot.cfc,D07,ORNL,ORNL_003,distributed,vOIarzMvGljHMNklPbryM9ZdJiZc+AvaQAPkT0JVUm8=,A00000220098,vOIarzMvGljHMNklPbryM9ZdJiZc+AvafBBUd7tR7d4=,A00000220422,2022-05-17T12:04:00Z,2022-09-01,N,-2.2,-30.2,2.44,48.94,20.1,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20260106T160033Z,RELEASE-2026,DP1.10026.001,ORNL,2022,cfc_carbonNitrogen
d3eb8dc3-8a0e-422e-8711-38cc0d75e17f,ORNL_003.basePlot.cfc,D07,ORNL,ORNL_003,distributed,vOIarzMvGlihlAl4Y1Jx7lF6Z95t9bqcKFym5xdIoys=,A00000220100,vOIarzMvGlihlAl4Y1Jx7lF6Z95t9bqcUDgsx5fgMSk=,A00000220438,2022-05-17T15:20:00Z,2022-09-01,N,-2.9,-28.2,2.04,48.53,23.8,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20260106T160033Z,RELEASE-2026,DP1.10026.001,ORNL,2022,cfc_carbonNitrogen
a4fdec60-593a-4dde-b810-fd865892efc5,ORNL_003.basePlot.cfc,D07,ORNL,ORNL_003,distributed,vOIarzMvGlhTaPpgXHoCHTNNmkAEvo/guBpC2KEkUSA=,A00000220097,vOIarzMvGlhTaPpgXHoCHTNNmkAEvo/gM7P0gd84ams=,A00000220401,2022-05-17T17:09:00Z,2022-09-01,N,-0.9,-28.4,4.25,48.3,11.4,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20260106T160033Z,RELEASE-2026,DP1.10026.001,ORNL,2022,cfc_carbonNitrogen
e7ec203a-a0de-431c-b662-c0df92f31d96,ORNL_046.basePlot.cfc,D07,ORNL,ORNL_046,tower,vOIarzMvGljGlUkLQhDyYTRi76NNYIHpToprmoV2e00=,A00000220101,vOIarzMvGljGlUkLQhDyYTRi76NNYIHpnpDhg9k9kOU=,A00000220418,2022-05-18T12:03:00Z,2022-08-26,N,-4.2,-27.7,2.53,48.86,19.3,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20260106T160033Z,RELEASE-2026,DP1.10026.001,ORNL,2022,cfc_carbonNitrogen
28b2cb66-61f6-44ac-87da-bd5783330efd,ORNL_046.basePlot.cfc,D07,ORNL,ORNL_046,tower,vOIarzMvGli21R3dIDosNyGvJK9/AfV+E+Z1CZUMgHo=,A00000220103,vOIarzMvGli21R3dIDosNyGvJK9/AfV+VmyTSnl0xVU=,A00000220383,2022-05-18T17:30:00Z,2022-08-26,N,-2.7,-27.5,1.71,49.11,28.7,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20260106T160033Z,RELEASE-2026,DP1.10026.001,ORNL,2022,cfc_carbonNitrogen
f9dbc2c2-83fa-44a3-b98f-6be2831219d8,ORNL_046.basePlot.cfc,D07,ORNL,ORNL_046,tower,vOIarzMvGliwbC+EobvpkX34XEX60rBoFnAZWnOtjhg=,A00000220102,vOIarzMvGliwbC+EobvpkX34XEX60rBoVFEtsWXRQ2U=,A00000220413,2022-05-19T13:04:00Z,2022-08-26,N,-2.8,-27.1,2.26,50,22.1,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20260106T160033Z,RELEASE-2026,DP1.10026.001,ORNL,2022,cfc_carbonNitrogen
