uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedDate,processedBy,remarks,genomicsDataQF,publicationDate,release,dpID,site_download,year_download,source_table
eb806c05-63be-4182-896b-849e6cbf6427,D06,KONA,KONA_006,KONA_006.basePlot.bgc,2019-06-17T14:14:00Z,2019-06-17T15:08:00Z,NA,NEON.DOC.014048vL,KONA_006-M-0-19.5-20190617|KONA_006-M-35.5-17-20190617|KONA_006-M-13-35.5-20190617,KONA_006-M-20190617-COMP,B00000017001,OK,NA,NA,NA,NA,20251217T194051Z,RELEASE-2026,DP1.10086.001,KONA,2019,sls_metagenomicsPooling
6223dfea-6c24-4a96-932f-85f263656b63,D06,KONA,KONA_005,KONA_005.basePlot.bgc,2019-06-17T14:42:00Z,2019-06-17T15:43:00Z,NA,NEON.DOC.014048vL,KONA_005-M-34-28-20190617|KONA_005-M-1-39-20190617|KONA_005-M-28-6.5-20190617,KONA_005-M-20190617-COMP,B00000016995,OK,NA,NA,NA,NA,20251217T194051Z,RELEASE-2026,DP1.10086.001,KONA,2019,sls_metagenomicsPooling
f4a9887f-a9fc-4074-9733-5c98678b9e9e,D06,KONA,KONA_002,KONA_002.basePlot.bgc,2019-06-17T16:40:00Z,2019-06-17T17:29:00Z,NA,NEON.DOC.014048vL,KONA_002-M-33.5-11.5-20190617|KONA_002-M-38.5-35.5-20190617|KONA_002-M-8-1-20190617,KONA_002-M-20190617-COMP,B00000016999,OK,NA,NA,NA,NA,20251217T194051Z,RELEASE-2026,DP1.10086.001,KONA,2019,sls_metagenomicsPooling
fcf3f20e-ab64-4b24-9cfa-ce4810011c84,D06,KONA,KONA_003,KONA_003.basePlot.bgc,2019-06-17T17:19:00Z,2019-06-17T18:16:00Z,NA,NEON.DOC.014048vL,KONA_003-M-4.5-13-20190617|KONA_003-M-4-27-20190617|KONA_003-M-37-27-20190617,KONA_003-M-20190617-COMP,B00000016998,OK,NA,NA,NA,NA,20251217T194051Z,RELEASE-2026,DP1.10086.001,KONA,2019,sls_metagenomicsPooling
7a44b9b1-6b81-4c5e-9827-00ae5ef68d73,D06,KONA,KONA_059,KONA_059.basePlot.bgc,2019-06-18T13:37:00Z,2019-06-18T14:49:00Z,NA,NEON.DOC.014048vL,KONA_059-M-30-34-20190618|KONA_059-M-7.5-5.5-20190618|KONA_059-M-36-8.5-20190618,KONA_059-M-20190618-COMP,B00000016996,OK,NA,NA,NA,NA,20251217T194051Z,RELEASE-2026,DP1.10086.001,KONA,2019,sls_metagenomicsPooling
d41ca558-20bb-4b93-bdc8-822574f28901,D06,KONA,KONA_048,KONA_048.basePlot.bgc,2019-06-18T15:25:00Z,2019-06-18T16:01:00Z,NA,NEON.DOC.014048vL,KONA_048-M-27-36-20190618|KONA_048-M-1.5-27-20190618|KONA_048-M-7-18.5-20190618,KONA_048-M-20190618-COMP,B00000017000,OK,NA,NA,NA,NA,20251217T194051Z,RELEASE-2026,DP1.10086.001,KONA,2019,sls_metagenomicsPooling
24a205d6-d7e9-4b3e-9aa5-b218b200f5fb,D06,KONA,KONA_054,KONA_054.basePlot.bgc,2019-06-18T15:47:00Z,2019-06-18T16:40:00Z,NA,NEON.DOC.014048vL,KONA_054-M-26.5-33-20190618|KONA_054-M-33.5-7-20190618|KONA_054-M-0.5-7-20190618,KONA_054-M-20190618-COMP,B00000016993,OK,NA,NA,NA,NA,20251217T194051Z,RELEASE-2026,DP1.10086.001,KONA,2019,sls_metagenomicsPooling
fa0028d4-4b81-4e55-8d37-9dfb96062987,D06,KONA,KONA_057,KONA_057.basePlot.bgc,2019-06-18T16:27:00Z,2019-06-18T17:07:00Z,NA,NEON.DOC.014048vL,KONA_057-M-22.5-9.5-20190618|KONA_057-M-3.5-34-20190618|KONA_057-M-37.5-25-20190618,KONA_057-M-20190618-COMP,B00000016997,OK,NA,NA,NA,NA,20251217T194051Z,RELEASE-2026,DP1.10086.001,KONA,2019,sls_metagenomicsPooling
e706bf2f-3731-47bd-9c93-9e9a5d5ec237,D06,KONA,KONA_001,KONA_001.basePlot.bgc,2019-06-19T13:55:00Z,2019-06-19T15:09:00Z,NA,NEON.DOC.014048vL,KONA_001-M-35.5-7-20190619|KONA_001-M-16-31.5-20190619|KONA_001-M-23-31-20190619,KONA_001-M-20190619-COMP,B00000016992,OK,NA,NA,NA,NA,20251217T194051Z,RELEASE-2026,DP1.10086.001,KONA,2019,sls_metagenomicsPooling
360f8190-d50e-47f8-a91a-4766d4f5dea5,D06,KONA,KONA_004,KONA_004.basePlot.bgc,2019-06-19T16:44:00Z,2019-06-19T17:52:00Z,NA,NEON.DOC.014048vL,KONA_004-M-3-20-20190619|KONA_004-M-20.5-36-20190619|KONA_004-M-36.5-2.5-20190619,KONA_004-M-20190619-COMP,B00000016994,OK,NA,NA,NA,NA,20251217T194051Z,RELEASE-2026,DP1.10086.001,KONA,2019,sls_metagenomicsPooling
