uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,ligninSampleID,ligninSampleBarcode,collectDate,analysisDate,analyticalRepNumber,dryMass,digestVolume,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,foliarPhosphorusQF,foliarPotassiumQF,foliarCalciumQF,foliarMagnesiumQF,foliarSulfurQF,foliarManganeseQF,foliarIronQF,foliarCopperQF,foliarBoronQF,foliarZincQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
96467884-0e7b-47dc-b3e7-83f4379e4034,TREE_055.basePlot.cfc,D05,TREE,TREE_055,tower,GoTbs+s430VnPmST59j7CS57B1/Ic+E/ToXTX+guOto=,NA,GoTbs+s430VnPmST59j7CS57B1/Ic+E/jLxhlh4+YAE=,A00000204739,2020-08-04T12:58:00Z,2020-11-14,1,0.203,25,0.155,0.731,0.54,0.127,0.122,481.1,56.7,7.1,40.5,21.2,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T154854Z,RELEASE-2026,DP1.10026.001,TREE,2020,cfc_elements
aeb56924-626e-410c-9614-6c06f71d8d94,TREE_051.basePlot.cfc,D05,TREE,TREE_051,tower,GoTbs+s430XHfNolD75io1bNE25LHBkV7pvzl7CzAYA=,NA,GoTbs+s430XHfNolD75io1bNE25LHBkVUCgneFIMoJYGe83WxQRHXg==,A00000204761,2020-08-04T14:07:00Z,2020-11-14,1,0.194,25,0.089,0.637,0.656,0.125,0.153,698.1,83.2,3.9,46.3,13.3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T154854Z,RELEASE-2026,DP1.10026.001,TREE,2020,cfc_elements
192f29a5-6fdb-414a-800a-f2c3e933827a,TREE_051.basePlot.cfc,D05,TREE,TREE_051,tower,GoTbs+s430W/QmUQXZJjMTMkYQA/8X5u3GyQY8bdAZA=,NA,GoTbs+s430W/QmUQXZJjMTMkYQA/8X5uHJjMzfr+0+o=,A00000204740,2020-08-04T15:13:00Z,2020-11-14,1,0.197,25,0.212,1.151,1.087,0.145,0.172,109.9,58.3,15.4,32.5,9.9,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T154854Z,RELEASE-2026,DP1.10026.001,TREE,2020,cfc_elements
3c4e4921-083d-4e35-84b8-cec86c00f80b,TREE_042.basePlot.cfc,D05,TREE,TREE_042,tower,GoTbs+s430VgDpBAKbSJYpC/ySGqK2iXTf7LIuBu4WI=,NA,GoTbs+s430VgDpBAKbSJYpC/ySGqK2iXRTWyWU8Fn0g=,A00000079191,2020-08-04T17:06:00Z,2020-11-14,1,0.203,25,0.328,1.66,1.886,0.335,0.219,444.4,51.2,11,96.9,46,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T154854Z,RELEASE-2026,DP1.10026.001,TREE,2020,cfc_elements
9a395ce6-c319-4b69-be9f-66937fab9d6b,TREE_052.basePlot.cfc,D05,TREE,TREE_052,tower,GoTbs+s430UY6h75V7NCZFiaUVntU5dZMxYr4O0sBn8=,NA,GoTbs+s430UY6h75V7NCZFiaUVntU5dZKePlOUBouOU=,A00000204770,2020-08-04T18:25:00Z,2020-11-14,1,0.203,25,0.153,1.813,1.516,0.315,0.194,162.9,73.6,4.8,29.8,34.8,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T154854Z,RELEASE-2026,DP1.10026.001,TREE,2020,cfc_elements
e79983a6-6d31-406a-ab92-1f482eb4598b,TREE_052.basePlot.cfc,D05,TREE,TREE_052,tower,GoTbs+s430VjLVkbThNhkiaO6LYfsaP0YQtCzSy1nHQ=,NA,GoTbs+s430VjLVkbThNhkiaO6LYfsaP0I0QUTly9YVk=,A00000204746,2020-08-04T18:52:00Z,2020-11-14,1,0.2,25,0.121,0.464,0.468,0.125,0.088,873.1,25.8,2.4,34.3,16.4,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T154854Z,RELEASE-2026,DP1.10026.001,TREE,2020,cfc_elements
dda294c8-5f4c-40f3-85f4-6b489578d243,TREE_057.basePlot.cfc,D05,TREE,TREE_057,tower,GoTbs+s430XzL+jHkxaXDYLiPyQv9Qk8NCm6MhXCGAU=,NA,GoTbs+s430XzL+jHkxaXDYLiPyQv9Qk8bgKydDjwjfszI4T1QHFg7Q==,A00000079218,2020-08-05T13:48:00Z,2020-11-14,1,0.197,25,0.197,0.951,1.257,0.19,0.176,170.3,38.8,7.2,46.3,130.9,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T154854Z,RELEASE-2026,DP1.10026.001,TREE,2020,cfc_elements
a49c5454-affb-40bb-9d8a-7d466a30762c,TREE_057.basePlot.cfc,D05,TREE,TREE_057,tower,GoTbs+s430Vra6K8OhRcimPOAQ4F3J/j8r7jj2A7m9A=,NA,GoTbs+s430Vra6K8OhRcimPOAQ4F3J/jERKj+6H/EnM=,A00000079188,2020-08-05T14:13:00Z,2020-11-14,1,0.198,25,0.163,0.744,0.623,0.108,0.084,348.4,18.6,2.9,16.3,51.6,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T154854Z,RELEASE-2026,DP1.10026.001,TREE,2020,cfc_elements
2c47f8c8-745b-4e2d-9ea9-adddbe0223ec,TREE_025.basePlot.cfc,D05,TREE,TREE_025,tower,GoTbs+s430Vnn99dEDGTn3MoBzxgYmCx03RmZMp0tBU=,NA,GoTbs+s430Vnn99dEDGTn3MoBzxgYmCxfssCvgy3WLjQdjynKG0l1g==,A00000079183,2020-08-05T15:37:00Z,2020-11-14,1,0.2,25,0.146,0.901,0.884,0.247,0.155,2106,80.2,7,70.4,246.9,OK,OK,OK,OK,OK,sample value outlier,OK,OK,OK,sample value outlier,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T154854Z,RELEASE-2026,DP1.10026.001,TREE,2020,cfc_elements
1fa8ed95-530b-4db3-9243-22c52f1419a0,TREE_019.basePlot.cfc,D05,TREE,TREE_019,distributed,GoTbs+s430U3NlQAw2p46JwSVeVdCPpQeQje7tymI2o=,NA,GoTbs+s430U3NlQAw2p46JwSVeVdCPpQBElEF/V9wvc=,A00000204800,2020-08-05T18:41:00Z,2020-11-14,1,0.205,25,0.129,0.496,0.876,0.081,0.09,787.1,23.7,2.8,14.1,79.5,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T154854Z,RELEASE-2026,DP1.10026.001,TREE,2020,cfc_elements
