uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,processedDate,sampleID,sampleCode,pHSampleID,samplingProtocolVersion,horizon,soilInWaterpH,soilInCaClpH,pHSoilInWaterMass,pHWaterVol,waterpHRatio,pHSoilInCaClMass,pHCaClVol,caclpHRatio,pHRemarks,pHMeasuredBy,pHDataQF,publicationDate,release,dpID,site_download,year_download,source_table
08ed2dd2-33c8-4d32-99ad-c03c6151b526,D03,OSBS,OSBS_027,OSBS_027.basePlot.bgc,2023-03-20T20:25:00Z,2023-03-20T20:25:00Z,2023-04-13,OSBS_027-M-41-20230320,A00000176961,OSBS_027-M-41-20230320-PH,NEON.DOC.014048vO,M,5.29,4.38,10.3,10,1,10.3,20,1.9,NA,0000-0003-0743-8788,NA,20251217T193714Z,RELEASE-2026,DP1.10086.001,OSBS,2023,sls_soilpH
b185fc87-a547-496c-8b63-f47cc455e2b5,D03,OSBS,OSBS_027,OSBS_027.basePlot.bgc,2023-03-20T20:46:00Z,2023-03-20T20:46:00Z,2023-04-13,OSBS_027-M-39-20230320,A00000176960,OSBS_027-M-39-20230320-PH,NEON.DOC.014048vO,M,5.27,4.5,10.3,10,1,10.3,20,1.9,NA,0000-0003-0743-8788,NA,20251217T193714Z,RELEASE-2026,DP1.10086.001,OSBS,2023,sls_soilpH
ba7db3f6-03b1-4462-8f11-fe49f672fdbd,D03,OSBS,OSBS_027,OSBS_027.basePlot.bgc,2023-03-20T21:04:00Z,2023-03-20T21:04:00Z,2023-04-13,OSBS_027-M-21-20230320,A00000176959,OSBS_027-M-21-20230320-PH,NEON.DOC.014048vO,M,5.01,4.12,10.2,10,1,10.2,20,2,NA,0000-0003-0743-8788,NA,20251217T193714Z,RELEASE-2026,DP1.10086.001,OSBS,2023,sls_soilpH
ef9184e4-3ab2-4ba5-817c-bdf557084f19,D03,OSBS,OSBS_027,OSBS_027.basePlot.bgc,2023-07-12T14:50:00Z,2023-07-12T14:50:00Z,2023-08-29,OSBS_027-M-39-20230712,A00000176902,OSBS_027-M-39-20230712-PH,NEON.DOC.014048vO,M,5.18,4.29,10.2,10,1,10.2,20,2,NA,0000-0001-9861-5609,NA,20251217T193445Z,RELEASE-2026,DP1.10086.001,OSBS,2023,sls_soilpH
fd235c42-ddd1-4f3b-9be4-b0a46b09722e,D03,OSBS,OSBS_027,OSBS_027.basePlot.bgc,2023-07-12T15:04:00Z,2023-07-12T15:04:00Z,2023-08-29,OSBS_027-M-21-20230712,A00000176903,OSBS_027-M-21-20230712-PH,NEON.DOC.014048vO,M,5.37,4.21,9.9,10,1,9.9,20,2,NA,0000-0001-9861-5609,NA,20251217T193445Z,RELEASE-2026,DP1.10086.001,OSBS,2023,sls_soilpH
d193e6d0-9563-4f5c-8f53-cfa055962df5,D03,OSBS,OSBS_027,OSBS_027.basePlot.bgc,2023-07-12T15:17:00Z,2023-07-12T15:17:00Z,2023-08-29,OSBS_027-M-23-20230712,A00000176904,OSBS_027-M-23-20230712-PH,NEON.DOC.014048vO,M,5.38,4.32,10.2,10,1,10.2,20,2,NA,0000-0001-9861-5609,NA,20251217T193445Z,RELEASE-2026,DP1.10086.001,OSBS,2023,sls_soilpH
68a39dd5-fdb4-4b8c-9c6c-05daf02d6646,D03,OSBS,OSBS_027,OSBS_027.basePlot.bgc,2023-10-23T17:42:00Z,2023-10-23T17:42:00Z,2023-11-30,OSBS_027-M-39-20231023,A00000179547,OSBS_027-M-39-20231023-PH,NEON.DOC.014048vO,M,5.56,4.67,10.3,10,1,10.3,20,2,NA,0009-0003-3959-3034,NA,20251217T193639Z,RELEASE-2026,DP1.10086.001,OSBS,2023,sls_soilpH
f102b7b9-d64c-447f-b836-0790733b0caf,D03,OSBS,OSBS_027,OSBS_027.basePlot.bgc,2023-10-23T18:04:00Z,2023-10-23T18:04:00Z,2023-11-30,OSBS_027-M-41-20231023,A00000179563,OSBS_027-M-41-20231023-PH,NEON.DOC.014048vO,M,4.95,4.09,10.4,10,1,10.4,20,1.9,NA,0009-0003-3959-3034,NA,20251217T193639Z,RELEASE-2026,DP1.10086.001,OSBS,2023,sls_soilpH
