dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,bgcArchiveMass_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,bgcArchiveMass_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,NOGP,sls_bgcSubsampling,2018-2024,NOGP,NOGP_001,NOGP_001.basePlot.bgc,M,3,216.16666666666666,2020,2020,gram,NA,NA
DP1.10086.001,NOGP,sls_bgcSubsampling,2018-2024,NOGP,NOGP_002,NOGP_002.basePlot.bgc,M,3,205.8,2020,2020,gram,NA,NA
DP1.10086.001,NOGP,sls_bgcSubsampling,2018-2024,NOGP,NOGP_003,NOGP_003.basePlot.bgc,M,3,202.76666666666668,2020,2020,gram,NA,NA
DP1.10086.001,NOGP,sls_bgcSubsampling,2018-2024,NOGP,NOGP_005,NOGP_005.basePlot.bgc,M,3,194.56666666666666,2020,2020,gram,NA,NA
DP1.10086.001,NOGP,sls_bgcSubsampling,2018-2024,NOGP,NOGP_006,NOGP_006.basePlot.bgc,M,3,204.8,2020,2020,gram,NA,NA
DP1.10086.001,NOGP,sls_bgcSubsampling,2018-2024,NOGP,NOGP_012,NOGP_012.basePlot.bgc,M,3,186.33333333333334,2020,2020,gram,NA,NA
DP1.10086.001,NOGP,sls_bgcSubsampling,2018-2024,NOGP,NOGP_061,NOGP_061.basePlot.bgc,M,3,180.63333333333333,2020,2020,gram,NA,NA
DP1.10086.001,NOGP,sls_bgcSubsampling,2018-2024,NOGP,NOGP_062,NOGP_062.basePlot.bgc,M,3,187.86666666666665,2020,2020,gram,NA,NA
DP1.10086.001,NOGP,sls_bgcSubsampling,2018-2024,NOGP,NOGP_064,NOGP_064.basePlot.bgc,M,3,184.83333333333334,2020,2020,gram,NA,NA
DP1.10086.001,NOGP,sls_bgcSubsampling,2018-2024,NOGP,NOGP_065,NOGP_065.basePlot.bgc,M,3,193.4,2020,2020,gram,NA,NA
DP1.10086.001,NOGP,sls_bgcSubsampling,2018-2024,NOGP,NOGP_065,NOGP_065.basePlot.bgc,O,1,20.1,2020,2020,gram,NA,NA
