uid,analysisDate,namedLocation,domainID,siteID,plotID,plotType,startDate,collectDate,sampleID,sampleCode,cnSampleID,cnSampleCode,sampleType,acidTreatment,co2Trapped,d15N,organicd13C,nitrogenPercent,organicCPercent,CNratio,cnIsotopeQF,cnPercentQF,isotopeAccuracyQF,percentAccuracyQF,analyticalRepNumber,remarks,laboratoryName,testMethod,instrument,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
c48fa3dc-d71e-40cd-880a-3bf291085ecf,2021-09-08,WOOD_003.basePlot.bgc,D09,WOOD,WOOD_003,distributed,2021-07-08T13:52:00Z,2021-07-08T13:52:00Z,WOOD_003-M-9.5-1.5-20210708,A00000137947,WOOD_003-M-9.5-1.5-20210708-CN,A00000240239,soil,Y,N,NA,-19.5,NA,5.94,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T194033Z,RELEASE-2026,DP1.10086.001,WOOD,2021,sls_soilChemistry
6c9caab4-13b1-4d0e-acbe-4ce1849974c6,2021-08-31,WOOD_003.basePlot.bgc,D09,WOOD,WOOD_003,distributed,2021-07-08T13:52:00Z,2021-07-08T13:52:00Z,WOOD_003-M-9.5-1.5-20210708,A00000137947,WOOD_003-M-9.5-1.5-20210708-CN,A00000240239,soil,N,N,6.4,NA,0.48,NA,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T194033Z,RELEASE-2026,DP1.10086.001,WOOD,2021,sls_soilChemistry
a935af1f-8c62-4266-9d87-ec70f6479ed8,2021-08-31,WOOD_003.basePlot.bgc,D09,WOOD,WOOD_003,distributed,2021-07-08T14:19:00Z,2021-07-08T14:19:00Z,WOOD_003-M-22.5-0-20210708,A00000137946,WOOD_003-M-22.5-0-20210708-CN,A00000240238,soil,N,N,7.3,NA,0.27,NA,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T194033Z,RELEASE-2026,DP1.10086.001,WOOD,2021,sls_soilChemistry
87e8ce78-8091-47cd-ba07-154411d4d901,2021-09-08,WOOD_003.basePlot.bgc,D09,WOOD,WOOD_003,distributed,2021-07-08T14:19:00Z,2021-07-08T14:19:00Z,WOOD_003-M-22.5-0-20210708,A00000137946,WOOD_003-M-22.5-0-20210708-CN,A00000240238,soil,Y,N,NA,-21.8,NA,3.47,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T194033Z,RELEASE-2026,DP1.10086.001,WOOD,2021,sls_soilChemistry
5f940bd7-cbe6-4df8-aa95-dc84954c7fd1,2021-08-31,WOOD_003.basePlot.bgc,D09,WOOD,WOOD_003,distributed,2021-07-08T14:40:00Z,2021-07-08T14:40:00Z,WOOD_003-M-9.5-31-20210708,A00000137945,WOOD_003-M-9.5-31-20210708-CN,A00000240245,soil,N,N,7.5,NA,0.35,NA,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T194033Z,RELEASE-2026,DP1.10086.001,WOOD,2021,sls_soilChemistry
7abbee43-564e-484d-a512-2342eb618415,2021-09-08,WOOD_003.basePlot.bgc,D09,WOOD,WOOD_003,distributed,2021-07-08T14:40:00Z,2021-07-08T14:40:00Z,WOOD_003-M-9.5-31-20210708,A00000137945,WOOD_003-M-9.5-31-20210708-CN,A00000240245,soil,Y,N,NA,-21.7,NA,4.36,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T194033Z,RELEASE-2026,DP1.10086.001,WOOD,2021,sls_soilChemistry
942289c7-2249-4f56-b1a3-abbc9c4c847d,2021-09-08,WOOD_003.basePlot.bgc,D09,WOOD,WOOD_003,distributed,2021-07-08T14:40:00Z,2021-07-08T14:40:00Z,WOOD_003-M-9.5-31-20210708,A00000137945,WOOD_003-M-9.5-31-20210708-CN,A00000240245,soil,Y,N,NA,-22,NA,4.02,NA,OK,OK,OK,OK,2,NA,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T194033Z,RELEASE-2026,DP1.10086.001,WOOD,2021,sls_soilChemistry
7a8dd308-94a2-4bc3-927c-b925b86ebe43,2021-08-31,WOOD_003.basePlot.bgc,D09,WOOD,WOOD_003,distributed,2021-07-08T14:40:00Z,2021-07-08T14:40:00Z,WOOD_003-M-9.5-31-20210708,A00000137945,WOOD_003-M-9.5-31-20210708-CN,A00000240245,soil,N,N,7.4,NA,0.31,NA,NA,OK,OK,OK,OK,2,NA,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T194033Z,RELEASE-2026,DP1.10086.001,WOOD,2021,sls_soilChemistry
96981394-8f93-4889-a4f7-1341295d6aa8,2021-09-08,WOOD_002.basePlot.bgc,D09,WOOD,WOOD_002,distributed,2021-07-08T16:01:00Z,2021-07-08T16:01:00Z,WOOD_002-M-8.5-3.5-20210708,A00000137919,WOOD_002-M-8.5-3.5-20210708-CN,A00000240237,soil,Y,N,NA,-21.3,NA,5,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T194033Z,RELEASE-2026,DP1.10086.001,WOOD,2021,sls_soilChemistry
a66afb0d-6249-43ed-b652-4f71dfc5f55a,2021-08-31,WOOD_002.basePlot.bgc,D09,WOOD,WOOD_002,distributed,2021-07-08T16:01:00Z,2021-07-08T16:01:00Z,WOOD_002-M-8.5-3.5-20210708,A00000137919,WOOD_002-M-8.5-3.5-20210708-CN,A00000240237,soil,N,N,7.9,NA,0.33,NA,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T194033Z,RELEASE-2026,DP1.10086.001,WOOD,2021,sls_soilChemistry
