dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,bgcArchiveMass_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,bgcArchiveMass_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,LAJA,sls_bgcSubsampling,2018-2024,LAJA,LAJA_001,LAJA_001.basePlot.bgc,M,6,103.1,2019,2019,gram,NA,NA
DP1.10086.001,LAJA,sls_bgcSubsampling,2018-2024,LAJA,LAJA_002,LAJA_002.basePlot.bgc,M,6,115.5,2019,2019,gram,NA,NA
DP1.10086.001,LAJA,sls_bgcSubsampling,2018-2024,LAJA,LAJA_003,LAJA_003.basePlot.bgc,M,6,184.28333333333333,2019,2019,gram,NA,NA
DP1.10086.001,LAJA,sls_bgcSubsampling,2018-2024,LAJA,LAJA_004,LAJA_004.basePlot.bgc,M,6,88.73333333333333,2019,2019,gram,NA,NA
DP1.10086.001,LAJA,sls_bgcSubsampling,2018-2024,LAJA,LAJA_005,LAJA_005.basePlot.bgc,M,6,176.25,2019,2019,gram,NA,NA
DP1.10086.001,LAJA,sls_bgcSubsampling,2018-2024,LAJA,LAJA_015,LAJA_015.basePlot.bgc,M,6,286.31666666666666,2019,2019,gram,NA,NA
DP1.10086.001,LAJA,sls_bgcSubsampling,2018-2024,LAJA,LAJA_042,LAJA_042.basePlot.bgc,M,6,130.75,2019,2019,gram,NA,NA
DP1.10086.001,LAJA,sls_bgcSubsampling,2018-2024,LAJA,LAJA_044,LAJA_044.basePlot.bgc,M,5,53.92,2019.2,2019.2,gram,NA,NA
DP1.10086.001,LAJA,sls_bgcSubsampling,2018-2024,LAJA,LAJA_046,LAJA_046.basePlot.bgc,M,6,145.28333333333333,2019,2019,gram,NA,NA
DP1.10086.001,LAJA,sls_bgcSubsampling,2018-2024,LAJA,LAJA_051,LAJA_051.basePlot.bgc,M,6,89.3,2019,2019,gram,NA,NA
