dpID,site,table,years_averaged,siteID,plotID,namedLocation,plotType,horizon,sampleTopDepth,sampleBottomDepth,sampleExtent,n_raw_records,coreCoordinateX_mean_2018_2024,coreCoordinateY_mean_2018_2024,decimalLatitude_mean_2018_2024,decimalLongitude_mean_2018_2024,coordinateUncertainty_mean_2018_2024,elevation_mean_2018_2024,elevationUncertainty_mean_2018_2024,standingWaterDepth_mean_2018_2024,soilTemp_mean_2018_2024,litterDepth_mean_2018_2024,soilCoreCount_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,coreCoordinateX_mean_2018_2024_unit,coreCoordinateY_mean_2018_2024_unit,decimalLatitude_mean_2018_2024_unit,decimalLongitude_mean_2018_2024_unit,coordinateUncertainty_mean_2018_2024_unit,elevation_mean_2018_2024_unit,elevationUncertainty_mean_2018_2024_unit,standingWaterDepth_mean_2018_2024_unit,soilTemp_mean_2018_2024_unit,litterDepth_mean_2018_2024_unit,soilCoreCount_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,LAJA,sls_soilCoreCollection,2018-2024,LAJA,LAJA_001,LAJA_001.basePlot.bgc,distributed,M,0,27,maximum,2,22.75,33.5,18.024533,-67.076837,20.3,16.6,0.63,0,25.049999999999997,0,1,2021,2021,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,LAJA,sls_soilCoreCollection,2018-2024,LAJA,LAJA_001,LAJA_001.basePlot.bgc,distributed,M,0,28,maximum,1,38.5,10.5,18.024533,-67.076837,20.3,16.6,0.63,0,27.4,0,1,2020,2020,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,LAJA,sls_soilCoreCollection,2018-2024,LAJA,LAJA_001,LAJA_001.basePlot.bgc,distributed,M,0,29.5,maximum,1,24.5,39.5,18.024533,-67.076837,20.3,16.6,0.63,0,27.5,0,1,2020,2020,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,LAJA,sls_soilCoreCollection,2018-2024,LAJA,LAJA_001,LAJA_001.basePlot.bgc,distributed,M,0,30,entire,3,19,18.666666666666668,18.024533,-67.076837,20.3,16.6,0.63,0,28.133333333333333,0,1,2019,2019,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,LAJA,sls_soilCoreCollection,2018-2024,LAJA,LAJA_001,LAJA_001.basePlot.bgc,distributed,M,0,30,maximum,58,20.275862068965516,18.14655172413793,18.024533,-67.076837,20.3,16.6,0.63,0.1724137931034482,26.618965517241378,0.04482758620689657,1,2020.8793103448277,2020.8793103448277,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,LAJA,sls_soilCoreCollection,2018-2024,LAJA,LAJA_001,LAJA_001.basePlot.bgc,distributed,NA,NA,NA,NA,10,NA,NA,18.024533,-67.076837,20.3,16.6,0.63,NA,NA,NA,NA,2021.6,2021.6,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,LAJA,sls_soilCoreCollection,2018-2024,LAJA,LAJA_002,LAJA_002.basePlot.bgc,distributed,M,0,27,maximum,3,17,9.5,18.035349,-67.073331,20.1,28.7,0.1,0,27.666666666666668,0,1,2020.3333333333333,2020.3333333333333,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,LAJA,sls_soilCoreCollection,2018-2024,LAJA,LAJA_002,LAJA_002.basePlot.bgc,distributed,M,0,29,maximum,2,20,34.25,18.035349,-67.073331,20.1,28.7,0.1,0,27.75,0,1,2020.5,2020.5,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,LAJA,sls_soilCoreCollection,2018-2024,LAJA,LAJA_002,LAJA_002.basePlot.bgc,distributed,M,0,29.5,maximum,1,12.5,38.5,18.035349,-67.073331,20.1,28.7,0.1,0,27.1,1,1,2020,2020,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,LAJA,sls_soilCoreCollection,2018-2024,LAJA,LAJA_002,LAJA_002.basePlot.bgc,distributed,M,0,30,entire,3,15.166666666666668,17.5,18.035349,-67.073331,20.1,28.7,0.1,0,27.966666666666665,0,1,2019,2019,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,LAJA,sls_soilCoreCollection,2018-2024,LAJA,LAJA_002,LAJA_002.basePlot.bgc,distributed,M,0,30,maximum,65,21.730769230769234,19.423076923076923,18.035349,-67.073331,20.1,28.7,0.1,0,25.509375,0.5461538461538462,1,2021,2021,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,LAJA,sls_soilCoreCollection,2018-2024,LAJA,LAJA_002,LAJA_002.basePlot.bgc,distributed,M,0,30,NA,1,8.5,9.5,18.035349,-67.073331,20.1,28.7,0.1,0,26.4,0,1,2022,2022,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,LAJA,sls_soilCoreCollection,2018-2024,LAJA,LAJA_003,LAJA_003.basePlot.bgc,distributed,M,0,0,maximum,1,9.5,2.5,18.025922,-67.081365,20.1,18.2,0.1,0,20.7,0,1,2018,2018,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,LAJA,sls_soilCoreCollection,2018-2024,LAJA,LAJA_003,LAJA_003.basePlot.bgc,distributed,M,0,22,maximum,1,14.5,8,18.025922,-67.081365,20.1,18.2,0.1,0,31,0,1,2021,2021,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,LAJA,sls_soilCoreCollection,2018-2024,LAJA,LAJA_003,LAJA_003.basePlot.bgc,distributed,M,0,28,maximum,1,27.5,36.5,18.025922,-67.081365,20.1,18.2,0.1,0,28.2,0,1,2020,2020,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,LAJA,sls_soilCoreCollection,2018-2024,LAJA,LAJA_003,LAJA_003.basePlot.bgc,distributed,M,0,29,maximum,2,1.75,8,18.025922,-67.081365,20.1,18.2,0.1,0,28.450000000000003,0.5,1,2020,2020,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
