dpID,site,table,years_averaged,siteID,plotID,namedLocation,plotType,n_raw_records,d15N_mean_2018_2024,organicd13C_mean_2018_2024,nitrogenPercent_mean_2018_2024,organicCPercent_mean_2018_2024,CNratio_mean_2018_2024,analyticalRepNumber_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,d15N_mean_2018_2024_unit,organicd13C_mean_2018_2024_unit,nitrogenPercent_mean_2018_2024_unit,organicCPercent_mean_2018_2024_unit,CNratio_mean_2018_2024_unit,analyticalRepNumber_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,DSNY,sls_soilChemistry,2018-2024,DSNY,DSNY_001,DSNY_001.basePlot.bgc,distributed,8,3.65,-25.5875,0.02125,0.6475,28.475,1.25,2020.5,2020.5,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,DSNY,sls_soilChemistry,2018-2024,DSNY,DSNY_003,DSNY_003.basePlot.bgc,distributed,6,3.2333333333333334,-24.933333333333334,0.04666666666666667,1.3266666666666667,28.03333333333333,1,2020.5,2020.5,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,DSNY,sls_soilChemistry,2018-2024,DSNY,DSNY_004,DSNY_004.basePlot.bgc,distributed,6,5.116666666666666,-24.7,0.09333333333333334,3.2683333333333335,36.666666666666664,1,2020.5,2020.5,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,DSNY,sls_soilChemistry,2018-2024,DSNY,DSNY_005,DSNY_005.basePlot.bgc,distributed,6,1.7666666666666666,-27.116666666666667,0.043333333333333335,1.5666666666666667,34.5,1,2020.5,2020.5,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,DSNY,sls_soilChemistry,2018-2024,DSNY,DSNY_006,DSNY_006.basePlot.bgc,distributed,7,2.1714285714285717,-24.985714285714288,0.018571428571428572,0.47857142857142854,26.257142857142856,1.1428571428571428,2020.857142857143,2020.857142857143,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,DSNY,sls_soilChemistry,2018-2024,DSNY,DSNY_009,DSNY_009.basePlot.bgc,distributed,6,2.8666666666666667,-19.9,0.07,1.6116666666666666,23.133333333333333,1,2020.5,2020.5,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,DSNY,sls_soilChemistry,2018-2024,DSNY,DSNY_041,DSNY_041.basePlot.bgc,tower,6,3.1666666666666665,-21.316666666666666,0.055,1.2166666666666668,22.116666666666667,1,2020.5,2020.5,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,DSNY,sls_soilChemistry,2018-2024,DSNY,DSNY_042,DSNY_042.basePlot.bgc,tower,8,2.7625,-23.2125,0.075,1.7349999999999999,20.4,1.25,2020.5,2020.5,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,DSNY,sls_soilChemistry,2018-2024,DSNY,DSNY_043,DSNY_043.basePlot.bgc,tower,6,2.8166666666666664,-21.016666666666666,0.05,1.19,22.383333333333333,1,2020.5,2020.5,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,DSNY,sls_soilChemistry,2018-2024,DSNY,DSNY_044,DSNY_044.basePlot.bgc,tower,6,3.9833333333333334,-21.65,0.058333333333333334,1.2966666666666666,20.833333333333332,1,2020.5,2020.5,permill,permill,percent,percent,NA,number,NA,NA
