dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,soilInWaterpH_mean_2018_2024,soilInCaClpH_mean_2018_2024,pHSoilInWaterMass_mean_2018_2024,pHWaterVol_mean_2018_2024,waterpHRatio_mean_2018_2024,pHSoilInCaClMass_mean_2018_2024,pHCaClVol_mean_2018_2024,caclpHRatio_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,soilInWaterpH_mean_2018_2024_unit,soilInCaClpH_mean_2018_2024_unit,pHSoilInWaterMass_mean_2018_2024_unit,pHWaterVol_mean_2018_2024_unit,waterpHRatio_mean_2018_2024_unit,pHSoilInCaClMass_mean_2018_2024_unit,pHCaClVol_mean_2018_2024_unit,caclpHRatio_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,KONZ,sls_soilpH,2018-2024,KONZ,KONZ_001,KONZ_001.basePlot.bgc,M,60,6.3145,5.6775,10.091666666666667,13,1.2999999999999998,10.093333333333334,20,1.98,2021.05,2021.05,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,KONZ,sls_soilpH,2018-2024,KONZ,KONZ_002,KONZ_002.basePlot.bgc,M,60,7.463166666666667,6.959666666666666,10.041666666666666,13.333333333333336,1.3333333333333333,10.038333333333334,20.666666666666668,2.0633333333333335,2021.05,2021.05,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,KONZ,sls_soilpH,2018-2024,KONZ,KONZ_003,KONZ_003.basePlot.bgc,M,60,6.912333333333334,6.3895,10.05,13.333333333333336,1.3316666666666666,10.056666666666667,20.666666666666668,2.055,2021.05,2021.05,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,KONZ,sls_soilpH,2018-2024,KONZ,KONZ_004,KONZ_004.basePlot.bgc,M,57,7.6238596491228074,7.09859649122807,10.063157894736841,13.157894736842103,1.3157894736842106,10.059649122807018,20,1.9912280701754386,2021,2021,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,KONZ,sls_soilpH,2018-2024,KONZ,KONZ_005,KONZ_005.basePlot.bgc,M,57,7.020526315789474,6.456315789473684,10.057894736842105,13.157894736842103,1.3157894736842106,10.06140350877193,20,1.9947368421052631,2021,2021,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,KONZ,sls_soilpH,2018-2024,KONZ,KONZ_024,KONZ_024.basePlot.bgc,M,60,7.6161666666666665,7.142,10.055,13,1.2999999999999998,10.048333333333334,20,1.9883333333333333,2021.05,2021.05,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,KONZ,sls_soilpH,2018-2024,KONZ,KONZ_042,KONZ_042.basePlot.bgc,M,60,7.0376666666666665,6.5075,10.08,13,1.2999999999999998,10.08,20,1.9883333333333333,2021.05,2021.05,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,KONZ,sls_soilpH,2018-2024,KONZ,KONZ_043,KONZ_043.basePlot.bgc,M,60,6.9576666666666664,6.399666666666667,10.061666666666667,13,1.2999999999999998,10.063333333333333,20,1.99,2021.05,2021.05,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,KONZ,sls_soilpH,2018-2024,KONZ,KONZ_045,KONZ_045.basePlot.bgc,M,60,7.443833333333333,6.907333333333334,10.053333333333333,13,1.2999999999999998,10.051666666666666,20,1.99,2021.05,2021.05,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,KONZ,sls_soilpH,2018-2024,KONZ,KONZ_046,KONZ_046.basePlot.bgc,M,60,7.157666666666667,6.641166666666667,10.071666666666667,13,1.2999999999999998,10.068333333333333,20,1.9866666666666666,2021.05,2021.05,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
