uid,namedLocation,domainID,siteID,plotType,sampleID,sampleCode,collectDate,lmaSampleID,lmaSampleCode,lmaSampleCondition,tissueDescriptor,scanDate,scannedBy,freshMass,ovenStartDate,ovenEndDate,dryMass,weighedBy,scannedLeafNumber,leafArea,percentGreen,leafMassPerArea,dryMassFraction,measuredBy,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
cdb6936f-07ce-4438-a701-fa4ab6a58bbe,ONAQ_020.basePlot.cfc,D15,ONAQ,distributed,M+OBob9eRM0NLXkUzwXNfanDlNe/KUsGcGF+nOzRxY8=,A00000281634,2021-05-10T19:05:00Z,M+OBob9eRM0NLXkUzwXNfanDlNe/KUsGEgKedXrU5D4=,A00000281754,OK,NA,2021-05-11T19:07:00Z,0000-0002-3704-5849,1.26,2021-05-11T19:11:00Z,2021-05-17T20:58:00Z,0.252,0000-0002-3704-5849,100,2979.7,95,84.7,0.2,0000-0002-3704-5849,NA,NA,20260106T155223Z,RELEASE-2026,DP1.10026.001,ONAQ,2021,cfc_LMA
982ede08-f4b1-40d7-a4dc-a9d5cd8b350b,ONAQ_015.basePlot.cfc,D15,ONAQ,distributed,M+OBob9eRM2hpiph5gvh0d8tMy4VGtKlQ8Uh7B4Lyys=,A00000281812,2021-05-11T17:02:00Z,M+OBob9eRM2hpiph5gvh0d8tMy4VGtKlZfM1oHjlA+Rx0qopkXm5Sg==,A00000282073,OK,NA,2021-05-13T21:37:00Z,0000-0002-3704-5849,0.3,2021-05-13T21:42:00Z,2021-05-17T20:51:00Z,0.092,0000-0002-3704-5849,77,1357.5,100,67.5,0.306,0000-0002-3704-5849,NA,NA,20260106T155223Z,RELEASE-2026,DP1.10026.001,ONAQ,2021,cfc_LMA
ad67bcb3-abd0-42ca-94c0-55a3c26c0abc,ONAQ_015.basePlot.cfc,D15,ONAQ,distributed,M+OBob9eRM2hpiph5gvh0ZYbLIOP4XhQcWfsx93uP68=,A00000281811,2021-05-11T17:38:00Z,M+OBob9eRM2hpiph5gvh0ZYbLIOP4XhQI7TOBBEKRxxyu6OlqWY43w==,A00000282074,OK,NA,2021-05-13T20:43:00Z,0000-0002-3704-5849,0.564,2021-05-13T20:48:00Z,2021-05-17T21:04:00Z,0.207,0000-0002-3704-5849,88,1791.6,100,115.7,0.368,0000-0002-3704-5849,NA,NA,20260106T155223Z,RELEASE-2026,DP1.10026.001,ONAQ,2021,cfc_LMA
6966dd67-45df-42cd-a6c0-eff98479f489,ONAQ_011.basePlot.cfc,D15,ONAQ,distributed,M+OBob9eRM2x+e0UgGJd0K30Zs0jHNycy9XWglZuZF0=,A00000281629,2021-05-11T19:30:00Z,M+OBob9eRM2x+e0UgGJd0K30Zs0jHNycWJJlljOHaeXVMb5f6KxWzA==,A00000282076,OK,NA,2021-05-13T18:08:00Z,0000-0002-3704-5849,0.182,2021-05-13T18:10:00Z,2021-05-17T20:48:00Z,0.04,0000-0002-3704-5849,99,458.8,100,87.8,0.222,0000-0002-3704-5849,NA,NA,20260106T155223Z,RELEASE-2026,DP1.10026.001,ONAQ,2021,cfc_LMA
3f5c4ab0-1d9b-42ba-afcc-832ebcffa1b2,ONAQ_011.basePlot.cfc,D15,ONAQ,distributed,M+OBob9eRM2x+e0UgGJd0M9OMfbaQgTk6neN3+1fcgU=,A00000281802,2021-05-11T20:14:00Z,M+OBob9eRM2x+e0UgGJd0M9OMfbaQgTkJXYYmmuSz1NW76v/wp6HYQ==,A00000282075,OK,NA,2021-05-13T19:30:00Z,0000-0002-3704-5849,0.142,2021-05-13T19:36:00Z,2021-05-17T21:05:00Z,0.033,0000-0002-3704-5849,95,331.9,100,97.9,0.229,0000-0002-3704-5849,NA,NA,20260106T155223Z,RELEASE-2026,DP1.10026.001,ONAQ,2021,cfc_LMA
698cf230-cb6c-4e0b-8627-eac8119e84e6,ONAQ_007.basePlot.cfc,D15,ONAQ,distributed,M+OBob9eRM12bv0ind7sB+2xSJoP/a1VtSfEIeg9Bes=,A00000281645,2021-05-12T18:04:00Z,M+OBob9eRM12bv0ind7sB+2xSJoP/a1VcpiNh5Nljg4YeqI60q0lyw==,A00000282066,OK,NA,2021-05-14T18:00:00Z,0000-0002-3704-5849,0.714,2021-05-14T18:01:00Z,2021-05-17T20:54:00Z,0.29,0000-0002-3704-5849,66,1865.4,100,155.7,0.407,0000-0002-3704-5849,NA,NA,20260106T155223Z,RELEASE-2026,DP1.10026.001,ONAQ,2021,cfc_LMA
7b87ef32-a00c-4d6a-a7bc-5275751dd396,ONAQ_005.basePlot.cfc,D15,ONAQ,distributed,M+OBob9eRM24ni9MccLXnI6GcMvEkFqE7p0xI6oCEVk=,A00000281804,2021-05-12T20:42:00Z,M+OBob9eRM24ni9MccLXnI6GcMvEkFqEL5KHhLkDsLEoioBDIhGAwA==,A00000282067,OK,NA,2021-05-14T19:02:00Z,0000-0002-3704-5849,0.543,2021-05-14T19:05:00Z,2021-05-17T21:02:00Z,0.216,0000-0002-3704-5849,71,1778.1,100,121.5,0.398,0000-0002-3704-5849,NA,NA,20260106T155223Z,RELEASE-2026,DP1.10026.001,ONAQ,2021,cfc_LMA
f12045cb-3667-48a9-b0d2-028714634d2e,ONAQ_005.basePlot.cfc,D15,ONAQ,distributed,M+OBob9eRM0t8X+C5+QrzxdGluls5jAeHhzyy8r6QYI=,A00000281806,2021-05-12T21:56:00Z,M+OBob9eRM0t8X+C5+QrzxdGluls5jAeVBPS3CmMCOQ=,A00000282068,OK,NA,2021-05-14T19:58:00Z,0000-0002-3704-5849,1.019,2021-05-14T20:01:00Z,2021-05-17T20:56:00Z,0.347,0000-0002-3704-5849,69,2770.2,100,125.3,0.341,0000-0002-3704-5849,NA,NA,20260106T155223Z,RELEASE-2026,DP1.10026.001,ONAQ,2021,cfc_LMA
a045b164-ced3-481f-a80f-c424b97671df,ONAQ_023.basePlot.cfc,D15,ONAQ,distributed,M+OBob9eRM27J+QNOYCLnFY0uY6FcxC6idVcZ4Q8irU=,A00000281635,2021-05-13T16:23:00Z,M+OBob9eRM27J+QNOYCLnFY0uY6FcxC65TseLMOv48I=,A00000282069,OK,NA,2021-05-14T20:51:00Z,0000-0002-3704-5849,1.874,2021-05-14T20:54:00Z,2021-05-17T21:00:00Z,1.134,0000-0002-3704-5849,47,1990.1,100,569.9,0.605,0000-0002-4557-4900,NA,NA,20260106T155223Z,RELEASE-2026,DP1.10026.001,ONAQ,2021,cfc_LMA
71ef9af6-90c5-485b-8b69-e33eda8db890,ONAQ_023.basePlot.cfc,D15,ONAQ,distributed,M+OBob9eRM291JHT9XZsCl4hHbAED0wCQbC1mC96Hb8=,A00000281807,2021-05-13T17:54:00Z,M+OBob9eRM291JHT9XZsCl4hHbAED0wCJavqv+SYCFw=,A00000282070,OK,NA,2021-05-14T21:50:00Z,0000-0002-3704-5849,0.558,2021-05-14T21:53:00Z,2021-05-17T20:46:00Z,0.316,0000-0002-3704-5849,61,1214.5,100,260.3,0.567,0000-0002-4557-4900,NA,NA,20260106T155223Z,RELEASE-2026,DP1.10026.001,ONAQ,2021,cfc_LMA
