dpID,site,table,years_averaged,siteID,plotID,namedLocation,plotType,horizon,sampleTopDepth,sampleBottomDepth,sampleExtent,n_raw_records,coreCoordinateX_mean_2018_2024,coreCoordinateY_mean_2018_2024,decimalLatitude_mean_2018_2024,decimalLongitude_mean_2018_2024,coordinateUncertainty_mean_2018_2024,elevation_mean_2018_2024,elevationUncertainty_mean_2018_2024,standingWaterDepth_mean_2018_2024,soilTemp_mean_2018_2024,litterDepth_mean_2018_2024,soilCoreCount_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,coreCoordinateX_mean_2018_2024_unit,coreCoordinateY_mean_2018_2024_unit,decimalLatitude_mean_2018_2024_unit,decimalLongitude_mean_2018_2024_unit,coordinateUncertainty_mean_2018_2024_unit,elevation_mean_2018_2024_unit,elevationUncertainty_mean_2018_2024_unit,standingWaterDepth_mean_2018_2024_unit,soilTemp_mean_2018_2024_unit,litterDepth_mean_2018_2024_unit,soilCoreCount_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,JERC,sls_soilCoreCollection,2018-2024,JERC,JERC_001,JERC_001.basePlot.bgc,distributed,M,0,28,maximum,1,39.5,37,31.194314,-84.477077,20.2,38.6,0.26,0,29,1,NA,2019,2019,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,JERC,sls_soilCoreCollection,2018-2024,JERC,JERC_001,JERC_001.basePlot.bgc,distributed,M,0,28.2,maximum,1,1,0.5,31.194314,-84.477077,20.2,38.6,0.26,0,26,3,1,2024,2024,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,JERC,sls_soilCoreCollection,2018-2024,JERC,JERC_001,JERC_001.basePlot.bgc,distributed,M,0,29,maximum,4,22.875,21.625,31.194314,-84.477077,20.2,38.6,0.26,0,21.775000000000002,2,1,2019.5,2019.5,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,JERC,sls_soilCoreCollection,2018-2024,JERC,JERC_001,JERC_001.basePlot.bgc,distributed,M,0,29.3,maximum,1,39,39.5,31.194314,-84.477077,20.2,38.6,0.26,0,26.5,3,1,2024,2024,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,JERC,sls_soilCoreCollection,2018-2024,JERC,JERC_001,JERC_001.basePlot.bgc,distributed,M,0,29.5,maximum,3,15.666666666666668,21.833333333333332,31.194314,-84.477077,20.2,38.6,0.26,0,20.433333333333334,4.066666666666666,1,2020,2020,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,JERC,sls_soilCoreCollection,2018-2024,JERC,JERC_001,JERC_001.basePlot.bgc,distributed,M,0,29.6,maximum,1,30.5,12,31.194314,-84.477077,20.2,38.6,0.26,0,21.5,4.7,1,2024,2024,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,JERC,sls_soilCoreCollection,2018-2024,JERC,JERC_001,JERC_001.basePlot.bgc,distributed,M,0,29.7,maximum,2,15.75,18.5,31.194314,-84.477077,20.2,38.6,0.26,0,18.15,5.45,1,2024,2024,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,JERC,sls_soilCoreCollection,2018-2024,JERC,JERC_001,JERC_001.basePlot.bgc,distributed,M,0,29.8,maximum,1,1,0.5,31.194314,-84.477077,20.2,38.6,0.26,0,26.3,5,1,2024,2024,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,JERC,sls_soilCoreCollection,2018-2024,JERC,JERC_001,JERC_001.basePlot.bgc,distributed,M,0,30,maximum,32,21.09375,20.953125,31.194314,-84.477077,20.2,38.6,0.26,0,19.990625,3.559375,1.032258064516129,2021.1875,2021.1875,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,JERC,sls_soilCoreCollection,2018-2024,JERC,JERC_001,JERC_001.basePlot.bgc,distributed,M,0,30,NA,1,13,0,31.194314,-84.477077,20.2,38.6,0.26,0,27.3,3,1,2022,2022,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,JERC,sls_soilCoreCollection,2018-2024,JERC,JERC_001,JERC_001.basePlot.bgc,distributed,M,0,30.3,maximum,1,7,32.5,31.194314,-84.477077,20.2,38.6,0.26,0,26.1,7,1,2024,2024,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,JERC,sls_soilCoreCollection,2018-2024,JERC,JERC_001,JERC_001.basePlot.bgc,distributed,M,0,30.5,maximum,2,38,38.5,31.194314,-84.477077,20.2,38.6,0.26,0,28.3,1.25,1,2023.5,2023.5,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,JERC,sls_soilCoreCollection,2018-2024,JERC,JERC_001,JERC_001.basePlot.bgc,distributed,M,0,31,maximum,13,16.076923076923077,19.076923076923077,31.194314,-84.477077,20.2,38.6,0.26,0,19.869230769230768,3.9615384615384617,1,2020.4615384615386,2020.4615384615386,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,JERC,sls_soilCoreCollection,2018-2024,JERC,JERC_001,JERC_001.basePlot.bgc,distributed,M,0,31.3,maximum,1,7,32.5,31.194314,-84.477077,20.2,38.6,0.26,0,26,2,1,2024,2024,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,JERC,sls_soilCoreCollection,2018-2024,JERC,JERC_001,JERC_001.basePlot.bgc,distributed,M,0,31.5,maximum,1,38.5,21.5,31.194314,-84.477077,20.2,38.6,0.26,0,31.5,4,1,2019,2019,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
