uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedDate,processedBy,remarks,genomicsDataQF,publicationDate,release,dpID,site_download,year_download,source_table
06eb29c5-57bd-4c3b-98a2-630ac5408ea2,D19,BONA,BONA_080,BONA_080.basePlot.bgc,2019-08-26T22:21:00Z,2019-08-26T23:59:00Z,NA,NEON.DOC.014048vL,BONA_080-O-8.5-24-20190826|BONA_080-O-30-6-20190826|BONA_080-O-5-9-20190826,BONA_080-O-20190826-COMP,B00000046580,OK,NA,NA,NA,NA,20251217T193930Z,RELEASE-2026,DP1.10086.001,BONA,2019,sls_metagenomicsPooling
ca32c755-30db-47de-ad72-41c2040356ba,D19,BONA,BONA_080,BONA_080.basePlot.bgc,2019-08-26T22:23:00Z,2019-08-27T00:01:00Z,NA,NEON.DOC.014048vL,BONA_080-M-30-6-20190826|BONA_080-M-5-9-20190826|BONA_080-M-8.5-24-20190826,BONA_080-M-20190826-COMP,B00000046570,OK,NA,NA,NA,NA,20251217T193930Z,RELEASE-2026,DP1.10086.001,BONA,2019,sls_metagenomicsPooling
