uid,startDate,endDate,domainID,siteID,downloadFileName,downloadFileUrl,shapefileAopYear,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
aea93b52-137c-4348-9b6c-77fc754de458,2021-04-23,2021-05-19,D08,TALL,TALL-2021-polygons-v2.zip,https://storage.neonscience.org/neon-crown-shapefiles/TALL-2021-polygons-v2.zip,2019,NA,20260106T160030Z,RELEASE-2026,DP1.10026.001,TALL,2021,cfc_shapefile
