dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,analyticalRepNumber_mean_2018_2024,dryMass_mean_2018_2024,ligninPercent_mean_2018_2024,cellulosePercent_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,analyticalRepNumber_mean_2018_2024_unit,dryMass_mean_2018_2024_unit,ligninPercent_mean_2018_2024_unit,cellulosePercent_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,HEAL,cfc_lignin,2021,HEAL,HEAL_010,HEAL_010.basePlot.cfc,distributed,+Xi+AbDD9//pEm9jVHyJfk+MVukWZ/QjkRKfdObDExw=,A00000308097,1,1,0.49,13.4,15.7,2021,2021,number,gram,percent,percent,NA,NA
DP1.10026.001,HEAL,cfc_lignin,2021,HEAL,HEAL_014,HEAL_014.basePlot.cfc,distributed,+Xi+AbDD9/+P0GB1MrNU0b2CxdO8FWLGyFqrRXZ28Gs=,A00000308110,1,1,0.487,8.58,12.01,2021,2021,number,gram,percent,percent,NA,NA
DP1.10026.001,HEAL,cfc_lignin,2021,HEAL,HEAL_014,HEAL_014.basePlot.cfc,distributed,+Xi+AbDD9//56xb2xEH8WZH5y0dteZE6fddfiqEFPEo=,A00000308109,1,1,0.474,17.16,9.38,2021,2021,number,gram,percent,percent,NA,NA
DP1.10026.001,HEAL,cfc_lignin,2021,HEAL,HEAL_014,HEAL_014.basePlot.cfc,distributed,+Xi+AbDD9/9NocSqaAVIoNlWJdfATCsusvmLxv1v828=,A00000308114,1,1,0.467,14.95,15.42,2021,2021,number,gram,percent,percent,NA,NA
DP1.10026.001,HEAL,cfc_lignin,2021,HEAL,HEAL_014,HEAL_014.basePlot.cfc,distributed,+Xi+AbDD9/9NocSqaAVIoP7gfqVf/lLvRw0EnZaI2FY=,A00000308117,1,1,0.48,14.03,15.38,2021,2021,number,gram,percent,percent,NA,NA
DP1.10026.001,HEAL,cfc_lignin,2021,HEAL,HEAL_015,HEAL_015.basePlot.cfc,distributed,+Xi+AbDD9/8j59Kw31gKxBh9B52iWXYbnf4It/Oj0V4=,A00000308119,1,1,0.474,10.24,15.19,2021,2021,number,gram,percent,percent,NA,NA
DP1.10026.001,HEAL,cfc_lignin,2021,HEAL,HEAL_015,HEAL_015.basePlot.cfc,distributed,+Xi+AbDD9/8j59Kw31gKxGMaN/m+TvttK5nsOCHZpTg=,A00000308205,1,1,0.484,10.02,15.63,2021,2021,number,gram,percent,percent,NA,NA
DP1.10026.001,HEAL,cfc_lignin,2021,HEAL,HEAL_015,HEAL_015.basePlot.cfc,distributed,+Xi+AbDD9/8j59Kw31gKxJl1f8FtF5u+EvYysnw3KVQ=,A00000308098,1,1,0.496,9.92,14.77,2021,2021,number,gram,percent,percent,NA,NA
DP1.10026.001,HEAL,cfc_lignin,2021,HEAL,HEAL_017,HEAL_017.basePlot.cfc,distributed,+Xi+AbDD9/+SIxcv9yUilh/CLCZY9g82V4V2JgoAy30=,A00000308122,1,1,0.486,12.43,13.72,2021,2021,number,gram,percent,percent,NA,NA
DP1.10026.001,HEAL,cfc_lignin,2021,HEAL,HEAL_017,HEAL_017.basePlot.cfc,distributed,+Xi+AbDD9/+SIxcv9yUilppvWKeIilhq9976jJWIzpQ=,A00000308121,1,1,0.496,12.33,13.85,2021,2021,number,gram,percent,percent,NA,NA
DP1.10026.001,HEAL,cfc_lignin,2021,HEAL,HEAL_020,HEAL_020.basePlot.cfc,distributed,+Xi+AbDD9/+FM3MXV1hJhLHyQ0wfaO8UO5t5ygDAM9Q=,A00000308123,1,1,0.481,14.38,15.91,2021,2021,number,gram,percent,percent,NA,NA
DP1.10026.001,HEAL,cfc_lignin,2021,HEAL,HEAL_020,HEAL_020.basePlot.cfc,distributed,+Xi+AbDD9/9ph51w8gtFsEjyxmYqt6HqzpysLO1xYRo=,A00000308120,1,1,0.466,8.2,9.43,2021,2021,number,gram,percent,percent,NA,NA
DP1.10026.001,HEAL,cfc_lignin,2021,HEAL,HEAL_023,HEAL_023.basePlot.cfc,distributed,+Xi+AbDD9/+8ltxcnGioqfOcPsStWE9kPPFN2wBp18w=,A00000308112,1,1,0.483,10.31,9.02,2021,2021,number,gram,percent,percent,NA,NA
DP1.10026.001,HEAL,cfc_lignin,2021,HEAL,HEAL_023,HEAL_023.basePlot.cfc,distributed,+Xi+AbDD9/+rcomSmESCfRmbcFStjeuzTGSpsyHSa/T/z9R40YDOHA==,A00000308111,1,1,0.493,14.99,8.88,2021,2021,number,gram,percent,percent,NA,NA
DP1.10026.001,HEAL,cfc_lignin,2021,HEAL,HEAL_023,HEAL_023.basePlot.cfc,distributed,+Xi+AbDD9/9YOQNto+x+X0aN2yr64mbL/9D55zLPW/c=,A00000308113,1,1,0.481,15,17.57,2021,2021,number,gram,percent,percent,NA,NA
DP1.10026.001,HEAL,cfc_lignin,2021,HEAL,HEAL_023,HEAL_023.basePlot.cfc,distributed,+Xi+AbDD9/9YOQNto+x+X93yRoD8y6ucTqNxv+a7+mY=,A00000308115,1,1,0.499,14.19,15.06,2021,2021,number,gram,percent,percent,NA,NA
DP1.10026.001,HEAL,cfc_lignin,2021,HEAL,HEAL_047,HEAL_047.basePlot.cfc,tower,+Xi+AbDD9/+ocg9lqFdxv8/5tmM28jdhRCIv4XdWQ3U=,A00000308095,1,1,0.472,12.09,13.88,2021,2021,number,gram,percent,percent,NA,NA
DP1.10026.001,HEAL,cfc_lignin,2021,HEAL,HEAL_047,HEAL_047.basePlot.cfc,tower,+Xi+AbDD9/+ocg9lqFdxvzrWGPOvS/9kqGUgEqhhVsI=,A00000308124,1,1,0.483,11.24,13.25,2021,2021,number,gram,percent,percent,NA,NA
DP1.10026.001,HEAL,cfc_lignin,2021,HEAL,HEAL_066,HEAL_066.basePlot.cfc,tower,+Xi+AbDD9/+Bt0CIrTG4zxxTNRys0gkADwfbpHpgAQQ=,A00000308096,1,1,0.5,12.48,14.88,2021,2021,number,gram,percent,percent,NA,NA
