uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedDate,processedBy,remarks,genomicsDataQF,publicationDate,release,dpID,site_download,year_download,source_table
ba265511-a97d-4c78-8c6a-f861824f1e71,D08,LENO,LENO_063,LENO_063.basePlot.bgc,2023-06-27T16:33:00Z,2023-06-27T17:10:00Z,LENO.peakGreenness.2023,NEON.DOC.014048vO,LENO_063-M-39-20230627|LENO_063-M-23-20230627|LENO_063-M-41-20230627,LENO_063-M-20230627-COMP,B00000093432,OK,NA,0000-0002-8839-6825,NA,NA,20251217T193824Z,RELEASE-2026,DP1.10086.001,LENO,2023,sls_metagenomicsPooling
