dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,bgcArchiveMass_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,bgcArchiveMass_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,TOOL,sls_bgcSubsampling,2018-2024,TOOL,TOOL_001,TOOL_001.basePlot.bgc,M,3,44.3,2022,2022,gram,NA,NA
DP1.10086.001,TOOL,sls_bgcSubsampling,2018-2024,TOOL,TOOL_001,TOOL_001.basePlot.bgc,O,3,22.066666666666666,2022,2022,gram,NA,NA
DP1.10086.001,TOOL,sls_bgcSubsampling,2018-2024,TOOL,TOOL_002,TOOL_002.basePlot.bgc,M,1,96.5,2022,2022,gram,NA,NA
DP1.10086.001,TOOL,sls_bgcSubsampling,2018-2024,TOOL,TOOL_002,TOOL_002.basePlot.bgc,O,3,19.7,2022,2022,gram,NA,NA
DP1.10086.001,TOOL,sls_bgcSubsampling,2018-2024,TOOL,TOOL_003,TOOL_003.basePlot.bgc,M,1,50.8,2022,2022,gram,NA,NA
DP1.10086.001,TOOL,sls_bgcSubsampling,2018-2024,TOOL,TOOL_003,TOOL_003.basePlot.bgc,O,3,27.266666666666666,2022,2022,gram,NA,NA
DP1.10086.001,TOOL,sls_bgcSubsampling,2018-2024,TOOL,TOOL_004,TOOL_004.basePlot.bgc,M,3,81.03333333333333,2022,2022,gram,NA,NA
DP1.10086.001,TOOL,sls_bgcSubsampling,2018-2024,TOOL,TOOL_004,TOOL_004.basePlot.bgc,O,3,24.733333333333334,2022,2022,gram,NA,NA
DP1.10086.001,TOOL,sls_bgcSubsampling,2018-2024,TOOL,TOOL_005,TOOL_005.basePlot.bgc,M,2,125.15,2022,2022,gram,NA,NA
DP1.10086.001,TOOL,sls_bgcSubsampling,2018-2024,TOOL,TOOL_005,TOOL_005.basePlot.bgc,O,3,24.9,2022,2022,gram,NA,NA
DP1.10086.001,TOOL,sls_bgcSubsampling,2018-2024,TOOL,TOOL_006,TOOL_006.basePlot.bgc,M,2,61.849999999999994,2022,2022,gram,NA,NA
DP1.10086.001,TOOL,sls_bgcSubsampling,2018-2024,TOOL,TOOL_006,TOOL_006.basePlot.bgc,O,3,20.833333333333332,2022,2022,gram,NA,NA
DP1.10086.001,TOOL,sls_bgcSubsampling,2018-2024,TOOL,TOOL_041,TOOL_041.basePlot.bgc,M,3,101.35,2022,2022,gram,NA,NA
DP1.10086.001,TOOL,sls_bgcSubsampling,2018-2024,TOOL,TOOL_041,TOOL_041.basePlot.bgc,O,2,28.549999999999997,2022,2022,gram,NA,NA
DP1.10086.001,TOOL,sls_bgcSubsampling,2018-2024,TOOL,TOOL_042,TOOL_042.basePlot.bgc,M,1,76.9,2022,2022,gram,NA,NA
DP1.10086.001,TOOL,sls_bgcSubsampling,2018-2024,TOOL,TOOL_042,TOOL_042.basePlot.bgc,O,3,28.7,2022,2022,gram,NA,NA
DP1.10086.001,TOOL,sls_bgcSubsampling,2018-2024,TOOL,TOOL_043,TOOL_043.basePlot.bgc,M,2,91.95,2022,2022,gram,NA,NA
DP1.10086.001,TOOL,sls_bgcSubsampling,2018-2024,TOOL,TOOL_043,TOOL_043.basePlot.bgc,O,3,28.566666666666666,2022,2022,gram,NA,NA
DP1.10086.001,TOOL,sls_bgcSubsampling,2018-2024,TOOL,TOOL_044,TOOL_044.basePlot.bgc,M,3,120.56666666666666,2022,2022,gram,NA,NA
DP1.10086.001,TOOL,sls_bgcSubsampling,2018-2024,TOOL,TOOL_044,TOOL_044.basePlot.bgc,O,3,33.833333333333336,2022,2022,gram,NA,NA
