dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,soilInWaterpH_mean_2018_2024,soilInCaClpH_mean_2018_2024,pHSoilInWaterMass_mean_2018_2024,pHWaterVol_mean_2018_2024,waterpHRatio_mean_2018_2024,pHSoilInCaClMass_mean_2018_2024,pHCaClVol_mean_2018_2024,caclpHRatio_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,soilInWaterpH_mean_2018_2024_unit,soilInCaClpH_mean_2018_2024_unit,pHSoilInWaterMass_mean_2018_2024_unit,pHWaterVol_mean_2018_2024_unit,waterpHRatio_mean_2018_2024_unit,pHSoilInCaClMass_mean_2018_2024_unit,pHCaClVol_mean_2018_2024_unit,caclpHRatio_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,BLAN,sls_soilpH,2018-2024,BLAN,BLAN_001,BLAN_001.basePlot.bgc,M,60,6.451,5.7651666666666666,10.038333333333334,13.5,1.3450000000000002,10.038333333333334,21,2.091666666666667,2021.05,2021.05,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BLAN,sls_soilpH,2018-2024,BLAN,BLAN_002,BLAN_002.basePlot.bgc,M,9,6.24,5.288888888888889,10,20,2,10,20,2,2018,2018,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BLAN,sls_soilpH,2018-2024,BLAN,BLAN_003,BLAN_003.basePlot.bgc,M,60,6.252166666666667,5.4463333333333335,10.025,13.5,1.3500000000000003,10.028333333333332,21,2.1,2021.05,2021.05,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BLAN,sls_soilpH,2018-2024,BLAN,BLAN_004,BLAN_004.basePlot.bgc,M,57,5.63719298245614,4.819122807017544,10.063157894736841,14.21052631578947,1.4210526315789476,10.064912280701755,22.105263157894736,2.2,2020.6842105263158,2020.6842105263158,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BLAN,sls_soilpH,2018-2024,BLAN,BLAN_005,BLAN_005.basePlot.bgc,M,63,5.433015873015873,4.647142857142857,10.068253968253968,13.80952380952381,1.3777777777777775,10.066666666666666,21.904761904761905,2.182539682539683,2021,2021,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BLAN,sls_soilpH,2018-2024,BLAN,BLAN_006,BLAN_006.basePlot.bgc,M,48,5.6066666666666665,4.785625,10.0375,12.5,1.2520833333333334,10.0375,21.25,2.120833333333333,2021.625,2021.625,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BLAN,sls_soilpH,2018-2024,BLAN,BLAN_007,BLAN_007.basePlot.bgc,M,60,6.3675,5.738333333333333,10.025,14,1.3999999999999997,10.025,22,2.2,2021,2021,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BLAN,sls_soilpH,2018-2024,BLAN,BLAN_008,BLAN_008.basePlot.bgc,M,3,5.53,4.776666666666666,10,10,1,10,20,2,2024,2024,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BLAN,sls_soilpH,2018-2024,BLAN,BLAN_031,BLAN_031.basePlot.bgc,M,63,6.1617460317460315,5.403968253968254,10.06031746031746,13.80952380952381,1.3793650793650791,10.053968253968254,21.904761904761905,2.1809523809523808,2021,2021,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BLAN,sls_soilpH,2018-2024,BLAN,BLAN_032,BLAN_032.basePlot.bgc,M,63,6.19079365079365,5.476190476190476,10.028571428571428,13.80952380952381,1.3825396825396823,10.02063492063492,21.904761904761905,2.1888888888888887,2021,2021,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BLAN,sls_soilpH,2018-2024,BLAN,BLAN_033,BLAN_033.basePlot.bgc,M,63,6.345079365079365,5.693650793650794,10.023809523809524,13.80952380952381,1.3793650793650791,10.025396825396825,21.904761904761905,2.1857142857142855,2021,2021,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BLAN,sls_soilpH,2018-2024,BLAN,BLAN_038,BLAN_038.basePlot.bgc,M,63,6.2752380952380955,5.6119047619047615,10.036507936507936,13.80952380952381,1.3793650793650791,10.03015873015873,21.904761904761905,2.1873015873015875,2021,2021,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
