dpID,site,table,years_averaged,siteID,plotID,namedLocation,plotType,n_raw_records,d15N_mean_2018_2024,organicd13C_mean_2018_2024,nitrogenPercent_mean_2018_2024,organicCPercent_mean_2018_2024,CNratio_mean_2018_2024,analyticalRepNumber_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,d15N_mean_2018_2024_unit,organicd13C_mean_2018_2024_unit,nitrogenPercent_mean_2018_2024_unit,organicCPercent_mean_2018_2024_unit,CNratio_mean_2018_2024_unit,analyticalRepNumber_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,BLAN,sls_soilChemistry,2018-2024,BLAN,BLAN_001,BLAN_001.basePlot.bgc,distributed,6,3.6333333333333333,-26.8,0.22,1.42,NA,1,2020,2020,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,BLAN,sls_soilChemistry,2018-2024,BLAN,BLAN_003,BLAN_003.basePlot.bgc,distributed,6,4.833333333333333,-25.2,0.13333333333333333,0.8166666666666667,NA,1,2020,2020,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,BLAN,sls_soilChemistry,2018-2024,BLAN,BLAN_004,BLAN_004.basePlot.bgc,distributed,8,5.25,-25.4,0.135,0.9625,NA,1.25,2020,2020,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,BLAN,sls_soilChemistry,2018-2024,BLAN,BLAN_005,BLAN_005.basePlot.bgc,distributed,6,3.8666666666666667,-26.733333333333334,0.14666666666666667,1.5266666666666666,NA,1,2020,2020,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,BLAN,sls_soilChemistry,2018-2024,BLAN,BLAN_006,BLAN_006.basePlot.bgc,distributed,6,4.5,-25.9,0.11,0.9766666666666667,NA,1,2020,2020,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,BLAN,sls_soilChemistry,2018-2024,BLAN,BLAN_007,BLAN_007.basePlot.bgc,distributed,6,3.6333333333333333,-26.8,0.19,2.453333333333333,NA,1,2020,2020,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,BLAN,sls_soilChemistry,2018-2024,BLAN,BLAN_031,BLAN_031.basePlot.bgc,tower,6,6.366666666666666,-23.53333333333333,0.13,1.0566666666666666,NA,1,2020,2020,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,BLAN,sls_soilChemistry,2018-2024,BLAN,BLAN_032,BLAN_032.basePlot.bgc,tower,6,4.966666666666667,-26.366666666666667,0.12666666666666668,1.1466666666666667,NA,1,2020,2020,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,BLAN,sls_soilChemistry,2018-2024,BLAN,BLAN_033,BLAN_033.basePlot.bgc,tower,6,5.833333333333333,-23.133333333333333,0.09333333333333334,0.6733333333333333,NA,1,2020,2020,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,BLAN,sls_soilChemistry,2018-2024,BLAN,BLAN_038,BLAN_038.basePlot.bgc,tower,8,6.45,-23.2,0.12,0.9299999999999999,NA,1.25,2020,2020,permill,permill,percent,percent,NA,number,NA,NA
