dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,archiveMass_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,archiveMass_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,UKFS,cfc_chemistrySubsampling,"2018,2023",UKFS,UKFS_001,UKFS_001.basePlot.cfc,distributed,GWdltx9aizw8Illw/plSggrC12az4v9qadBj7b1Hll0=,A00000435663,1,9.87,2023,2023,gram,NA,NA
DP1.10026.001,UKFS,cfc_chemistrySubsampling,"2018,2023",UKFS,UKFS_001,UKFS_001.basePlot.cfc,distributed,GWdltx9aizw8Illw/plSgldbgdLXNpLVnGVuV+BJbaY=,A00000009555,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,UKFS,cfc_chemistrySubsampling,"2018,2023",UKFS,UKFS_001,UKFS_001.basePlot.cfc,distributed,GWdltx9aizxSFJCf9R+BMJ1teUED7gS/u4nzdowSfQo=,A00000435665,1,10.12,2023,2023,gram,NA,NA
DP1.10026.001,UKFS,cfc_chemistrySubsampling,"2018,2023",UKFS,UKFS_001,UKFS_001.basePlot.cfc,distributed,GWdltx9aizxzfzgjEGH89cMz00YZ2TdK30Bv3TNbpxc=,A00000435664,1,8.89,2023,2023,gram,NA,NA
DP1.10026.001,UKFS,cfc_chemistrySubsampling,"2018,2023",UKFS,UKFS_001,UKFS_001.basePlot.cfc,distributed,GWdltx9aizxzfzgjEGH89eco2RhQN2Vxoj+nAl9JLnQ=,A00000009554,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,UKFS,cfc_chemistrySubsampling,"2018,2023",UKFS,UKFS_001,UKFS_001.basePlot.cfc,distributed,GWdltx9aizyuZKUdN3WWMBZcRIoCoI4WPc8KDHlpbIg=,A00000009567,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,UKFS,cfc_chemistrySubsampling,"2018,2023",UKFS,UKFS_002,UKFS_002.basePlot.cfc,distributed,GWdltx9aizwykWGklWP55Z+TJSDS0uiq86ssNyG+0M0=,A00000009543,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,UKFS,cfc_chemistrySubsampling,"2018,2023",UKFS,UKFS_002,UKFS_002.basePlot.cfc,distributed,GWdltx9aizy3LyScbmoHDVfDothklzDRoN2k3mBflDE=,A00000009542,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,UKFS,cfc_chemistrySubsampling,"2018,2023",UKFS,UKFS_002,UKFS_002.basePlot.cfc,distributed,GWdltx9aizyjTl3s5dYKYAw7c4XLQizyhUKrBuixZ6Y=,A00000009544,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,UKFS,cfc_chemistrySubsampling,"2018,2023",UKFS,UKFS_003,UKFS_003.basePlot.cfc,distributed,GWdltx9aizx+741BiGj9NSCvw105MMBiYMWsSDMM46Y=,A00000009545,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,UKFS,cfc_chemistrySubsampling,"2018,2023",UKFS,UKFS_003,UKFS_003.basePlot.cfc,distributed,GWdltx9aizx+741BiGj9NUFY9r5b9qPqO5/hfSQii8c=,A00000435631,1,6.98,2023,2023,gram,NA,NA
DP1.10026.001,UKFS,cfc_chemistrySubsampling,"2018,2023",UKFS,UKFS_003,UKFS_003.basePlot.cfc,distributed,GWdltx9aizxltZTOwRb9Qn1PT5NJRj6g9P5dt7eEN5g=,A00000009535,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,UKFS,cfc_chemistrySubsampling,"2018,2023",UKFS,UKFS_003,UKFS_003.basePlot.cfc,distributed,GWdltx9aizxwX7AzJ2MXqobnx3r+YMO7INvF7rJVrVM=,A00000009563,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,UKFS,cfc_chemistrySubsampling,"2018,2023",UKFS,UKFS_004,UKFS_004.basePlot.cfc,distributed,GWdltx9aizwRmAJkS6kvn106NYt+ObDkFjo/DcDM3dk=,A00000009568,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,UKFS,cfc_chemistrySubsampling,"2018,2023",UKFS,UKFS_004,UKFS_004.basePlot.cfc,distributed,GWdltx9aizxHHFq5Gd5uOTdSmsmARmTlerUHlSyFCWc=,A00000009565,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,UKFS,cfc_chemistrySubsampling,"2018,2023",UKFS,UKFS_004,UKFS_004.basePlot.cfc,distributed,GWdltx9aizxHHFq5Gd5uOaqjwgStT9St11QwyP5Hdq4=,A00000435985,1,2.83,2023,2023,gram,NA,NA
DP1.10026.001,UKFS,cfc_chemistrySubsampling,"2018,2023",UKFS,UKFS_004,UKFS_004.basePlot.cfc,distributed,GWdltx9aizzQuZYTexyYCNxG7My+Vs+OijqMTaglq7s=,A00000009530,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,UKFS,cfc_chemistrySubsampling,"2018,2023",UKFS,UKFS_004,UKFS_004.basePlot.cfc,distributed,GWdltx9aizzRpvuSoeWlwfokiEUHeKZkews4b7HzZ2s=,A00000435984,1,7.27,2023,2023,gram,NA,NA
DP1.10026.001,UKFS,cfc_chemistrySubsampling,"2018,2023",UKFS,UKFS_005,UKFS_005.basePlot.cfc,distributed,GWdltx9aizxCUX1zkrdw9g6yjNPi+3K3CU6tg06bdk4=,A00000435639,1,9.69,2023,2023,gram,NA,NA
DP1.10026.001,UKFS,cfc_chemistrySubsampling,"2018,2023",UKFS,UKFS_005,UKFS_005.basePlot.cfc,distributed,GWdltx9aizxZ2lA1eXFJbChZkh0H3cP9CMYNzyxv8II=,A00000435638,1,9.6,2023,2023,gram,NA,NA
DP1.10026.001,UKFS,cfc_chemistrySubsampling,"2018,2023",UKFS,UKFS_005,UKFS_005.basePlot.cfc,distributed,GWdltx9aizxZ2lA1eXFJbK4By16dJyeFDUmPqcl5wBc=,A00000009548,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,UKFS,cfc_chemistrySubsampling,"2018,2023",UKFS,UKFS_005,UKFS_005.basePlot.cfc,distributed,GWdltx9aizxnREsKrQUNVx+rhJuZDAIdFkLPfd8DK/s=,A00000009564,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,UKFS,cfc_chemistrySubsampling,"2018,2023",UKFS,UKFS_005,UKFS_005.basePlot.cfc,distributed,GWdltx9aizz0DILFyfUVG0swgdZQAhMEm+LKhPXul3g=,A00000009547,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,UKFS,cfc_chemistrySubsampling,"2018,2023",UKFS,UKFS_005,UKFS_005.basePlot.cfc,distributed,GWdltx9aizz0DILFyfUVG1NC4DLywTFWB8M6s8VsVX0=,A00000435640,1,9.74,2023,2023,gram,NA,NA
DP1.10026.001,UKFS,cfc_chemistrySubsampling,"2018,2023",UKFS,UKFS_006,UKFS_006.basePlot.cfc,distributed,GWdltx9aizxDEJks+UqN+DtvJBnyBinfzifOi7N8Qrk=,A00000009532,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,UKFS,cfc_chemistrySubsampling,"2018,2023",UKFS,UKFS_006,UKFS_006.basePlot.cfc,distributed,GWdltx9aizxsKmJ5Hh0P2W40qn3VablroCyuxXdIhKI=,A00000009537,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,UKFS,cfc_chemistrySubsampling,"2018,2023",UKFS,UKFS_006,UKFS_006.basePlot.cfc,distributed,GWdltx9aizy7yN/xTkdtuNgPw68eqjbx32YNnxmaeYw=,A00000009531,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,UKFS,cfc_chemistrySubsampling,"2018,2023",UKFS,UKFS_007,UKFS_007.basePlot.cfc,distributed,GWdltx9aizxOwbhZQguihZXWJuisQl/x5kY2TJUSvdM=,A00000009536,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,UKFS,cfc_chemistrySubsampling,"2018,2023",UKFS,UKFS_007,UKFS_007.basePlot.cfc,distributed,GWdltx9aizxw39pamA7LO63OnQ3ge/pL+uXkSvxXfE4=,A00000435635,1,6.59,2023,2023,gram,NA,NA
DP1.10026.001,UKFS,cfc_chemistrySubsampling,"2018,2023",UKFS,UKFS_007,UKFS_007.basePlot.cfc,distributed,GWdltx9aizy6I9LfzL4LGI1RYO5rVtd7Mo9X5Dy1chw=,A00000009561,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,UKFS,cfc_chemistrySubsampling,"2018,2023",UKFS,UKFS_007,UKFS_007.basePlot.cfc,distributed,GWdltx9aizyE5wqE6jwd0awrj5nNqUOrkqO53aRq+tQ=,A00000009562,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,UKFS,cfc_chemistrySubsampling,"2018,2023",UKFS,UKFS_008,UKFS_008.basePlot.cfc,distributed,GWdltx9aizwSKy1QJMee9nHSJAl2KbWe+wWqfMa91vI=,A00000009540,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,UKFS,cfc_chemistrySubsampling,"2018,2023",UKFS,UKFS_008,UKFS_008.basePlot.cfc,distributed,GWdltx9aizz0vObCMOeVWGJCwCaJn6hH7dOqrm0R78s=,A00000009539,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,UKFS,cfc_chemistrySubsampling,"2018,2023",UKFS,UKFS_008,UKFS_008.basePlot.cfc,distributed,GWdltx9aizz51ZrkFHTsnOcUO7cDIrzW/yNjSoZsu/8=,A00000435654,1,7.57,2023,2023,gram,NA,NA
