uid,namedLocation,domainID,siteID,plotType,sampleID,sampleCode,collectDate,lmaSampleID,lmaSampleCode,lmaSampleCondition,tissueDescriptor,scanDate,scannedBy,freshMass,ovenStartDate,ovenEndDate,dryMass,weighedBy,scannedLeafNumber,leafArea,percentGreen,leafMassPerArea,dryMassFraction,measuredBy,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
53ba4ae3-f294-4f9c-a536-eafcb6b793e4,JORN_011.basePlot.cfc,D14,JORN,distributed,NrWJnEy30paiSqN+9z7T0vb6Y1PPMSPdlc3fy0lSY1E=,A00000355422,2022-08-29T19:34:00Z,NrWJnEy30paiSqN+9z7T0vb6Y1PPMSPd1yD0I08IBdIJLc4VMZdoJA==,NA,OK,leaf,2022-09-01T19:33:00Z,0000-0002-3695-3837,1.324,2022-09-01T19:35:00Z,2022-09-08T15:15:00Z,0.62,0000-0002-5153-9263,235,3238,72,191.5,0.468,0000-0002-3695-3837,NA,NA,20260106T154441Z,RELEASE-2026,DP1.10026.001,JORN,2022,cfc_LMA
f3c4830f-4858-490f-ace9-7b164ca7ca36,JORN_001.basePlot.cfc,D14,JORN,distributed,NrWJnEy30pbt+dOpNyz1JZ/gy8NL8mN0qRr5sTWz4HQ=,A00000355437,2022-08-29T21:45:00Z,NrWJnEy30pbt+dOpNyz1JZ/gy8NL8mN0C6xtE3mvl/yLiaLpCKqKzQ==,NA,OK,leaf,2022-09-01T19:16:00Z,0000-0002-3695-3837,2.139,2022-09-01T19:17:00Z,2022-09-08T15:15:00Z,1.251,0000-0002-5153-9263,46,7615.4,99,164.3,0.585,0000-0002-3695-3837,NA,NA,20260106T154441Z,RELEASE-2026,DP1.10026.001,JORN,2022,cfc_LMA
f86d9053-d07e-4318-990f-4ef639973ea1,JORN_001.basePlot.cfc,D14,JORN,distributed,NrWJnEy30palUinYjroI3xIUzpcKuo4o9BmqUX9DvOQ=,A00000355312,2022-08-30T13:50:00Z,NrWJnEy30palUinYjroI3xIUzpcKuo4o+7a55jP+64sV/KnkRDmiew==,NA,OK,leaf,2022-09-01T19:00:00Z,0000-0002-3695-3837,1.678,2022-09-01T19:03:00Z,2022-09-08T15:15:00Z,0.586,0000-0002-5153-9263,164,4504.1,100,130,0.349,0000-0002-3695-3837,NA,NA,20260106T154441Z,RELEASE-2026,DP1.10026.001,JORN,2022,cfc_LMA
e62e0765-f958-4702-8ac1-75471aeecde3,JORN_001.basePlot.cfc,D14,JORN,distributed,NrWJnEy30palUinYjroI35or/0tYTJyDDi7eYrKXNCo=,A00000355295,2022-08-30T14:48:00Z,NrWJnEy30palUinYjroI35or/0tYTJyDwrjxgdgjoGYGAK6LDuwYig==,NA,OK,leaf,2022-09-01T18:48:00Z,0000-0002-3695-3837,1.367,2022-09-01T18:49:00Z,2022-09-08T15:15:00Z,0.529,0000-0002-5153-9263,236,4001,96,132.3,0.387,0000-0002-3695-3837,NA,NA,20260106T154441Z,RELEASE-2026,DP1.10026.001,JORN,2022,cfc_LMA
bdda6f92-85ee-4b28-9e97-479b866c4b77,JORN_002.basePlot.cfc,D14,JORN,distributed,NrWJnEy30pbhSG614nyBEB9N4c0Vg5O9ZHZyOFmTgu8=,A00000355421,2022-08-30T16:07:00Z,NrWJnEy30pbhSG614nyBEB9N4c0Vg5O9lN8SBONwPbs=,NA,OK,leaf,2022-09-01T20:44:00Z,0000-0002-3695-3837,8.866,2022-09-01T20:45:00Z,2022-09-08T15:15:00Z,4.301,0000-0002-5153-9263,14,7746.6,99,555.2,0.485,0000-0002-3695-3837,NA,NA,20260106T154441Z,RELEASE-2026,DP1.10026.001,JORN,2022,cfc_LMA
97f2a6e4-94a7-44ed-889b-da582a847ed6,JORN_002.basePlot.cfc,D14,JORN,distributed,NrWJnEy30pZxH/6PUXNbX3+4Fr+xthrXneVNhnZwdj4=,A00000355293,2022-08-30T16:20:00Z,NrWJnEy30pZxH/6PUXNbX3+4Fr+xthrXmQ4a6EmX3TN6XjSWhEbCew==,NA,OK,leaf,2022-09-01T20:56:00Z,0000-0002-3695-3837,1.704,2022-09-01T20:59:00Z,2022-09-08T15:15:00Z,0.957,0000-0002-5153-9263,77,6206.6,99,154.1,0.562,0000-0002-3695-3837,NA,NA,20260106T154441Z,RELEASE-2026,DP1.10026.001,JORN,2022,cfc_LMA
77176a82-5b6d-4a0f-b60d-af4726e1fb4c,JORN_003.basePlot.cfc,D14,JORN,distributed,NrWJnEy30pbcpw8EaMiyiL21KUUfPRkilUpAd98doRI=,A00000355278,2022-08-30T17:40:00Z,NrWJnEy30pbcpw8EaMiyiL21KUUfPRkiQE526/uD3ZU=,NA,OK,leaf,2022-09-01T20:34:00Z,0000-0002-3695-3837,8.957,2022-09-01T20:35:00Z,2022-09-08T15:15:00Z,4.262,0000-0002-5153-9263,18,12230.2,95,348.5,0.476,0000-0002-3695-3837,NA,NA,20260106T154441Z,RELEASE-2026,DP1.10026.001,JORN,2022,cfc_LMA
65e08ad6-4590-408c-9a75-600e37ff52ec,JORN_009.basePlot.cfc,D14,JORN,distributed,NrWJnEy30pawL8XCla3vZIOvcKUKVHrD4zKRWeMY820=,A00000355358,2022-08-30T19:00:00Z,NrWJnEy30pawL8XCla3vZIOvcKUKVHrDwhyX4DGU4pzccM5QOtXMnw==,NA,OK,leaf,2022-09-01T20:16:00Z,0000-0002-3695-3837,1.501,2022-09-01T20:18:00Z,2022-09-08T15:15:00Z,0.919,0000-0002-5153-9263,35,6031.5,99,152.3,0.612,0000-0002-3695-3837,NA,NA,20260106T154441Z,RELEASE-2026,DP1.10026.001,JORN,2022,cfc_LMA
d961ace3-4f75-49e0-a664-a9a0805612ea,JORN_009.basePlot.cfc,D14,JORN,distributed,NrWJnEy30paXWVwPGNeLA8B3YD6xVqKltNpRdY49Bx0=,A00000355311,2022-08-30T19:33:00Z,NrWJnEy30paXWVwPGNeLA8B3YD6xVqKl8640XFBNmVs=,NA,OK,leaf,2022-09-01T20:25:00Z,0000-0002-3695-3837,13.998,2022-09-01T20:27:00Z,2022-09-08T15:15:00Z,7.088,0000-0002-5153-9263,13,10529.7,99,673.1,0.506,0000-0002-3695-3837,LMA is high but all data confirmed,NA,20260106T154441Z,RELEASE-2026,DP1.10026.001,JORN,2022,cfc_LMA
5f8e23a1-59c6-4dd3-8258-57b5e4c598f5,JORN_007.basePlot.cfc,D14,JORN,distributed,NrWJnEy30pYr4GLSTAZ24x3y7hW+Ma+ewdsKP6PKpFc=,A00000355406,2022-08-30T20:21:00Z,NrWJnEy30pYr4GLSTAZ24x3y7hW+Ma+e+Z1VkRG3/GCPdz7sz1DRFw==,NA,OK,leaf,2022-09-01T19:57:00Z,0000-0002-3695-3837,2.666,2022-09-01T19:58:00Z,2022-09-08T15:15:00Z,1.403,0000-0002-5153-9263,27,7611.7,97,184.4,0.526,0000-0002-3695-3837,NA,NA,20260106T154441Z,RELEASE-2026,DP1.10026.001,JORN,2022,cfc_LMA
