dpID,site,table,years_available_averaged,siteID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,freshMass_mean_2018_2024,dryMass_mean_2018_2024,scannedLeafNumber_mean_2018_2024,leafArea_mean_2018_2024,percentGreen_mean_2018_2024,leafMassPerArea_mean_2018_2024,dryMassFraction_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,freshMass_mean_2018_2024_unit,dryMass_mean_2018_2024_unit,scannedLeafNumber_mean_2018_2024_unit,leafArea_mean_2018_2024_unit,percentGreen_mean_2018_2024_unit,leafMassPerArea_mean_2018_2024_unit,dryMassFraction_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,RMNP,cfc_LMA,2020,RMNP,RMNP_004.basePlot.cfc,distributed,pbg8g17+dIp6705ag9pa0lUooCzfvWWeJWkfNMWWx2U=,A00000125516,1,2.095,1.079,46,3547.6,98,304.1,0.515,2020,2020,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,RMNP,cfc_LMA,2020,RMNP,RMNP_004.basePlot.cfc,distributed,pbg8g17+dIqQ8pN5Eah6OFRdiXdB7+aVFoUgLB+XBQQ=,A00000125493,1,2.889,1.327,16,17502.9,93,75.8,0.459,2020,2020,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,RMNP,cfc_LMA,2020,RMNP,RMNP_004.basePlot.cfc,distributed,pbg8g17+dIr7e1AmzqwUH7PLRuOMGARr4Pv8HGUxmZs=,A00000125517,1,1.925,1.065,138,2517.2,99,423.1,0.553,2020,2020,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,RMNP,cfc_LMA,2020,RMNP,RMNP_005.basePlot.cfc,distributed,pbg8g17+dIpyD/Cgm1K6f8vOUY8cY4L9b+f4u8zqXvQ=,A00000125496,1,2.58,1.299,275,4383,98,296.4,0.503,2020,2020,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,RMNP,cfc_LMA,2020,RMNP,RMNP_005.basePlot.cfc,distributed,pbg8g17+dIr3DkbFeZO4OIGkHUVDkAdAPSNytIPhCT8=,A00000125501,1,2.611,1.303,61,3862.9,98,337.3,0.499,2020,2020,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,RMNP,cfc_LMA,2020,RMNP,RMNP_005.basePlot.cfc,distributed,pbg8g17+dIrchAHlRFL4YS78CrskwuQBhVE1jWZJbCc=,A00000125499,1,1.983,0.907,98,3571.5,99,254,0.457,2020,2020,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,RMNP,cfc_LMA,2020,RMNP,RMNP_005.basePlot.cfc,distributed,pbg8g17+dIrlMynaCaoSq6N/F/Ibdk+YgPq4fwPVCrk=,A00000125500,1,3.703,1.941,39,4909.2,98,395.4,0.524,2020,2020,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,RMNP,cfc_LMA,2020,RMNP,RMNP_006.basePlot.cfc,distributed,pbg8g17+dIqE87crrzpmB+ZAP+7HIKVi73wg0Ksb9pg=,A00000125498,1,3.544,1.901,271,5217.5,98,364.4,0.536,2020,2020,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,RMNP,cfc_LMA,2020,RMNP,RMNP_006.basePlot.cfc,distributed,pbg8g17+dIqUveYTUfYbEV6Nfy2KZf7sCNFNHoc6U10=,A00000125494,1,2.581,1.226,91,4187.4,98,292.8,0.475,2020,2020,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,RMNP,cfc_LMA,2020,RMNP,RMNP_006.basePlot.cfc,distributed,pbg8g17+dIrKHcoZh3PX2J0j6e9En17qCIeH8HoPEqY=,A00000125497,1,2.62,1.273,215,3818.8,98,333.4,0.486,2020,2020,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,RMNP,cfc_LMA,2020,RMNP,RMNP_009.basePlot.cfc,distributed,pbg8g17+dIoArlSiw1ROPXGnIZqlsN4htuazkQgt1Qc=,A00000125503,1,3.705,1.649,15,18681.7,93,88.3,0.445,2020,2020,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,RMNP,cfc_LMA,2020,RMNP,RMNP_009.basePlot.cfc,distributed,pbg8g17+dIp3UynaVDsbUH7cqezkCPUzMGNmDb4B5X0=,A00000125504,1,2.216,0.961,80,3688.7,97,260.5,0.434,2020,2020,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,RMNP,cfc_LMA,2020,RMNP,RMNP_009.basePlot.cfc,distributed,pbg8g17+dIqJHkI1mLtu9s4aAs51j9S900Sw8XpM9Os=,A00000125505,1,5.14,2.593,27,5176.9,99,500.9,0.504,2020,2020,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,RMNP,cfc_LMA,2020,RMNP,RMNP_009.basePlot.cfc,distributed,pbg8g17+dIrT4/Od5jlg8W8R2Huj5dEFrTRlhETj9hY=,A00000125502,1,2.422,1.152,196,4043.9,98,284.9,0.476,2020,2020,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,RMNP,cfc_LMA,2020,RMNP,RMNP_011.basePlot.cfc,distributed,pbg8g17+dIrK1XGZ5YcJ7nfg+afU4P1iVJEVbKKEWCg=,A00000125515,1,2.113,1.048,175,3271.5,98,320.3,0.496,2020,2020,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,RMNP,cfc_LMA,2020,RMNP,RMNP_011.basePlot.cfc,distributed,pbg8g17+dIrmZk1x6mlUMUkZvixu+SxqxohUypHW1Q0=,A00000125514,1,4.414,2.049,33,4209,99,486.8,0.464,2020,2020,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,RMNP,cfc_LMA,2020,RMNP,RMNP_016.basePlot.cfc,distributed,pbg8g17+dIqis1ydkc3J2pv1y+p+RhX/6y8ib+yLWbA=,B00000101354,1,4.156,1.929,45,5104.6,99,377.9,0.464,2020,2020,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,RMNP,cfc_LMA,2020,RMNP,RMNP_019.basePlot.cfc,distributed,pbg8g17+dIon1xBNkOqUZ3wgwT4kS8nFS2hWurbyLk8=,A00000125507,1,2.408,1.085,53,3587,98,302.5,0.451,2020,2020,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,RMNP,cfc_LMA,2020,RMNP,RMNP_019.basePlot.cfc,distributed,pbg8g17+dIqXOQvcgub1nXZxtxgENpTsu/56N3eVQ7k=,A00000125506,1,4.103,2.059,32,4942.4,98,416.6,0.502,2020,2020,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,RMNP,cfc_LMA,2020,RMNP,RMNP_020.basePlot.cfc,distributed,pbg8g17+dIpZpz3KRWPziPM1SrwiC3JL9fO1RHUlNYc=,A00000125509,1,3.294,1.358,13,15658.2,93,86.7,0.412,2020,2020,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,RMNP,cfc_LMA,2020,RMNP,RMNP_020.basePlot.cfc,distributed,pbg8g17+dIrzX4S/5+jgXBn/rXvkyJUcNbprHXI5lXw=,A00000125508,1,3.055,1.584,59,4626.9,98,342.3,0.518,2020,2020,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,RMNP,cfc_LMA,2020,RMNP,RMNP_041.basePlot.cfc,tower,pbg8g17+dIp5EAEaN5AcVGCQcrgPXRCk8Q2QVjTiRFo=,A00000125510,1,3.157,1.603,82,4390.3,98,365.1,0.508,2020,2020,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,RMNP,cfc_LMA,2020,RMNP,RMNP_041.basePlot.cfc,tower,pbg8g17+dIpFIdxBMMAh1n+eNlqg7zRCejgddeoto30=,A00000125511,1,3.244,1.462,12,15753.1,93,92.8,0.451,2020,2020,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,RMNP,cfc_LMA,2020,RMNP,RMNP_044.basePlot.cfc,tower,pbg8g17+dIpVatTZUVb9WdltQJEZLImiaQcA976KyuE=,A00000125512,1,3.003,1.445,188,3537,99,408.5,0.481,2020,2020,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
