dpID,site,table,years_averaged,siteID,plotID,namedLocation,plotType,horizon,sampleTopDepth,sampleBottomDepth,sampleExtent,n_raw_records,coreCoordinateX_mean_2018_2024,coreCoordinateY_mean_2018_2024,decimalLatitude_mean_2018_2024,decimalLongitude_mean_2018_2024,coordinateUncertainty_mean_2018_2024,elevation_mean_2018_2024,elevationUncertainty_mean_2018_2024,standingWaterDepth_mean_2018_2024,soilTemp_mean_2018_2024,litterDepth_mean_2018_2024,soilCoreCount_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,coreCoordinateX_mean_2018_2024_unit,coreCoordinateY_mean_2018_2024_unit,decimalLatitude_mean_2018_2024_unit,decimalLongitude_mean_2018_2024_unit,coordinateUncertainty_mean_2018_2024_unit,elevation_mean_2018_2024_unit,elevationUncertainty_mean_2018_2024_unit,standingWaterDepth_mean_2018_2024_unit,soilTemp_mean_2018_2024_unit,litterDepth_mean_2018_2024_unit,soilCoreCount_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,PUUM,sls_soilCoreCollection,2018-2024,PUUM,PUUM_004,PUUM_004.basePlot.bgc,distributed,M,0,8.5,entire,1,29.5,37,19.557778,-155.230067,20.2,1100.7,0.22,0,14.3,2.5,3,2021,2021,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,PUUM,sls_soilCoreCollection,2018-2024,PUUM,PUUM_004,PUUM_004.basePlot.bgc,distributed,M,0,15.5,obstruction,1,25,9,19.557778,-155.230067,20.2,1100.7,0.22,0,15,6.5,2,2020,2020,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,PUUM,sls_soilCoreCollection,2018-2024,PUUM,PUUM_004,PUUM_004.basePlot.bgc,distributed,M,0,16,maximum,1,39,39.5,19.557778,-155.230067,20.2,1100.7,0.22,0,16.5,1,1,2018,2018,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,PUUM,sls_soilCoreCollection,2018-2024,PUUM,PUUM_004,PUUM_004.basePlot.bgc,distributed,M,0,16.5,maximum,15,21.566666666666666,21.533333333333335,19.557778,-155.230067,20.2,1100.7,0.22,0,16.02,1.9333333333333333,2,2018.8,2018.8,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,PUUM,sls_soilCoreCollection,2018-2024,PUUM,PUUM_004,PUUM_004.basePlot.bgc,distributed,M,0,16.8,maximum,1,18,7,19.557778,-155.230067,20.2,1100.7,0.22,0,17.1,3.1,1,2018,2018,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,PUUM,sls_soilCoreCollection,2018-2024,PUUM,PUUM_004,PUUM_004.basePlot.bgc,distributed,M,0,17.5,maximum,1,16.5,38.5,19.557778,-155.230067,20.2,1100.7,0.22,0,16.2,1.2,1,2018,2018,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,PUUM,sls_soilCoreCollection,2018-2024,PUUM,PUUM_004,PUUM_004.basePlot.bgc,distributed,M,0,17.5,obstruction,1,34,22.5,19.557778,-155.230067,20.2,1100.7,0.22,0,16.1,5.5,2,2020,2020,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,PUUM,sls_soilCoreCollection,2018-2024,PUUM,PUUM_004,PUUM_004.basePlot.bgc,distributed,M,0,26.5,obstruction,1,39,26,19.557778,-155.230067,20.2,1100.7,0.22,0,15.7,3.1,1,2020,2020,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,PUUM,sls_soilCoreCollection,2018-2024,PUUM,PUUM_004,PUUM_004.basePlot.bgc,distributed,M,0,28.1,entire,1,4,28.5,19.557778,-155.230067,20.2,1100.7,0.22,0,15.7,3.5,1,2020,2020,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,PUUM,sls_soilCoreCollection,2018-2024,PUUM,PUUM_004,PUUM_004.basePlot.bgc,distributed,M,0,30,entire,1,7,18,19.557778,-155.230067,20.2,1100.7,0.22,0,15.7,2.2,1,2020,2020,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
