dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,soilInWaterpH_mean_2018_2024,soilInCaClpH_mean_2018_2024,pHSoilInWaterMass_mean_2018_2024,pHWaterVol_mean_2018_2024,waterpHRatio_mean_2018_2024,pHSoilInCaClMass_mean_2018_2024,pHCaClVol_mean_2018_2024,caclpHRatio_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,soilInWaterpH_mean_2018_2024_unit,soilInCaClpH_mean_2018_2024_unit,pHSoilInWaterMass_mean_2018_2024_unit,pHWaterVol_mean_2018_2024_unit,waterpHRatio_mean_2018_2024_unit,pHSoilInCaClMass_mean_2018_2024_unit,pHCaClVol_mean_2018_2024_unit,caclpHRatio_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,PUUM,sls_soilpH,2018-2024,PUUM,PUUM_004,PUUM_004.basePlot.bgc,M,19,5.5063157894736845,4.765789473684211,9.436842105263159,30.526315789473685,3.305263157894737,10.01578947368421,37.89473684210526,3.8052631578947365,2019.4736842105262,2019.4736842105262,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,PUUM,sls_soilpH,2018-2024,PUUM,PUUM_004,PUUM_004.basePlot.bgc,O,39,5.430769230769231,4.613333333333333,2.1384615384615384,19.28205128205128,12.01025641025641,2.1384615384615384,38.56410256410256,24.035897435897436,2022.2820512820513,2022.2820512820513,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,PUUM,sls_soilpH,2018-2024,PUUM,PUUM_006,PUUM_006.basePlot.bgc,M,9,4.644444444444445,3.9044444444444446,8.088888888888889,32.22222222222222,3.977777777777778,8.88888888888889,33.333333333333336,3.7777777777777777,2018.6666666666667,2018.6666666666667,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,PUUM,sls_soilpH,2018-2024,PUUM,PUUM_006,PUUM_006.basePlot.bgc,O,57,4.666666666666667,3.905263157894737,2.8912280701754383,24.666666666666668,11.24561403508772,2.9000000000000004,40.91228070175438,20.796491228070177,2021.3157894736842,2021.3157894736842,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,PUUM,sls_soilpH,2018-2024,PUUM,PUUM_007,PUUM_007.basePlot.bgc,M,12,5.533333333333333,4.736666666666666,9.591666666666667,27.083333333333332,2.85,9.858333333333333,33.166666666666664,3.375,2020,2020,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,PUUM,sls_soilpH,2018-2024,PUUM,PUUM_007,PUUM_007.basePlot.bgc,O,57,5.294561403508772,4.523684210526316,2.949122807017544,22.73684210526316,10.53859649122807,2.9403508771929823,38.10526315789474,19.626315789473683,2021.3157894736842,2021.3157894736842,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,PUUM,sls_soilpH,2018-2024,PUUM,PUUM_010,PUUM_010.basePlot.bgc,M,9,5.231111111111111,4.461111111111111,9.977777777777778,33.333333333333336,3.3333333333333335,9.988888888888889,28.88888888888889,2.888888888888889,2018.6666666666667,2018.6666666666667,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,PUUM,sls_soilpH,2018-2024,PUUM,PUUM_010,PUUM_010.basePlot.bgc,O,57,4.976842105263158,4.215438596491228,3.015789473684211,23.157894736842103,10.380701754385965,3.0122807017543862,38.50877192982456,19.210526315789473,2021.3157894736842,2021.3157894736842,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,PUUM,sls_soilpH,2018-2024,PUUM,PUUM_014,PUUM_014.basePlot.bgc,O,57,5.025614035087719,4.334736842105263,2.947368421052632,20.982456140350877,9.887719298245615,2.9438596491228073,36.70175438596492,18.728070175438596,2021.3157894736842,2021.3157894736842,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,PUUM,sls_soilpH,2018-2024,PUUM,PUUM_015,PUUM_015.basePlot.bgc,M,10,5.297,4.427,9.5,30,3.2,9.49,30,3.4,2018.8,2018.8,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,PUUM,sls_soilpH,2018-2024,PUUM,PUUM_015,PUUM_015.basePlot.bgc,O,56,4.773928571428572,3.9932142857142856,2.873214285714286,24.21428571428571,11.139285714285714,2.8696428571428574,40.214285714285715,20.632142857142856,2021.3392857142858,2021.3392857142858,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,PUUM,sls_soilpH,2018-2024,PUUM,PUUM_031,PUUM_031.basePlot.bgc,M,12,4.446666666666667,3.8175,9.816666666666666,54.166666666666664,5.508333333333333,10.066666666666666,58.333333333333336,5.816666666666666,2018.8333333333333,2018.8333333333333,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,PUUM,sls_soilpH,2018-2024,PUUM,PUUM_031,PUUM_031.basePlot.bgc,O,9,4.208888888888889,3.7644444444444445,4.088888888888889,28.666666666666668,7.311111111111111,4.088888888888889,57.333333333333336,14.61111111111111,2020.2222222222222,2020.2222222222222,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
